UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_wind_production_forecast
2023-05-17 00:00:00,2024-07-17 00:00:00,3.1,2.588792575772517,277.7769176286712,275.43678292967263,6.277109272487017,0.0198588701851296,85307.00148
2023-05-17 01:00:00,2024-07-17 00:00:00,3.1,2.3112604677450506,276.8268858037317,274.8855780638047,0.0002189518161454,0.0005930175483057,82873.99888
2023-05-17 02:00:00,2024-07-17 00:00:00,3.1,2.3112604677450506,276.8268858037317,274.8855780638047,0.0002189518161454,0.0005930175483057,80546.99723
2023-05-17 03:00:00,2024-07-17 00:00:00,3.1,2.3112604677450506,276.8268858037317,274.8855780638047,0.0002189518161454,0.0005930175483057,78262.99924
2023-05-17 04:00:00,2024-07-17 00:00:00,3.1,2.697631403201508,280.1333208122356,275.9995395361775,50.58224439548434,0.001494378131438,76330.9972
2023-05-17 05:00:00,2024-07-17 00:00:00,3.1,2.697631403201508,280.1333208122356,275.9995395361775,50.58224439548434,0.001494378131438,75959.99767
2023-05-17 06:00:00,2024-07-17 00:00:00,3.1,2.697631403201508,280.1333208122356,275.9995395361775,50.58224439548434,0.001494378131438,76090.99647
2023-05-17 07:00:00,2024-07-17 00:00:00,3.1,3.380006637877122,283.9318071776308,276.4840626758057,505.1404149413166,0.0017140571295725,75382.99815
2023-05-17 08:00:00,2024-07-17 00:00:00,3.1,3.380006637877122,283.9318071776308,276.4840626758057,505.1404149413166,0.0017140571295725,73747.99989
2023-05-17 09:00:00,2024-07-17 00:00:00,3.1,3.380006637877122,283.9318071776308,276.4840626758057,505.1404149413166,0.0017140571295725,71366.99617
2023-05-17 10:00:00,2024-07-17 00:00:00,3.1,3.724876932586296,286.1546016504313,276.90861810385456,623.9587025348864,0.0056636443549089,68769.0017
2023-05-17 11:00:00,2024-07-17 00:00:00,3.1,3.724876932586296,286.1546016504313,276.90861810385456,623.9587025348864,0.0056636443549089,66136.00104
2023-05-17 12:00:00,2024-07-17 00:00:00,3.1,3.724876932586296,286.1546016504313,276.90861810385456,623.9587025348864,0.0056636443549089,64812.99989
2023-05-17 13:00:00,2024-07-17 00:00:00,3.1,3.9140020915820335,286.413475125201,277.7142025147777,620.1076649541196,0.0024621494565441,63043.00027
2023-05-17 14:00:00,2024-07-17 00:00:00,3.1,3.9140020915820335,286.413475125201,277.7142025147777,620.1076649541196,0.0024621494565441,60907.99921
2023-05-17 15:00:00,2024-07-17 00:00:00,3.1,3.9140020915820335,286.413475125201,277.7142025147777,620.1076649541196,0.0024621494565441,57994.99898
2023-05-17 16:00:00,2024-07-17 00:00:00,3.1,3.293853252548094,283.8613976468652,278.8250432156135,437.7410345146856,0.0104080099795062,53045.00119
2023-05-17 17:00:00,2024-07-17 00:00:00,3.1,3.293853252548094,283.8613976468652,278.8250432156135,437.7410345146856,0.0104080099795062,46254.99908
2023-05-17 18:00:00,2024-07-17 00:00:00,3.1,3.293853252548094,283.8613976468652,278.8250432156135,437.7410345146856,0.0104080099795062,39137.99885
2023-05-17 19:00:00,2024-07-17 00:00:00,3.1,2.721355827420484,280.74625238257124,277.5502726758158,11.175501705897943,0.0019978173090808,37458.99918
2023-05-17 20:00:00,2024-07-17 00:00:00,3.1,2.721355827420484,280.74625238257124,277.5502726758158,11.175501705897943,0.0019978173090808,37386.99896
2023-05-17 21:00:00,2024-07-17 00:00:00,3.1,2.721355827420484,280.74625238257124,277.5502726758158,11.175501705897943,0.0019978173090808,35788.99858
2023-05-17 22:00:00,2024-07-17 00:00:00,3.1,2.419380941061958,279.44307964512046,276.9392244964312,5.587633518064781,0.0021060610532518,31673.99917
