UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_biomass_production_forecast,avg_geothermal_production_forecast,avg_unknown_production_forecast
2023-05-15 00:00:00,2024-07-17 00:00:00,3.1,3.8173950646450097,281.522950806182,4.30628889048593,0.283156182578501,36804.77428,23323.40839,10425.35413,1161.46374,8798.33676,0.0,8523.9999,20449.45515,108.7848,1154.62122
2023-05-15 01:00:00,2024-07-17 00:00:00,3.1,4.02053414634632,280.817051550437,0.0,0.116846130138363,36294.31832,22727.98766,10364.6266,1152.62801,8572.93012,0.0,8532.00024,20465.03511,109.50162,1179.07726
2023-05-15 02:00:00,2024-07-17 00:00:00,3.1,4.02053414634632,280.817051550437,0.0,0.116846130138363,36356.84226,22221.54352,10256.30539,1163.78981,8530.34783,0.0,9143.9997,20531.45614,109.84655,1214.6171
2023-05-15 03:00:00,2024-07-17 00:00:00,3.1,4.02053414634632,280.817051550437,0.0,0.116846130138363,35187.21032,21927.23813,10150.83943,1172.48559,8569.90157,289.0,9893.00038,20553.73189,110.89331,1209.93531
2023-05-15 04:00:00,2024-07-17 00:00:00,3.1,4.63430556226432,281.909716364042,28.9989679017179,0.344526679736481,34320.78616,21709.90991,10150.0527,1180.97373,8581.43166,6695.99974,10558.99953,20567.10033,111.50783,1194.87443
2023-05-15 05:00:00,2024-07-17 00:00:00,3.1,4.63430556226432,281.909716364042,28.9989679017179,0.344526679736481,33785.93203,21561.85254,10141.53533,1184.76991,8606.08679,24346.0005,10217.00041,20622.12361,109.51368,1186.04971
2023-05-15 06:00:00,2024-07-17 00:00:00,3.1,4.63430556226432,281.909716364042,28.9989679017179,0.344526679736481,34074.1588,21922.1779,10189.32161,1163.08778,8653.43539,49355.99908,7527.00006,20622.93982,107.67229,1197.1725
2023-05-15 07:00:00,2024-07-17 00:00:00,3.1,5.51691140302317,283.391744874412,282.02169336859,0.39508685373961,33827.65977,22680.98085,10354.70265,1146.28044,8640.41,75134.99921,6683.99989,20635.81503,105.80541,1193.44347
2023-05-15 08:00:00,2024-07-17 00:00:00,3.1,5.51691140302317,283.391744874412,282.02169336859,0.39508685373961,33309.39689,23194.36417,10412.89416,1126.40365,8636.18599,95066.00234,8434.99978,20701.51992,104.42375,1164.56588
2023-05-15 09:00:00,2024-07-17 00:00:00,3.1,5.51691140302317,283.391744874412,282.02169336859,0.39508685373961,32991.60015,23489.57093,10449.71756,1103.22217,8848.34505,106173.99869,11003.99961,20669.13606,102.67148,1156.42642
2023-05-15 10:00:00,2024-07-17 00:00:00,3.1,6.01459164067811,284.323627919812,368.987796724759,1.0712981135533,33919.54272,24193.75352,10420.50261,1104.53692,8850.3093,109355.00153,14379.99996,20632.85638,101.37623,1154.49435
2023-05-15 11:00:00,2024-07-17 00:00:00,3.1,6.01459164067811,284.323627919812,368.987796724759,1.0712981135533,35066.46585,24753.4726,10386.362,1121.47542,8717.36987,106336.99688,19113.00029,20592.33287,100.32242,1147.56724
2023-05-15 12:00:00,2024-07-17 00:00:00,3.1,6.01459164067811,284.323627919812,368.987796724759,1.0712981135533,36436.5604,25422.81515,10400.44908,1136.1764,8647.96587,99946.00406,26096.00075,20484.58483,100.13525,1144.78899
