UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_biomass_production_forecast,avg_geothermal_production_forecast,avg_unknown_production_forecast
2023-04-30 00:00:00,2024-07-17 00:00:00,3.1,2.92376114433351,279.204579393117,1.77993480038829,0.0175742577687777,40139.05942,14577.79592,10425.35413,1508.09205,8067.59032,0.0,34595.0007,19546.668,101.47929,1223.69152
2023-04-30 01:00:00,2024-07-17 00:00:00,3.1,2.65565822549532,279.061465364833,0.0,0.0712186173598887,39620.76841,14493.32532,10364.6266,1492.22263,7872.74536,0.0,32320.99954,19542.45144,101.89617,1247.12704
2023-04-30 02:00:00,2024-07-17 00:00:00,3.1,2.65565822549532,279.061465364833,0.0,0.0712186173598887,39656.81807,14523.42741,10256.30539,1500.38011,7829.94477,0.0,30314.99983,19631.92336,101.75102,1280.52997
2023-04-30 03:00:00,2024-07-17 00:00:00,3.1,2.65565822549532,279.061465364833,0.0,0.0712186173598887,38593.83386,14704.28931,10150.83943,1490.16093,7862.84647,26.0,28422.00079,19675.25616,102.38452,1275.52973
2023-04-30 04:00:00,2024-07-17 00:00:00,3.1,2.72034442987429,281.217482923403,27.6895511910641,0.154995291479794,37736.36102,14787.37886,10150.0527,1513.95819,7884.14603,3998.99993,25993.00076,19717.91315,102.72307,1260.94985
2023-04-30 05:00:00,2024-07-17 00:00:00,3.1,2.72034442987429,281.217482923403,27.6895511910641,0.154995291479794,37304.05514,14950.89199,10141.53533,1515.07791,7907.11733,22075.0005,22204.99946,19786.27948,100.79799,1252.64536
2023-04-30 06:00:00,2024-07-17 00:00:00,3.1,2.72034442987429,281.217482923403,27.6895511910641,0.154995291479794,37506.05068,15347.71349,10189.32161,1502.17692,7949.44336,53127.00196,16664.00084,19811.00497,98.90234,1263.32162
2023-04-30 07:00:00,2024-07-17 00:00:00,3.1,3.0273227725149,285.071421169354,346.041266151597,0.0860432202399647,37303.30451,15936.881,10354.70265,1489.53243,7939.5449,87503.99981,13208.9996,19838.68986,97.14694,1259.66192
2023-04-30 08:00:00,2024-07-17 00:00:00,3.1,3.0273227725149,285.071421169354,346.041266151597,0.0860432202399647,36990.05551,16266.18717,10412.89416,1475.40524,7935.317,115628.00252,12259.00023,19892.27339,95.86541,1231.75555
2023-04-30 09:00:00,2024-07-17 00:00:00,3.1,3.0273227725149,285.071421169354,346.041266151597,0.0860432202399647,36818.65482,16421.59795,10449.71756,1458.74715,8123.97368,132200.0025,12113.00042,19863.99185,94.27871,1223.80289
2023-04-30 10:00:00,2024-07-17 00:00:00,3.1,2.89487715410914,287.354251825702,468.319746937768,0.364664704491989,37556.24104,16948.68897,10420.50261,1458.81508,8125.1644,140140.9992,12198.00036,19827.22901,93.32678,1222.32247
2023-04-30 11:00:00,2024-07-17 00:00:00,3.1,2.89487715410914,287.354251825702,468.319746937768,0.364664704491989,38452.64478,17298.30731,10386.362,1462.92334,8007.53644,141507.99904,12546.00046,19779.23943,92.67398,1215.20856
2023-04-30 12:00:00,2024-07-17 00:00:00,3.1,2.89487715410914,287.354251825702,468.319746937768,0.364664704491989,39664.60566,17784.24956,10400.44908,1483.01489,7943.34569,136423.99759,12880.99988,19668.29154,92.88437,1212.53888
2023-04-30 13:00:00,2024-07-17 00:00:00,3.1,2.96396120564343,287.21927267911,492.755083064903,0.465246943138783,40105.22825,18343.47736,10323.78199,1503.81611,7934.64571,124434.00024,12934.00036,19639.29908,91.28666,1214.56014
2023-04-30 14:00:00,2024-07-17 00:00:00,3.1,2.96396120564343,287.21927267911,492.755083064903,0.465246943138783,40364.41946,18787.80441,10240.8471,1531.85674,7925.7874,102208.00007,13108.99961,19698.71553,90.93987,1219.52848
2023-04-30 15:00:00,2024-07-17 00:00:00,3.1,2.96396120564343,287.21927267911,492.755083064903,0.465246943138783,40981.68663,19351.66247,10224.50263,1559.04102,7991.48422,71505.99882,13128.99999,19624.92177,89.63793,1185.68749
