UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_biomass_production_forecast,avg_unknown_production_forecast
2023-12-17 00:00:00,2024-07-17 00:00:00,3.1,2.4234314273953355,281.6404263833521,275.0343580062853,0.0,0.0,33.16092,687.58924,1736.46996,47.47097,736.68974,304.36882,12.19964
2023-12-17 01:00:00,2024-07-17 00:00:00,3.1,2.460666435077113,280.7113080032,273.8817259091504,0.0,0.0,31.64852,654.43168,1953.54487,23.10752,747.1384,304.16303,12.33006
2023-12-17 02:00:00,2024-07-17 00:00:00,3.1,2.460666435077113,280.7113080032,273.8817259091504,0.0,0.0,21.11768,637.12443,2185.0479,0.0,761.19911,304.80401,12.05693
2023-12-17 03:00:00,2024-07-17 00:00:00,3.1,2.460666435077113,280.7113080032,273.8817259091504,0.0,0.0,8.34161,623.78298,2373.76722,0.0,746.70591,303.90319,11.96123
2023-12-17 04:00:00,2024-07-17 00:00:00,3.1,2.3365559442103816,280.17167037008085,273.3305918069499,0.0,0.0,1.76395,594.1631,2564.74291,0.0,749.27631,304.09193,11.83504
2023-12-17 05:00:00,2024-07-17 00:00:00,3.1,2.3365559442103816,280.17167037008085,273.3305918069499,0.0,0.0,0.0,611.70465,2645.85263,0.0,750.49368,302.94659,12.54509
2023-12-17 06:00:00,2024-07-17 00:00:00,3.1,2.3365559442103816,280.17167037008085,273.3305918069499,0.0,0.0,0.0,707.20917,2714.0626,37.05472,765.25566,303.64361,12.59761
2023-12-17 07:00:00,2024-07-17 00:00:00,3.1,2.057334270168655,281.3123733050638,273.9038612640385,24.610025050222287,0.0,0.0,794.28117,2768.38403,291.17207,781.79704,303.33819,12.59879
2023-12-17 08:00:00,2024-07-17 00:00:00,3.1,2.057334270168655,281.3123733050638,273.9038612640385,24.610025050222287,0.0,0.0,905.2374,2626.61499,591.40021,804.23397,301.53895,12.41749
2023-12-17 09:00:00,2024-07-17 00:00:00,3.1,2.057334270168655,281.3123733050638,273.9038612640385,24.610025050222287,0.0,0.0,1031.58366,2367.22347,864.50306,847.66005,301.53785,12.71584
2023-12-17 10:00:00,2024-07-17 00:00:00,3.1,1.7046370701041589,285.5292525422737,274.89822181621577,181.895617262492,0.0,0.0,1175.93491,2263.01597,1085.16396,875.54424,299.93766,12.67653
2023-12-17 11:00:00,2024-07-17 00:00:00,3.1,1.7046370701041589,285.5292525422737,274.89822181621577,181.895617262492,0.0,0.0,1308.96147,2172.82382,1263.28025,889.53145,299.62477,12.45794
2023-12-17 12:00:00,2024-07-17 00:00:00,3.1,1.7046370701041589,285.5292525422737,274.89822181621577,181.895617262492,0.0,0.0,1380.40587,2125.64158,1356.54409,916.26148,301.76834,12.51146
2023-12-17 13:00:00,2024-07-17 00:00:00,3.1,1.7433627014576365,286.37017276731206,275.9743561330564,414.3558669481248,0.0,0.0,1410.95786,2117.01061,1324.23838,931.80018,302.53733,12.43678
2023-12-17 14:00:00,2024-07-17 00:00:00,3.1,1.7433627014576365,286.37017276731206,275.9743561330564,414.3558669481248,0.0,0.98583,1444.89558,2252.39565,1164.72133,949.8835,302.80868,12.92947
2023-12-17 15:00:00,2024-07-17 00:00:00,3.1,1.7433627014576365,286.37017276731206,275.9743561330564,414.3558669481248,0.0,0.0,1419.63136,2395.21936,915.56326,985.94926,302.43307,13.35897
2023-12-17 16:00:00,2024-07-17 00:00:00,3.1,1.8988027586924543,282.5396124974528,275.52174908005225,253.2790785703417,0.0,0.0,1381.16907,2628.48248,622.42085,1010.10644,304.04612,13.62725
2023-12-17 17:00:00,2024-07-17 00:00:00,3.1,1.8988027586924543,282.5396124974528,275.52174908005225,253.2790785703417,0.0,0.0,1424.91572,2735.65378,366.4107,1018.93605,302.737,13.78196
2023-12-17 18:00:00,2024-07-17 00:00:00,3.1,1.8988027586924543,282.5396124974528,275.52174908005225,253.2790785703417,0.0,0.0,1422.43243,2678.96988,194.00638,1025.19396,301.86486,13.42787
2023-12-17 19:00:00,2024-07-17 00:00:00,3.1,2.059338522002548,281.64439303310604,274.71477916890206,0.0,0.0,0.8596,1426.53261,2593.27754,83.30784,1002.2982,303.55414,13.2166
2023-12-17 20:00:00,2024-07-17 00:00:00,3.1,2.059338522002548,281.64439303310604,274.71477916890206,0.0,0.0,0.0,1441.91029,2377.56007,30.66891,1013.49314,304.60318,12.42549
2023-12-17 21:00:00,2024-07-17 00:00:00,3.1,2.059338522002548,281.64439303310604,274.71477916890206,0.0,0.0,0.0,1454.44027,2199.36862,9.7939,1031.50774,302.95525,12.5425
2023-12-17 22:00:00,2024-07-17 00:00:00,3.1,1.9863799416324777,281.0000559571272,274.096908264533,0.0,0.0,0.0,1480.97714,1904.30305,14.02693,1008.83346,302.86839,12.52444
2023-12-17 23:00:00,2024-07-17 00:00:00,3.1,1.9863799416324777,281.0000559571272,274.096908264533,0.0,0.0,0.0,1435.95999,1846.85009,0.0,1025.74167,304.49077,11.98425
2023-12-18 00:00:00,2024-07-17 00:00:00,3.1,1.9863799416324777,281.0000559571272,274.096908264533,0.0,0.0,33.16092,1018.46757,1562.04784,34.23463,1008.47532,289.88429,12.47578
2023-12-18 01:00:00,2024-07-17 00:00:00,3.1,2.0680420589041706,280.43572937346846,273.62179637608125,0.0,0.0,31.64852,991.43336,1793.8447,37.61861,1016.34935,289.917,12.60634
2023-12-18 02:00:00,2024-07-17 00:00:00,3.1,2.0680420589041706,280.43572937346846,273.62179637608125,0.0,0.0,21.11768,986.15297,2064.07557,0.0,1019.44982,290.71228,12.3383
2023-12-18 03:00:00,2024-07-17 00:00:00,3.1,2.0680420589041706,280.43572937346846,273.62179637608125,0.0,0.0,8.34161,988.51435,2301.12448,0.0,993.27742,290.16521,12.24251
2023-12-18 04:00:00,2024-07-17 00:00:00,3.1,2.12762826004132,279.9576997819406,273.1100761654764,0.0,0.0001273417953377,1.76395,965.35553,2532.97722,0.0,983.48213,290.47846,12.11674
2023-12-18 05:00:00,2024-07-17 00:00:00,3.1,2.12762826004132,279.9576997819406,273.1100761654764,0.0,0.0001273417953377,0.0,989.94342,2634.73121,0.0,973.25734,289.55446,12.82168
2023-12-18 06:00:00,2024-07-17 00:00:00,3.1,2.12762826004132,279.9576997819406,273.1100761654764,0.0,0.0001273417953377,0.0,1095.01299,2699.14103,14.61779,979.37217,290.24291,12.86948
2023-12-18 07:00:00,2024-07-17 00:00:00,3.1,1.889050836268788,281.2028997020335,273.7455946414783,23.74788285813544,0.0008934547179198,0.0,1180.09406,2728.23299,232.6063,988.43061,290.159,12.86935
2023-12-18 08:00:00,2024-07-17 00:00:00,3.1,1.889050836268788,281.2028997020335,273.7455946414783,23.74788285813544,0.0008934547179198,0.0,1289.65435,2552.48,501.82726,1003.24753,288.52442,12.68642
2023-12-18 09:00:00,2024-07-17 00:00:00,3.1,1.889050836268788,281.2028997020335,273.7455946414783,23.74788285813544,0.0008934547179198,0.0,1415.57049,2256.71454,754.43649,1040.24743,288.50607,12.98153
2023-12-18 10:00:00,2024-07-17 00:00:00,3.1,1.707498022265684,285.2789011607515,274.7982813290648,177.6057121617105,0.0011496794944538,0.0,1564.36446,2112.28966,978.40725,1059.98307,287.16701,12.94925
2023-12-18 11:00:00,2024-07-17 00:00:00,3.1,1.707498022265684,285.2789011607515,274.7982813290648,177.6057121617105,0.0011496794944538,0.0,1697.37565,2003.55317,1187.35233,1063.87411,286.86978,12.733
2023-12-18 12:00:00,2024-07-17 00:00:00,3.1,1.707498022265684,285.2789011607515,274.7982813290648,177.6057121617105,0.0011496794944538,0.0,1766.82212,1954.66295,1329.23316,1083.44645,289.11286,12.78597
2023-12-18 13:00:00,2024-07-17 00:00:00,3.1,2.3694846273540184,286.0321961013972,276.17605637345383,409.70952417338,0.0,0.0,1796.37969,1968.04451,1350.64507,1094.81933,289.92819,12.7095
2023-12-18 14:00:00,2024-07-17 00:00:00,3.1,2.3694846273540184,286.0321961013972,276.17605637345383,409.70952417338,0.0,0.98583,1827.09574,2137.51677,1238.30943,1109.4117,290.42292,13.18685
2023-12-18 15:00:00,2024-07-17 00:00:00,3.1,2.3694846273540184,286.0321961013972,276.17605637345383,409.70952417338,0.0,0.0,1792.61934,2326.86682,1023.09617,1137.06871,289.98497,13.61869
2023-12-18 16:00:00,2024-07-17 00:00:00,3.1,2.9701903721792133,282.2935136983948,276.3638085688975,250.39628035512607,0.0014012758882219,0.0,1736.34435,2605.00758,743.01868,1152.076,291.5331,13.88828
2023-12-18 17:00:00,2024-07-17 00:00:00,3.1,2.9701903721792133,282.2935136983948,276.3638085688975,250.39628035512607,0.0014012758882219,0.0,1764.81172,2732.74574,471.38693,1154.8938,290.35532,14.04088
2023-12-18 18:00:00,2024-07-17 00:00:00,3.1,2.9701903721792133,282.2935136983948,276.3638085688975,250.39628035512607,0.0014012758882219,0.0,1747.04778,2676.74244,266.13169,1160.18272,289.36075,13.69106
2023-12-18 19:00:00,2024-07-17 00:00:00,3.1,3.417122401671328,281.7234851288516,276.7671360451884,0.0,0.007395105010825,0.8596,1728.57581,2571.32923,115.53971,1135.01581,290.71759,13.48116
2023-12-18 20:00:00,2024-07-17 00:00:00,3.1,3.417122401671328,281.7234851288516,276.7671360451884,0.0,0.007395105010825,0.0,1717.91938,2321.05308,23.55308,1148.40411,291.62934,12.7019
2023-12-18 21:00:00,2024-07-17 00:00:00,3.1,3.417122401671328,281.7234851288516,276.7671360451884,0.0,0.007395105010825,0.0,1710.50428,2099.26569,0.0,1173.76089,290.13722,12.80859
2023-12-18 22:00:00,2024-07-17 00:00:00,3.1,3.534675084662891,281.5365375483878,277.4425037728283,0.0,0.0608770360736272,0.0,1724.02756,1768.84132,0.0,1139.8957,290.17309,12.78738
2023-12-18 23:00:00,2024-07-17 00:00:00,3.1,3.534675084662891,281.5365375483878,277.4425037728283,0.0,0.0608770360736272,0.0,1673.66645,1685.60509,0.0,1154.10758,291.81712,12.25883
2023-12-19 00:00:00,2024-07-17 00:00:00,3.1,3.534675084662891,281.5365375483878,277.4425037728283,0.0,0.0608770360736272,33.16092,1083.92039,1344.71473,30.69716,1289.07318,285.51856,13.21742
2023-12-19 01:00:00,2024-07-17 00:00:00,3.1,3.972474181824998,281.55930148884,278.26375144973485,0.0,0.2276165877747329,31.64852,1138.57271,1587.06181,44.61323,1294.28908,285.62314,13.34838
2023-12-19 02:00:00,2024-07-17 00:00:00,3.1,3.972474181824998,281.55930148884,278.26375144973485,0.0,0.2276165877747329,21.11768,1223.02345,1889.93517,0.0,1286.07383,286.46494,13.09398
2023-12-19 03:00:00,2024-07-17 00:00:00,3.1,3.972474181824998,281.55930148884,278.26375144973485,0.0,0.2276165877747329,8.34161,1314.91895,2167.69892,0.0,1247.84351,286.02449,12.99796
2023-12-19 04:00:00,2024-07-17 00:00:00,3.1,4.56566515243369,282.1711084959643,279.33532611320743,0.0,0.4252001527473232,1.76395,1372.36062,2433.08179,0.0,1225.28174,286.37527,12.8733
2023-12-19 05:00:00,2024-07-17 00:00:00,3.1,4.56566515243369,282.1711084959643,279.33532611320743,0.0,0.4252001527473232,0.0,1396.73954,2553.05215,0.0,1203.2438,285.51799,13.56453
2023-12-19 06:00:00,2024-07-17 00:00:00,3.1,4.56566515243369,282.1711084959643,279.33532611320743,0.0,0.4252001527473232,0.0,1437.09138,2611.48851,7.13033,1200.43114,286.20385,13.59965
2023-12-19 07:00:00,2024-07-17 00:00:00,3.1,5.100376979939121,283.2054407492857,280.3264416953858,12.022246146849817,0.2287996904643709,0.0,1445.28682,2615.0908,221.56787,1201.76397,286.18671,13.59601
2023-12-19 08:00:00,2024-07-17 00:00:00,3.1,5.100376979939121,283.2054407492857,280.3264416953858,12.022246146849817,0.2287996904643709,0.0,1446.55543,2410.93422,491.56497,1208.7139,284.60176,13.4087
2023-12-19 09:00:00,2024-07-17 00:00:00,3.1,5.100376979939121,283.2054407492857,280.3264416953858,12.022246146849817,0.2287996904643709,0.0,1472.53876,2086.36053,748.05556,1239.07919,284.5782,13.69512
2023-12-19 10:00:00,2024-07-17 00:00:00,3.1,6.063069801445131,285.1820771729091,280.8766614663072,94.08900191028096,0.3748552551647795,0.0,1522.91046,1904.68041,983.85787,1250.40209,283.31785,13.68171
2023-12-19 11:00:00,2024-07-17 00:00:00,3.1,6.063069801445131,285.1820771729091,280.8766614663072,94.08900191028096,0.3748552551647795,0.0,1579.18483,1780.23353,1214.28194,1243.86977,283.02534,13.47176
2023-12-19 12:00:00,2024-07-17 00:00:00,3.1,6.063069801445131,285.1820771729091,280.8766614663072,94.08900191028096,0.3748552551647795,0.0,1624.59914,1731.77701,1381.11874,1256.0524,285.29842,13.52323
2023-12-19 13:00:00,2024-07-17 00:00:00,3.1,6.517887352548195,285.3646493621104,280.5507169545517,241.19194017993675,0.2516007272400412,0.0,1657.17237,1767.28426,1423.53344,1263.1241,286.12772,13.44193
2023-12-19 14:00:00,2024-07-17 00:00:00,3.1,6.517887352548195,285.3646493621104,280.5507169545517,241.19194017993675,0.2516007272400412,0.98583,1686.88391,1966.21584,1323.24993,1274.11232,286.68976,13.87812
2023-12-19 15:00:00,2024-07-17 00:00:00,3.1,6.517887352548195,285.3646493621104,280.5507169545517,241.19194017993675,0.2516007272400412,0.0,1674.81737,2197.60182,1110.10579,1293.08795,286.23303,14.31625
