UTC time,coal,nat_gas,hydro,solar,wind,biomass,unknown
2023-07-23 00:00:00,0.0,1593.0,347.0,0.0,981.0,322.0,28.0
2023-07-23 01:00:00,0.0,1601.0,127.0,0.0,935.0,324.0,28.0
2023-07-23 02:00:00,0.0,1550.0,134.0,0.0,894.0,323.0,27.0
2023-07-23 03:00:00,0.0,1538.0,79.0,0.0,881.0,320.0,25.0
2023-07-23 04:00:00,0.0,1539.0,82.0,0.0,847.0,320.0,26.0
2023-07-23 05:00:00,0.0,1398.0,164.0,10.0,835.0,324.0,27.0
2023-07-23 06:00:00,0.0,741.0,145.0,174.0,778.0,323.0,28.0
2023-07-23 07:00:00,0.0,234.0,273.0,591.0,704.0,307.0,27.0
2023-07-23 08:00:00,0.0,224.0,308.0,1017.0,619.0,302.0,27.0
2023-07-23 09:00:00,0.0,220.0,287.0,1328.0,573.0,301.0,28.0
2023-07-23 10:00:00,0.0,220.0,312.0,1546.0,679.0,312.0,28.0
2023-07-23 11:00:00,0.0,216.0,287.0,1659.0,801.0,314.0,28.0
2023-07-23 12:00:00,0.0,214.0,261.0,1684.0,996.0,314.0,28.0
2023-07-23 13:00:00,0.0,218.0,113.0,1663.0,1244.0,315.0,29.0
2023-07-23 14:00:00,0.0,220.0,91.0,1579.0,1714.0,308.0,28.0
2023-07-23 15:00:00,0.0,222.0,88.0,1389.0,2180.0,296.0,29.0
2023-07-23 16:00:00,0.0,223.0,122.0,1118.0,2366.0,294.0,29.0
2023-07-23 17:00:00,0.0,499.0,165.0,729.0,2464.0,305.0,29.0
2023-07-23 18:00:00,0.0,1028.0,433.0,266.0,2457.0,331.0,29.0
2023-07-23 19:00:00,0.0,1318.0,278.0,32.0,2543.0,330.0,28.0
2023-07-23 20:00:00,0.0,1523.0,714.0,1.0,2629.0,330.0,28.0
2023-07-23 21:00:00,0.0,1537.0,703.0,0.0,2532.0,329.0,28.0
2023-07-23 22:00:00,0.0,1565.0,379.0,0.0,2392.0,328.0,28.0
2023-07-23 23:00:00,0.0,1549.0,160.0,0.0,2319.0,326.0,28.0
