Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,hydro,solar,wind,biomass,unknown
43176,2023-12-05 00:00:00,97.76,0.0,1113.0,2164.0,0.0,685.0,319.0,14.0
43177,2023-12-05 01:00:00,92.89,0.0,1114.0,2304.0,0.0,768.0,324.0,14.0
43178,2023-12-05 02:00:00,83.37,0.0,960.0,2107.0,0.0,940.0,330.0,13.0
43179,2023-12-05 03:00:00,86.72,0.0,1167.0,2459.0,0.0,1102.0,330.0,14.0
43180,2023-12-05 04:00:00,94.05,0.0,1445.0,2780.0,0.0,1200.0,326.0,13.0
43181,2023-12-05 05:00:00,104.82,0.0,1732.0,2852.0,0.0,1260.0,328.0,13.0
43182,2023-12-05 06:00:00,112.22,0.0,2099.0,3163.0,0.0,1383.0,329.0,13.0
43183,2023-12-05 07:00:00,117.63,0.0,2418.0,3300.0,1.0,1601.0,336.0,13.0
43184,2023-12-05 08:00:00,114.18,0.0,2627.0,3602.0,53.0,1941.0,342.0,13.0
43185,2023-12-05 09:00:00,110.88,0.0,2593.0,3333.0,144.0,2306.0,331.0,13.0
43186,2023-12-05 10:00:00,108.63,0.0,2555.0,2948.0,211.0,2715.0,329.0,13.0
43187,2023-12-05 11:00:00,116.7,0.0,2691.0,2707.0,244.0,2611.0,330.0,13.0
43188,2023-12-05 12:00:00,115.75,0.0,2576.0,2839.0,259.0,2285.0,331.0,14.0
43189,2023-12-05 13:00:00,122.72,0.0,2599.0,2874.0,188.0,1889.0,334.0,13.0
43190,2023-12-05 14:00:00,121.86,0.0,2591.0,3138.0,130.0,1725.0,331.0,13.0
43191,2023-12-05 15:00:00,127.92,0.0,2874.0,3287.0,82.0,1789.0,326.0,13.0
43192,2023-12-05 16:00:00,125.99,0.0,2912.0,3354.0,20.0,1986.0,326.0,13.0
43193,2023-12-05 17:00:00,123.47,0.0,2956.0,3444.0,0.0,2186.0,320.0,13.0
43194,2023-12-05 18:00:00,114.88,0.0,2850.0,3328.0,0.0,2739.0,318.0,14.0
43195,2023-12-05 19:00:00,109.59,0.0,2818.0,3438.0,0.0,2995.0,323.0,14.0
43196,2023-12-05 20:00:00,107.48,0.0,2769.0,3346.0,0.0,3154.0,324.0,14.0
43197,2023-12-05 21:00:00,102.26,0.0,2452.0,3606.0,0.0,2554.0,325.0,14.0
43198,2023-12-05 22:00:00,111.12,0.0,2449.0,3423.0,0.0,2016.0,325.0,14.0
43199,2023-12-05 23:00:00,103.06,0.0,1988.0,3164.0,0.0,1716.0,333.0,14.0
