Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,hydro,solar,wind,biomass,unknown
35880,2023-02-04 00:00:00,194.89,0.0,2112.0,2595.0,0.0,1097.0,351.0,19.0
35881,2023-02-04 01:00:00,176.75,0.0,1749.0,2422.0,0.0,1246.0,351.0,19.0
35882,2023-02-04 02:00:00,182.01,0.0,1744.0,2244.0,0.0,1218.0,342.0,18.0
35883,2023-02-04 03:00:00,195.67,0.0,1740.0,2044.0,0.0,986.0,343.0,18.0
35884,2023-02-04 04:00:00,198.86,0.0,1738.0,2101.0,0.0,843.0,345.0,18.0
35885,2023-02-04 05:00:00,213.24,0.0,1963.0,2183.0,0.0,718.0,347.0,19.0
35886,2023-02-04 06:00:00,211.45,0.0,1983.0,2423.0,0.0,568.0,345.0,19.0
35887,2023-02-04 07:00:00,214.25,0.0,1989.0,2359.0,14.0,551.0,348.0,19.0
35888,2023-02-04 08:00:00,209.89,0.0,1960.0,2150.0,337.0,554.0,353.0,19.0
35889,2023-02-04 09:00:00,168.33,0.0,1298.0,1850.0,892.0,458.0,348.0,19.0
35890,2023-02-04 10:00:00,157.34,0.0,1101.0,1621.0,1220.0,332.0,347.0,19.0
35891,2023-02-04 11:00:00,144.71,0.0,894.0,1501.0,1365.0,242.0,350.0,20.0
35892,2023-02-04 12:00:00,142.42,0.0,886.0,1567.0,1407.0,200.0,347.0,19.0
35893,2023-02-04 13:00:00,145.3,0.0,888.0,1460.0,1392.0,226.0,353.0,20.0
35894,2023-02-04 14:00:00,150.72,0.0,884.0,1275.0,1295.0,291.0,356.0,20.0
35895,2023-02-04 15:00:00,150.98,0.0,893.0,1407.0,1069.0,353.0,350.0,20.0
35896,2023-02-04 16:00:00,176.38,0.0,1196.0,1597.0,630.0,470.0,351.0,19.0
35897,2023-02-04 17:00:00,176.99,0.0,1482.0,2291.0,123.0,755.0,344.0,19.0
35898,2023-02-04 18:00:00,166.02,0.0,1579.0,2572.0,0.0,1154.0,343.0,20.0
35899,2023-02-04 19:00:00,158.05,0.0,1578.0,2662.0,0.0,1379.0,347.0,20.0
35900,2023-02-04 20:00:00,154.6,0.0,1579.0,2718.0,0.0,1476.0,350.0,20.0
35901,2023-02-04 21:00:00,153.99,0.0,1586.0,2607.0,0.0,1610.0,347.0,18.0
35902,2023-02-04 22:00:00,145.1,0.0,1317.0,2076.0,0.0,1811.0,347.0,19.0
35903,2023-02-04 23:00:00,78.25,0.0,421.0,2081.0,0.0,1851.0,344.0,19.0
