UTC time,forecasted_avg_carbon_intensity
2023-08-06T00:00:00.000000000,345.92317
2023-08-06T01:00:00.000000000,347.90292
2023-08-06T02:00:00.000000000,312.7593
2023-08-06T03:00:00.000000000,291.26658
2023-08-06T04:00:00.000000000,262.41237
2023-08-06T05:00:00.000000000,250.77106
2023-08-06T06:00:00.000000000,233.02636
2023-08-06T07:00:00.000000000,243.19529
2023-08-06T08:00:00.000000000,281.65677
2023-08-06T09:00:00.000000000,324.13877
2023-08-06T10:00:00.000000000,363.59982
2023-08-06T11:00:00.000000000,404.21159
2023-08-06T12:00:00.000000000,416.62239
2023-08-06T13:00:00.000000000,437.00569
2023-08-06T14:00:00.000000000,440.1595
2023-08-06T15:00:00.000000000,432.26872
2023-08-06T16:00:00.000000000,426.41335
2023-08-06T17:00:00.000000000,407.00353
2023-08-06T18:00:00.000000000,373.76487
2023-08-06T19:00:00.000000000,366.48586
2023-08-06T20:00:00.000000000,372.31638
2023-08-06T21:00:00.000000000,375.92968
2023-08-06T22:00:00.000000000,359.5141
2023-08-06T23:00:00.000000000,358.25844
2023-08-07T00:00:00.000000000,377.08133
2023-08-07T01:00:00.000000000,374.04415
2023-08-07T02:00:00.000000000,371.22663
2023-08-07T03:00:00.000000000,367.31697
2023-08-07T04:00:00.000000000,362.18342
2023-08-07T05:00:00.000000000,357.91746
2023-08-07T06:00:00.000000000,351.11079
2023-08-07T07:00:00.000000000,347.71397
2023-08-07T08:00:00.000000000,351.09085
2023-08-07T09:00:00.000000000,354.39168
2023-08-07T10:00:00.000000000,354.1121
2023-08-07T11:00:00.000000000,350.2288
2023-08-07T12:00:00.000000000,350.14794
2023-08-07T13:00:00.000000000,350.65192
2023-08-07T14:00:00.000000000,349.68726
2023-08-07T15:00:00.000000000,351.90594
2023-08-07T16:00:00.000000000,357.11662
2023-08-07T17:00:00.000000000,359.57263
2023-08-07T18:00:00.000000000,358.87138
2023-08-07T19:00:00.000000000,365.69094
2023-08-07T20:00:00.000000000,367.43936
2023-08-07T21:00:00.000000000,374.85454
2023-08-07T22:00:00.000000000,375.1949
2023-08-07T23:00:00.000000000,374.92921
2023-08-08T00:00:00.000000000,388.53174
2023-08-08T01:00:00.000000000,385.54419
2023-08-08T02:00:00.000000000,382.7874
2023-08-08T03:00:00.000000000,378.92294
2023-08-08T04:00:00.000000000,374.00486
2023-08-08T05:00:00.000000000,369.74077
2023-08-08T06:00:00.000000000,362.66203
2023-08-08T07:00:00.000000000,358.84984
2023-08-08T08:00:00.000000000,361.40911
2023-08-08T09:00:00.000000000,363.70364
2023-08-08T10:00:00.000000000,362.30091
2023-08-08T11:00:00.000000000,357.19733
2023-08-08T12:00:00.000000000,356.66471
2023-08-08T13:00:00.000000000,356.86414
2023-08-08T14:00:00.000000000,355.90952
2023-08-08T15:00:00.000000000,358.59398
2023-08-08T16:00:00.000000000,364.40555
2023-08-08T17:00:00.000000000,367.58
2023-08-08T18:00:00.000000000,367.39509
2023-08-08T19:00:00.000000000,374.72934
2023-08-08T20:00:00.000000000,376.79562
2023-08-08T21:00:00.000000000,385.03311
2023-08-08T22:00:00.000000000,386.0114
2023-08-08T23:00:00.000000000,386.25993
2023-08-09T00:00:00.000000000,396.14872
2023-08-09T01:00:00.000000000,393.23384
2023-08-09T02:00:00.000000000,390.52672
2023-08-09T03:00:00.000000000,386.71551
2023-08-09T04:00:00.000000000,381.99072
2023-08-09T05:00:00.000000000,377.76953
2023-08-09T06:00:00.000000000,370.54537
2023-08-09T07:00:00.000000000,366.47191
2023-08-09T08:00:00.000000000,368.46216
2023-08-09T09:00:00.000000000,370.02754
2023-08-09T10:00:00.000000000,367.80447
2023-08-09T11:00:00.000000000,361.81019
2023-08-09T12:00:00.000000000,360.9294
2023-08-09T13:00:00.000000000,360.88811
2023-08-09T14:00:00.000000000,359.90786
2023-08-09T15:00:00.000000000,362.8905
2023-08-09T16:00:00.000000000,369.10248
2023-08-09T17:00:00.000000000,372.77357
2023-08-09T18:00:00.000000000,372.95456
2023-08-09T19:00:00.000000000,380.65353
2023-08-09T20:00:00.000000000,382.96843
2023-08-09T21:00:00.000000000,391.78442
2023-08-09T22:00:00.000000000,393.2139
2023-08-09T23:00:00.000000000,393.84099
