datetime,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-06-27 00:00:00,4.986690540810699,301.55832187502534,269.52311825658865,188.33018657089968,0.0005664619510138,1008.14535,1391.25616,0.0,0.0,0.0,11036.26011,4055.50007,86119.73669
2023-06-27 01:00:00,4.986690540810699,301.55832187502534,269.52311825658865,188.33018657089968,0.0005664619510138,989.91108,1330.20863,0.0,0.0,0.0,6677.44023,4104.36991,87157.50221
2023-06-27 02:00:00,4.986690540810699,301.55832187502534,269.52311825658865,188.33018657089968,0.0005664619510138,979.85164,1299.16827,0.0,0.0,0.0,1746.83002,4250.09997,90252.12281
2023-06-27 03:00:00,4.986690540810699,301.55832187502534,269.52311825658865,188.33018657089968,0.0005664619510138,974.65775,1224.61302,0.0,0.0,0.0,6.09,4194.18989,89064.85594
2023-06-27 04:00:00,3.2408719727393835,297.8180424493902,270.0543681612559,188.33018657089968,0.0005664619510138,967.71815,1121.4077,0.0,0.0,0.0,0.0,4226.61012,89753.30895
2023-06-27 05:00:00,3.2408719727393835,297.8180424493902,270.0543681612559,188.33018657089968,0.0005664619510138,952.21934,1018.84435,0.0,0.0,0.0,0.0,4272.15002,90720.36216
2023-06-27 06:00:00,3.2408719727393835,297.8180424493902,270.0543681612559,188.33018657089968,0.0005664619510138,950.09669,901.17404,0.0,0.0,0.0,0.0,4312.4001,91575.08451
2023-06-27 07:00:00,2.730153636379376,295.5311362734607,270.6125861540125,94.16516117983154,0.0037021061900852,955.79135,786.31558,0.0,0.0,0.0,0.0,4406.75996,93578.8439
2023-06-27 08:00:00,2.730153636379376,295.5311362734607,270.6125861540125,94.16516117983154,0.0037021061900852,960.04125,662.26259,0.0,0.0,0.0,0.0,4367.38991,92742.80922
2023-06-27 09:00:00,2.730153636379376,295.5311362734607,270.6125861540125,94.16516117983154,0.0037021061900852,958.12749,603.02536,0.0,0.0159,0.0,0.0,4311.55011,91557.03479
