UTC time,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass
2023-11-07 00:00:00,269.0,34.0,0.0,0.0,779.0,1.0,0.0,13.0
2023-11-07 01:00:00,265.0,34.0,0.0,0.0,779.0,1.0,0.0,12.0
2023-11-07 02:00:00,261.0,35.0,0.0,0.0,779.0,1.0,0.0,12.0
2023-11-07 03:00:00,316.0,35.0,0.0,0.0,779.0,1.0,0.0,13.0
2023-11-07 04:00:00,412.0,37.0,0.0,0.0,783.0,1.0,0.0,13.0
2023-11-07 05:00:00,499.0,39.0,0.0,0.0,785.0,1.0,0.0,12.0
2023-11-07 06:00:00,498.0,40.0,0.0,0.0,793.0,14.0,0.0,15.0
2023-11-07 07:00:00,505.0,41.0,0.0,0.0,795.0,51.0,0.0,14.0
2023-11-07 08:00:00,506.0,42.0,0.0,0.0,823.0,72.0,0.0,12.0
2023-11-07 09:00:00,491.0,43.0,0.0,0.0,833.0,81.0,0.0,12.0
2023-11-07 10:00:00,524.0,42.0,0.0,0.0,840.0,102.0,0.0,15.0
2023-11-07 11:00:00,519.0,40.0,0.0,0.0,843.0,108.0,0.0,13.0
2023-11-07 12:00:00,503.0,40.0,0.0,0.0,846.0,82.0,0.0,14.0
2023-11-07 13:00:00,501.0,38.0,0.0,0.0,845.0,58.0,0.0,15.0
2023-11-07 14:00:00,499.0,41.0,0.0,0.0,845.0,28.0,0.0,15.0
2023-11-07 15:00:00,507.0,43.0,0.0,0.0,855.0,3.0,0.0,13.0
2023-11-07 16:00:00,509.0,49.0,0.0,0.0,856.0,2.0,0.0,14.0
2023-11-07 17:00:00,496.0,49.0,0.0,0.0,868.0,1.0,0.0,13.0
2023-11-07 18:00:00,500.0,48.0,0.0,0.0,870.0,1.0,0.0,14.0
2023-11-07 19:00:00,505.0,44.0,0.0,0.0,869.0,1.0,0.0,15.0
2023-11-07 20:00:00,504.0,41.0,0.0,0.0,872.0,0.0,0.0,15.0
2023-11-07 21:00:00,415.0,42.0,0.0,0.0,871.0,0.0,0.0,15.0
2023-11-07 22:00:00,320.0,42.0,0.0,0.0,863.0,0.0,0.0,14.0
2023-11-07 23:00:00,269.0,38.0,0.0,0.0,820.0,0.0,1.0,14.0
