Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass
43248,2023-12-08 00:00:00,139.54,280.0,66.0,698.0,0.0,638.0,1.0,0.0,17.0
43249,2023-12-08 01:00:00,143.31,266.0,66.0,698.0,0.0,532.0,2.0,0.0,17.0
43250,2023-12-08 02:00:00,150.16,267.0,66.0,698.0,0.0,464.0,1.0,0.0,18.0
43251,2023-12-08 03:00:00,165.29,309.0,68.0,698.0,0.0,480.0,1.0,0.0,17.0
43252,2023-12-08 04:00:00,192.78,424.0,69.0,698.0,0.0,595.0,1.0,0.0,17.0
43253,2023-12-08 05:00:00,209.38,509.0,71.0,697.0,0.0,677.0,2.0,0.0,17.0
43254,2023-12-08 06:00:00,215.34,510.0,124.0,697.0,0.0,662.0,3.0,0.0,17.0
43255,2023-12-08 07:00:00,204.36,517.0,83.0,698.0,0.0,742.0,13.0,1.0,19.0
43256,2023-12-08 08:00:00,199.42,506.0,72.0,697.0,0.0,738.0,32.0,0.0,17.0
43257,2023-12-08 09:00:00,201.31,508.0,73.0,697.0,0.0,708.0,46.0,0.0,20.0
43258,2023-12-08 10:00:00,199.8,505.0,74.0,696.0,0.0,708.0,57.0,0.0,18.0
43259,2023-12-08 11:00:00,206.61,511.0,75.0,696.0,0.0,664.0,53.0,0.0,15.0
43260,2023-12-08 12:00:00,216.51,512.0,73.0,697.0,0.0,586.0,39.0,0.0,15.0
43261,2023-12-08 13:00:00,217.58,508.0,75.0,697.0,0.0,586.0,23.0,0.0,13.0
43262,2023-12-08 14:00:00,206.53,517.0,79.0,697.0,0.0,730.0,7.0,0.0,14.0
43263,2023-12-08 15:00:00,205.77,512.0,124.0,697.0,0.0,765.0,2.0,0.0,14.0
43264,2023-12-08 16:00:00,202.91,509.0,127.0,697.0,0.0,787.0,2.0,0.0,16.0
43265,2023-12-08 17:00:00,205.44,518.0,127.0,697.0,0.0,785.0,2.0,0.0,16.0
43266,2023-12-08 18:00:00,200.24,506.0,82.0,697.0,0.0,768.0,2.0,0.0,17.0
43267,2023-12-08 19:00:00,204.04,502.0,74.0,697.0,0.0,711.0,2.0,0.0,18.0
43268,2023-12-08 20:00:00,206.51,501.0,71.0,697.0,0.0,684.0,2.0,0.0,16.0
43269,2023-12-08 21:00:00,208.53,498.0,71.0,697.0,0.0,657.0,2.0,0.0,16.0
43270,2023-12-08 22:00:00,186.0,416.0,71.0,698.0,0.0,638.0,2.0,0.0,16.0
43271,2023-12-08 23:00:00,166.77,323.0,64.0,698.0,0.0,510.0,1.0,2.0,16.0
