Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass
40992,2023-09-05 00:00:00,173.71,295.0,29.0,689.0,0.0,594.0,0.0,2.0,15.0
40993,2023-09-05 01:00:00,173.55,296.0,28.0,689.0,0.0,598.0,0.0,2.0,15.0
40994,2023-09-05 02:00:00,208.46,382.0,28.0,689.0,0.0,575.0,0.0,2.0,15.0
40995,2023-09-05 03:00:00,241.34,489.0,28.0,689.0,0.0,604.0,0.0,2.0,15.0
40996,2023-09-05 04:00:00,237.93,505.0,28.0,689.0,0.0,674.0,3.0,2.0,14.0
40997,2023-09-05 05:00:00,233.94,505.0,32.0,689.0,0.0,691.0,30.0,2.0,15.0
40998,2023-09-05 06:00:00,237.26,504.0,30.0,689.0,0.0,612.0,78.0,2.0,16.0
40999,2023-09-05 07:00:00,237.39,505.0,32.0,689.0,0.0,570.0,129.0,2.0,15.0
41000,2023-09-05 08:00:00,209.08,392.0,33.0,689.0,0.0,453.0,177.0,2.0,15.0
41001,2023-09-05 09:00:00,181.9,297.0,31.0,689.0,0.0,326.0,227.0,1.0,15.0
41002,2023-09-05 10:00:00,156.81,223.0,33.0,689.0,0.0,248.0,242.0,2.0,16.0
41003,2023-09-05 11:00:00,151.44,223.0,32.0,689.0,0.0,292.0,260.0,1.0,15.0
41004,2023-09-05 12:00:00,152.88,224.0,30.0,689.0,0.0,311.0,217.0,1.0,15.0
41005,2023-09-05 13:00:00,175.87,281.0,31.0,689.0,0.0,378.0,161.0,1.0,15.0
41006,2023-09-05 14:00:00,212.52,377.0,31.0,689.0,0.0,414.0,127.0,2.0,15.0
41007,2023-09-05 15:00:00,221.02,478.0,32.0,689.0,0.0,703.0,70.0,1.0,14.0
41008,2023-09-05 16:00:00,232.62,506.0,33.0,689.0,0.0,720.0,16.0,2.0,15.0
41009,2023-09-05 17:00:00,228.72,506.0,39.0,689.0,0.0,778.0,2.0,2.0,15.0
41010,2023-09-05 18:00:00,228.2,505.0,38.0,689.0,0.0,781.0,1.0,1.0,15.0
41011,2023-09-05 19:00:00,231.34,503.0,32.0,689.0,0.0,736.0,1.0,2.0,15.0
41012,2023-09-05 20:00:00,230.15,482.0,31.0,689.0,0.0,687.0,0.0,2.0,15.0
41013,2023-09-05 21:00:00,231.0,478.0,32.0,689.0,0.0,669.0,0.0,2.0,15.0
41014,2023-09-05 22:00:00,240.0,486.0,32.0,689.0,0.0,612.0,0.0,2.0,14.0
41015,2023-09-05 23:00:00,258.14,484.0,33.0,689.0,0.0,466.0,0.0,2.0,14.0
