Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass
38088,2023-05-07 00:00:00,20.53,24.0,28.0,694.0,0.0,628.0,0.0,0.0,19.0
38089,2023-05-07 01:00:00,21.0,24.0,28.0,694.0,0.0,598.0,0.0,0.0,18.0
38090,2023-05-07 02:00:00,22.15,24.0,29.0,694.0,0.0,542.0,0.0,1.0,18.0
38091,2023-05-07 03:00:00,22.78,24.0,30.0,694.0,0.0,521.0,0.0,1.0,18.0
38092,2023-05-07 04:00:00,22.31,24.0,30.0,694.0,0.0,540.0,8.0,0.0,19.0
38093,2023-05-07 05:00:00,22.71,24.0,33.0,694.0,0.0,537.0,34.0,1.0,18.0
38094,2023-05-07 06:00:00,22.04,24.0,32.0,694.0,0.0,515.0,82.0,0.0,18.0
38095,2023-05-07 07:00:00,23.53,24.0,29.0,694.0,0.0,351.0,114.0,0.0,19.0
38096,2023-05-07 08:00:00,21.32,24.0,29.0,694.0,0.0,465.0,128.0,0.0,19.0
38097,2023-05-07 09:00:00,22.62,24.0,27.0,694.0,0.0,353.0,131.0,0.0,19.0
38098,2023-05-07 10:00:00,21.85,24.0,27.0,694.0,0.0,396.0,132.0,0.0,19.0
38099,2023-05-07 11:00:00,23.55,25.0,27.0,694.0,0.0,340.0,126.0,0.0,19.0
38100,2023-05-07 12:00:00,22.58,25.0,27.0,694.0,0.0,401.0,118.0,0.0,19.0
38101,2023-05-07 13:00:00,20.53,25.0,26.0,694.0,0.0,533.0,97.0,0.0,19.0
38102,2023-05-07 14:00:00,19.81,25.0,26.0,693.0,0.0,613.0,69.0,0.0,19.0
38103,2023-05-07 15:00:00,19.33,25.0,27.0,693.0,0.0,698.0,38.0,0.0,19.0
38104,2023-05-07 16:00:00,18.82,24.0,27.0,693.0,0.0,721.0,17.0,0.0,18.0
38105,2023-05-07 17:00:00,18.61,24.0,29.0,693.0,0.0,789.0,4.0,0.0,18.0
38106,2023-05-07 18:00:00,18.49,24.0,30.0,693.0,0.0,821.0,0.0,0.0,19.0
38107,2023-05-07 19:00:00,17.9,24.0,26.0,693.0,0.0,794.0,0.0,0.0,19.0
38108,2023-05-07 20:00:00,18.79,24.0,28.0,692.0,0.0,760.0,0.0,0.0,18.0
38109,2023-05-07 21:00:00,20.01,24.0,29.0,693.0,0.0,684.0,0.0,0.0,18.0
38110,2023-05-07 22:00:00,21.02,24.0,27.0,693.0,0.0,580.0,0.0,1.0,18.0
38111,2023-05-07 23:00:00,24.82,24.0,31.0,693.0,0.0,429.0,0.0,2.0,18.0
