Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass
42864,2023-11-22 00:00:00,228.54,318.0,58.0,695.0,0.0,253.0,2.0,3.0,14.0
42865,2023-11-22 01:00:00,227.6,316.0,57.0,695.0,0.0,253.0,1.0,3.0,14.0
42866,2023-11-22 02:00:00,227.42,318.0,57.0,696.0,0.0,259.0,1.0,3.0,14.0
42867,2023-11-22 03:00:00,226.43,320.0,59.0,696.0,0.0,274.0,1.0,3.0,14.0
42868,2023-11-22 04:00:00,225.96,403.0,61.0,696.0,0.0,525.0,1.0,2.0,14.0
42869,2023-11-22 05:00:00,230.6,514.0,63.0,696.0,0.0,804.0,2.0,3.0,14.0
42870,2023-11-22 06:00:00,230.91,527.0,70.0,696.0,0.0,844.0,5.0,3.0,16.0
42871,2023-11-22 07:00:00,226.13,527.0,68.0,696.0,0.0,867.0,31.0,5.0,14.0
42872,2023-11-22 08:00:00,233.32,531.0,65.0,695.0,0.0,763.0,73.0,4.0,15.0
42873,2023-11-22 09:00:00,229.08,523.0,63.0,694.0,0.0,746.0,114.0,4.0,15.0
42874,2023-11-22 10:00:00,230.69,522.0,62.0,694.0,0.0,708.0,133.0,4.0,16.0
42875,2023-11-22 11:00:00,219.55,455.0,61.0,695.0,0.0,610.0,146.0,4.0,15.0
42876,2023-11-22 12:00:00,190.74,387.0,58.0,695.0,0.0,715.0,119.0,4.0,16.0
42877,2023-11-22 13:00:00,231.6,448.0,67.0,695.0,0.0,548.0,73.0,4.0,16.0
42878,2023-11-22 14:00:00,204.17,407.0,66.0,696.0,0.0,733.0,21.0,4.0,16.0
42879,2023-11-22 15:00:00,199.9,406.0,67.0,696.0,0.0,796.0,2.0,3.0,16.0
42880,2023-11-22 16:00:00,196.14,407.0,69.0,696.0,0.0,845.0,2.0,4.0,14.0
42881,2023-11-22 17:00:00,206.02,407.0,70.0,696.0,0.0,736.0,2.0,4.0,14.0
42882,2023-11-22 18:00:00,201.0,407.0,67.0,696.0,0.0,786.0,2.0,4.0,15.0
42883,2023-11-22 19:00:00,215.69,407.0,66.0,696.0,0.0,634.0,1.0,4.0,16.0
42884,2023-11-22 20:00:00,215.04,397.0,65.0,696.0,0.0,607.0,1.0,4.0,15.0
42885,2023-11-22 21:00:00,207.73,342.0,63.0,696.0,0.0,493.0,1.0,3.0,17.0
42886,2023-11-22 22:00:00,203.46,284.0,61.0,696.0,0.0,329.0,1.0,3.0,17.0
42887,2023-11-22 23:00:00,209.1,286.0,57.0,697.0,0.0,286.0,2.0,2.0,15.0
