UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_biomass_production_forecast
2023-07-14 00:00:00,2024-07-17 00:00:00,3.1,1.1809983722672306,290.2564011686936,288.2120677200005,2.788342204549586,0.0,346.63887,27.82732,690.50429,0.00973,601.58988,0.0,0.56301,17.09566
2023-07-14 01:00:00,2024-07-17 00:00:00,3.1,1.2660304448729822,289.0235613150959,287.1206206332283,0.0,0.0,355.60748,27.9123,690.34931,0.00105,613.25637,0.0,0.53211,17.48343
2023-07-14 02:00:00,2024-07-17 00:00:00,3.1,1.2660304448729822,289.0235613150959,287.1206206332283,0.0,0.0,361.88443,29.87124,689.4909,0.0,628.45343,0.0,0.62047,17.67764
2023-07-14 03:00:00,2024-07-17 00:00:00,3.1,1.2660304448729822,289.0235613150959,287.1206206332283,0.0,0.0,369.24512,28.35797,689.81373,0.0,639.79721,1.0,0.61168,17.79806
2023-07-14 04:00:00,2024-07-17 00:00:00,3.1,0.9949592480649104,293.906274239341,288.6567354133455,63.52733298647128,0.0,382.30234,30.26322,690.46551,0.0,661.18911,11.0,0.63665,17.7231
2023-07-14 05:00:00,2024-07-17 00:00:00,3.1,0.9949592480649104,293.906274239341,288.6567354133455,63.52733298647128,0.0,393.90008,30.85122,690.8494,0.00185,694.66352,33.0,0.62766,18.16789
2023-07-14 06:00:00,2024-07-17 00:00:00,3.1,0.9949592480649104,293.906274239341,288.6567354133455,63.52733298647128,0.0,408.3086,29.42299,690.76386,0.00054,723.23257,65.0,0.6347,18.31593
2023-07-14 07:00:00,2024-07-17 00:00:00,3.1,1.590027606509984,300.02880605808446,289.0368498969338,596.6799843335747,0.0,410.3291,31.13977,690.1595,0.00166,745.88556,105.0,0.61939,18.06436
2023-07-14 08:00:00,2024-07-17 00:00:00,3.1,1.590027606509984,300.02880605808446,289.0368498969338,596.6799843335747,0.0,413.5836,28.94341,689.80051,0.0,743.84462,134.0,0.56205,17.10224
2023-07-14 09:00:00,2024-07-17 00:00:00,3.1,1.590027606509984,300.02880605808446,289.0368498969338,596.6799843335747,0.0,407.79546,29.54722,689.00859,0.0,738.70195,159.0,0.5455,18.08036
2023-07-14 10:00:00,2024-07-17 00:00:00,3.1,2.364080491726863,303.2609394950697,288.20497342626527,738.8603119797024,0.0,406.92253,27.32063,688.64591,0.00074,722.49844,180.0,0.50662,17.4755
2023-07-14 11:00:00,2024-07-17 00:00:00,3.1,2.364080491726863,303.2609394950697,288.20497342626527,738.8603119797024,0.0,414.43356,26.63929,688.98986,0.00132,715.06977,191.00001,0.4886,18.22151
2023-07-14 12:00:00,2024-07-17 00:00:00,3.1,2.364080491726863,303.2609394950697,288.20497342626527,738.8603119797024,0.0,411.72157,28.14878,689.7105,0.00541,711.40662,187.0,0.44292,17.5893
