,Solar,Wind Onshore
2019-01-05 00:00:00+02:00,0.0,119.0
2019-01-05 01:00:00+02:00,0.0,115.0
2019-01-05 02:00:00+02:00,0.0,118.0
2019-01-05 03:00:00+02:00,0.0,128.0
2019-01-05 04:00:00+02:00,0.0,143.0
2019-01-05 05:00:00+02:00,0.0,156.0
2019-01-05 06:00:00+02:00,0.0,174.0
2019-01-05 07:00:00+02:00,0.0,193.0
2019-01-05 08:00:00+02:00,0.0,207.0
2019-01-05 09:00:00+02:00,1.0,212.0
2019-01-05 10:00:00+02:00,2.0,215.0
2019-01-05 11:00:00+02:00,3.0,226.0
2019-01-05 12:00:00+02:00,2.0,247.0
2019-01-05 13:00:00+02:00,2.0,265.0
2019-01-05 14:00:00+02:00,1.0,267.0
2019-01-05 15:00:00+02:00,0.0,261.0
2019-01-05 16:00:00+02:00,0.0,254.0
2019-01-05 17:00:00+02:00,0.0,250.0
2019-01-05 18:00:00+02:00,0.0,239.0
2019-01-05 19:00:00+02:00,0.0,226.0
2019-01-05 20:00:00+02:00,0.0,213.0
2019-01-05 21:00:00+02:00,0.0,197.0
2019-01-05 22:00:00+02:00,0.0,185.0
2019-01-05 23:00:00+02:00,0.0,170.0
2019-01-06 00:00:00+02:00,0.0,161.0
2019-01-06 01:00:00+02:00,0.0,168.0
2019-01-06 02:00:00+02:00,0.0,162.0
2019-01-06 03:00:00+02:00,0.0,150.0
2019-01-06 04:00:00+02:00,0.0,137.0
2019-01-06 05:00:00+02:00,0.0,121.0
2019-01-06 06:00:00+02:00,0.0,105.0
2019-01-06 07:00:00+02:00,0.0,86.0
2019-01-06 08:00:00+02:00,0.0,67.0
2019-01-06 09:00:00+02:00,1.0,52.0
2019-01-06 10:00:00+02:00,3.0,41.0
2019-01-06 11:00:00+02:00,4.0,36.0
2019-01-06 12:00:00+02:00,4.0,27.0
2019-01-06 13:00:00+02:00,4.0,21.0
2019-01-06 14:00:00+02:00,2.0,15.0
2019-01-06 15:00:00+02:00,1.0,11.0
2019-01-06 16:00:00+02:00,0.0,9.0
2019-01-06 17:00:00+02:00,0.0,9.0
2019-01-06 18:00:00+02:00,0.0,7.0
2019-01-06 19:00:00+02:00,0.0,6.0
2019-01-06 20:00:00+02:00,0.0,6.0
2019-01-06 21:00:00+02:00,0.0,9.0
2019-01-06 22:00:00+02:00,0.0,10.0
2019-01-06 23:00:00+02:00,0.0,17.0
2019-01-07 00:00:00+02:00,0.0,25.0
2019-01-07 01:00:00+02:00,0.0,62.0
2019-01-07 02:00:00+02:00,0.0,73.0
2019-01-07 03:00:00+02:00,0.0,83.0
2019-01-07 04:00:00+02:00,0.0,93.0
2019-01-07 05:00:00+02:00,0.0,104.0
2019-01-07 06:00:00+02:00,0.0,116.0
2019-01-07 07:00:00+02:00,0.0,132.0
2019-01-07 08:00:00+02:00,0.0,147.0
2019-01-07 09:00:00+02:00,0.0,160.0
2019-01-07 10:00:00+02:00,1.0,166.0
2019-01-07 11:00:00+02:00,2.0,170.0
2019-01-07 12:00:00+02:00,2.0,168.0
2019-01-07 13:00:00+02:00,2.0,164.0
2019-01-07 14:00:00+02:00,1.0,166.0
2019-01-07 15:00:00+02:00,0.0,175.0
2019-01-07 16:00:00+02:00,0.0,184.0
2019-01-07 17:00:00+02:00,0.0,192.0
2019-01-07 18:00:00+02:00,0.0,195.0
2019-01-07 19:00:00+02:00,0.0,196.0
2019-01-07 20:00:00+02:00,0.0,197.0
2019-01-07 21:00:00+02:00,0.0,200.0
2019-01-07 22:00:00+02:00,0.0,206.0
2019-01-07 23:00:00+02:00,0.0,219.0
2019-01-08 00:00:00+02:00,0.0,230.0
2019-01-08 01:00:00+02:00,0.0,260.0
2019-01-08 02:00:00+02:00,0.0,273.0
2019-01-08 03:00:00+02:00,0.0,305.0
2019-01-08 04:00:00+02:00,0.0,328.0
2019-01-08 05:00:00+02:00,0.0,336.0
2019-01-08 06:00:00+02:00,0.0,345.0
2019-01-08 07:00:00+02:00,0.0,356.0
2019-01-08 08:00:00+02:00,0.0,356.0
2019-01-08 09:00:00+02:00,1.0,354.0
2019-01-08 10:00:00+02:00,3.0,348.0
2019-01-08 11:00:00+02:00,5.0,333.0
2019-01-08 12:00:00+02:00,6.0,314.0
2019-01-08 13:00:00+02:00,5.0,287.0
2019-01-08 14:00:00+02:00,4.0,261.0
2019-01-08 15:00:00+02:00,1.0,246.0
2019-01-08 16:00:00+02:00,0.0,239.0
2019-01-08 17:00:00+02:00,0.0,228.0
2019-01-08 18:00:00+02:00,0.0,217.0
2019-01-08 19:00:00+02:00,0.0,204.0
2019-01-08 20:00:00+02:00,0.0,192.0
2019-01-08 21:00:00+02:00,0.0,188.0
2019-01-08 22:00:00+02:00,0.0,181.0
2019-01-08 23:00:00+02:00,0.0,175.0
2019-01-09 00:00:00+02:00,0.0,164.0
2019-01-09 01:00:00+02:00,0.0,116.0
