datetime,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_nat_gas_production_forecast,avg_hydro_production_forecast
2023-09-03 00:00:00,2023-09-04 18:10:14,3.0,2.257950040442994,291.988002070721,285.2344108704585,117.8152311051872,0.0078658762923715,252.57405,58.81552
2023-09-03 01:00:00,2023-09-04 18:10:14,3.0,2.257950040442994,291.988002070721,285.2344108704585,117.8152311051872,0.0078658762923715,250.68273,57.15759
2023-09-03 02:00:00,2023-09-04 18:10:14,3.0,2.257950040442994,291.988002070721,285.2344108704585,117.8152311051872,0.0078658762923715,254.93598,55.3301
2023-09-03 03:00:00,2023-09-04 18:10:14,3.0,2.257950040442994,291.988002070721,285.2344108704585,117.8152311051872,0.0078658762923715,252.12762,53.5357
2023-09-03 04:00:00,2023-09-04 18:10:14,3.0,2.565577241425264,290.6446053909964,284.97927579841047,117.8152311051872,0.0078658762923715,248.52743,51.48757
2023-09-03 05:00:00,2023-09-04 18:10:14,3.0,2.565577241425264,290.6446053909964,284.97927579841047,117.8152311051872,0.0078658762923715,244.93164,49.20782
2023-09-03 06:00:00,2023-09-04 18:10:14,3.0,2.565577241425264,290.6446053909964,284.97927579841047,117.8152311051872,0.0078658762923715,246.5148,45.50251
2023-09-03 07:00:00,2023-09-04 18:10:14,3.0,2.229069161297545,289.5190188419035,284.8396342342136,58.90787080335386,0.0078658762923715,244.52857,43.08029
2023-09-03 08:00:00,2023-09-04 18:10:14,3.0,2.229069161297545,289.5190188419035,284.8396342342136,58.90787080335386,0.0078658762923715,243.92876,40.73398
2023-09-03 09:00:00,2023-09-04 18:10:14,3.0,2.229069161297545,289.5190188419035,284.8396342342136,58.90787080335386,0.0078658762923715,244.16034,38.41638
2023-09-03 10:00:00,2023-09-04 18:10:14,3.0,2.0731164601599303,289.2666180465915,284.98484342706,0.0,0.0147464442879335,237.6308,36.08039
2023-09-03 11:00:00,2023-09-04 18:10:14,3.0,2.0731164601599303,289.2666180465915,284.98484342706,0.0,0.0147464442879335,230.83215,34.73884
2023-09-03 12:00:00,2023-09-04 18:10:14,3.0,2.0731164601599303,289.2666180465915,284.98484342706,0.0,0.0147464442879335,229.4248,31.76114
2023-09-03 13:00:00,2023-09-04 18:10:14,3.0,1.969143271218737,289.8734886270754,285.2199971719938,0.0,0.079752848472743,219.12008,30.84012
2023-09-03 14:00:00,2023-09-04 18:10:14,3.0,1.969143271218737,289.8734886270754,285.2199971719938,0.0,0.079752848472743,204.34147,31.35297
2023-09-03 15:00:00,2023-09-04 18:10:14,3.0,1.969143271218737,289.8734886270754,285.2199971719938,0.0,0.079752848472743,202.57918,32.53613
2023-09-03 16:00:00,2023-09-04 18:10:14,3.0,2.6018477089281125,293.11350946997914,284.67168807241416,14.378112268422768,0.281746549911706,198.39296,33.87825
2023-09-03 17:00:00,2023-09-04 18:10:14,3.0,2.6018477089281125,293.11350946997914,284.67168807241416,14.378112268422768,0.281746549911706,200.63518,35.92543
2023-09-03 18:00:00,2023-09-04 18:10:14,3.0,2.6018477089281125,293.11350946997914,284.67168807241416,14.378112268422768,0.281746549911706,208.32718,38.38374
2023-09-03 19:00:00,2023-09-04 18:10:14,3.0,2.8000940845409383,295.21888805669323,283.79546139644856,136.14271204114334,0.7597000882603111,213.64746,41.91063
2023-09-03 20:00:00,2023-09-04 18:10:14,3.0,2.8000940845409383,295.21888805669323,283.79546139644856,136.14271204114334,0.7597000882603111,217.8568,44.74728
2023-09-03 21:00:00,2023-09-04 18:10:14,3.0,2.8000940845409383,295.21888805669323,283.79546139644856,136.14271204114334,0.7597000882603111,231.40734,47.03625
2023-09-03 22:00:00,2023-09-04 18:10:14,3.0,3.611702089998953,295.2646850508024,283.0931280456012,491.5749392725255,1.32744210787657,238.80383,49.21153
2023-09-03 23:00:00,2023-09-04 18:10:14,3.0,3.611702089998953,295.2646850508024,283.0931280456012,491.5749392725255,1.32744210787657,243.74696,51.41382
2023-09-04 00:00:00,2023-09-04 18:10:14,3.0,3.611702089998953,295.2646850508024,283.0931280456012,491.5749392725255,1.32744210787657,243.51843,58.64756
2023-09-04 01:00:00,2023-09-04 18:10:14,3.0,2.9092959168797825,290.8124299847053,283.5076305062396,450.35652824291736,1.6638865048331095,241.87441,56.97634
2023-09-04 02:00:00,2023-09-04 18:10:14,3.0,2.9092959168797825,290.8124299847053,283.5076305062396,450.35652824291736,1.6638865048331095,245.71918,55.36772
2023-09-04 03:00:00,2023-09-04 18:10:14,3.0,2.9092959168797825,290.8124299847053,283.5076305062396,450.35652824291736,1.6638865048331095,242.77082,53.79326
2023-09-04 04:00:00,2023-09-04 18:10:14,3.0,2.861679493510964,287.74232208874,283.5904814404941,110.58887615798812,1.7072792395056813,238.97163,52.15927
2023-09-04 05:00:00,2023-09-04 18:10:14,3.0,2.861679493510964,287.74232208874,283.5904814404941,110.58887615798812,1.7072792395056813,235.14094,50.25724
2023-09-04 06:00:00,2023-09-04 18:10:14,3.0,2.861679493510964,287.74232208874,283.5904814404941,110.58887615798812,1.7072792395056813,236.68183,47.01349
2023-09-04 07:00:00,2023-09-04 18:10:14,3.0,2.360292099903807,286.44281030059085,283.3078575086842,55.29634666714395,1.7072792395056813,234.91224,45.01263
2023-09-04 08:00:00,2023-09-04 18:10:14,3.0,2.360292099903807,286.44281030059085,283.3078575086842,55.29634666714395,1.7072792395056813,234.08513,43.12807
2023-09-04 09:00:00,2023-09-04 18:10:14,3.0,2.360292099903807,286.44281030059085,283.3078575086842,55.29634666714395,1.7072792395056813,233.99154,41.13359
2023-09-04 10:00:00,2023-09-04 18:10:14,3.0,2.0627559487460245,285.74483624595223,282.8152042281059,0.0,1.7072792395056813,227.59383,39.00848
2023-09-04 11:00:00,2023-09-04 18:10:14,3.0,2.0627559487460245,285.74483624595223,282.8152042281059,0.0,1.7072792395056813,221.18491,37.87362
2023-09-04 12:00:00,2023-09-04 18:10:14,3.0,2.0627559487460245,285.74483624595223,282.8152042281059,0.0,1.7072792395056813,219.9749,34.83088
