datetime,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_nat_gas_production_forecast,avg_hydro_production_forecast
2023-08-06 19:00:00,4.3066639876914135,309.5950443498643,278.22695367813145,337.09658389169795,0.0,193.75153,84.28026
2023-08-06 20:00:00,4.3066639876914135,309.5950443498643,278.22695367813145,337.09658389169795,0.0,199.15864,86.45759
2023-08-06 21:00:00,4.3066639876914135,309.5950443498643,278.22695367813145,337.09658389169795,0.0,213.33328,88.40106
2023-08-06 22:00:00,4.681153798006049,310.0794008410557,276.6003404722022,950.2403490757488,0.0009987627236055,222.78829,90.45761
2023-08-06 23:00:00,4.681153798006049,310.0794008410557,276.6003404722022,950.2403490757488,0.0009987627236055,230.54056,94.2974
2023-08-07 00:00:00,4.681153798006049,310.0794008410557,276.6003404722022,950.2403490757488,0.0009987627236055,230.42273,101.24976
2023-08-07 01:00:00,3.254812765106444,301.2353497634704,278.4552008178408,876.7699591633072,0.0029995906992118,229.57496,99.37178
2023-08-07 02:00:00,3.254812765106444,301.2353497634704,278.4552008178408,876.7699591633072,0.0029995906992118,232.58732,99.47447
2023-08-07 03:00:00,3.254812765106444,301.2353497634704,278.4552008178408,876.7699591633072,0.0029995906992118,229.34403,99.3992
2023-08-07 04:00:00,2.836432340559348,295.87205980136724,279.1049948286767,265.54170550426403,0.0029995906992118,224.855,100.36295
2023-08-07 05:00:00,2.836432340559348,295.87205980136724,279.1049948286767,265.54170550426403,0.0029995906992118,219.45991,100.04218
2023-08-07 06:00:00,2.836432340559348,295.87205980136724,279.1049948286767,265.54170550426403,0.0029995906992118,219.67275,97.54765
2023-08-07 07:00:00,2.2262008703723706,293.9754925588793,278.3751302033277,132.78147522787253,0.0029995906992118,217.58098,96.8045
2023-08-07 08:00:00,2.2262008703723706,293.9754925588793,278.3751302033277,132.78147522787253,0.0029995906992118,215.47099,96.01263
2023-08-07 09:00:00,2.2262008703723706,293.9754925588793,278.3751302033277,132.78147522787253,0.0029995906992118,213.54923,93.78743
2023-08-07 10:00:00,2.0418636199276503,292.55450356569304,278.0154894057165,0.0,0.0029995906992118,206.05406,90.88855
2023-08-07 11:00:00,2.0418636199276503,292.55450356569304,278.0154894057165,0.0,0.0029995906992118,199.03172,89.68063
2023-08-07 12:00:00,2.0418636199276503,292.55450356569304,278.0154894057165,0.0,0.0029995906992118,197.61921,83.74476
2023-08-07 13:00:00,1.34029132985295,297.8636408722404,278.4035700546438,0.0,0.0029995906992118,188.86397,80.48012
2023-08-07 14:00:00,1.34029132985295,297.8636408722404,278.4035700546438,0.0,0.0029995906992118,176.60694,79.25108
2023-08-07 15:00:00,1.34029132985295,297.8636408722404,278.4035700546438,0.0,0.0029995906992118,175.72854,78.98036
2023-08-07 16:00:00,2.388297112088313,306.17800009123715,277.687592938778,75.51785532252804,0.0029995906992118,173.2351,77.80844
2023-08-07 17:00:00,2.388297112088313,306.17800009123715,277.687592938778,75.51785532252804,0.0029995906992118,177.55484,78.03134
2023-08-07 18:00:00,2.388297112088313,306.17800009123715,277.687592938778,75.51785532252804,0.0029995906992118,186.44756,78.02024
2023-08-07 19:00:00,3.561408016227137,310.2830608546218,276.36184773357047,336.9033639395062,0.0029995906992118,192.31815,80.90676
2023-08-07 20:00:00,3.561408016227137,310.2830608546218,276.36184773357047,336.9033639395062,0.0029995906992118,197.32134,82.63655
2023-08-07 21:00:00,3.561408016227137,310.2830608546218,276.36184773357047,336.9033639395062,0.0029995906992118,209.82819,84.17765
2023-08-07 22:00:00,4.474817778865313,309.3326490629198,275.4228142917564,951.184214752634,0.0039983534228173,217.34823,85.92622
2023-08-07 23:00:00,4.474817778865313,309.3326490629198,275.4228142917564,951.184214752634,0.0039983534228173,223.21065,89.52388
2023-08-08 00:00:00,4.474817778865313,309.3326490629198,275.4228142917564,951.184214752634,0.0039983534228173,222.10992,95.50326
2023-08-08 01:00:00,3.794793234583797,298.7430564470897,278.3472166049908,876.5731339201193,0.0049971161464229,221.5408,93.8902
2023-08-08 02:00:00,3.794793234583797,298.7430564470897,278.3472166049908,876.5731339201193,0.0049971161464229,224.53122,94.3437
2023-08-08 03:00:00,3.794793234583797,298.7430564470897,278.3472166049908,876.5731339201193,0.0049971161464229,221.53612,94.54139
2023-08-08 04:00:00,2.867224092487563,292.4575743960719,279.7087573913176,261.16424771666954,0.0069979441220292,217.29425,95.83537
2023-08-08 05:00:00,2.867224092487563,292.4575743960719,279.7087573913176,261.16424771666954,0.0069979441220292,212.33911,95.88085
2023-08-08 06:00:00,2.867224092487563,292.4575743960719,279.7087573913176,261.16424771666954,0.0069979441220292,213.12413,93.84568
2023-08-08 07:00:00,2.4880721368062644,290.3071259475798,279.90819552294903,130.58830445730527,0.0079967068456347,211.5605,93.38701
2023-08-08 08:00:00,2.4880721368062644,290.3071259475798,279.90819552294903,130.58830445730527,0.0079967068456347,209.64758,92.87012
2023-08-08 09:00:00,2.4880721368062644,290.3071259475798,279.90819552294903,130.58830445730527,0.0079967068456347,207.97875,90.86156
2023-08-08 10:00:00,2.175009530092397,288.9861358411463,279.4813623956115,0.0,0.0079967068456347,200.9475,88.06618
2023-08-08 11:00:00,2.175009530092397,288.9861358411463,279.4813623956115,0.0,0.0079967068456347,194.43832,86.86822
2023-08-08 12:00:00,2.175009530092397,288.9861358411463,279.4813623956115,0.0,0.0079967068456347,193.17714,80.92829
2023-08-08 13:00:00,1.86175291822813,292.9123077603363,279.84457450101394,0.0,0.009997534821241,184.78021,77.46574
2023-08-08 14:00:00,1.86175291822813,292.9123077603363,279.84457450101394,0.0,0.009997534821241,172.96917,75.98597
2023-08-08 15:00:00,1.86175291822813,292.9123077603363,279.84457450101394,0.0,0.009997534821241,172.0374,75.43667
2023-08-08 16:00:00,2.876965517722959,301.02606732856594,278.5923995429964,71.19603824955156,0.0109996000732418,169.65197,73.99875
2023-08-08 17:00:00,2.876965517722959,301.02606732856594,278.5923995429964,71.19603824955156,0.0109996000732418,173.84377,73.94232
2023-08-08 18:00:00,2.876965517722959,301.02606732856594,278.5923995429964,71.19603824955156,0.0109996000732418,182.37188,73.68771
2023-08-08 19:00:00,4.218499286640307,305.694199923331,276.74950210236966,331.5116450962618,0.0109996000732418,187.74113,76.23623
2023-08-08 20:00:00,4.218499286640307,305.694199923331,276.74950210236966,331.5116450962618,0.0109996000732418,192.35603,77.70289
2023-08-08 21:00:00,4.218499286640307,305.694199923331,276.74950210236966,331.5116450962618,0.0109996000732418,204.0801,79.06817
2023-08-08 22:00:00,5.010959104152512,304.5994207075949,277.00910199304457,951.3501985254288,0.0109996000732418,211.13716,80.73003
2023-08-08 23:00:00,5.010959104152512,304.5994207075949,277.00910199304457,951.3501985254288,0.0109996000732418,216.66809,84.26735
2023-08-09 00:00:00,5.010959104152512,304.5994207075949,277.00910199304457,951.3501985254288,0.0109996000732418,215.68315,90.7878
2023-08-09 01:00:00,3.820523639018084,294.4200167189653,280.2289209523348,875.9808015387572,0.0109996000732418,215.30833,89.07354
2023-08-09 02:00:00,3.820523639018084,294.4200167189653,280.2289209523348,875.9808015387572,0.0109996000732418,218.23737,89.2955
2023-08-09 03:00:00,3.820523639018084,294.4200167189653,280.2289209523348,875.9808015387572,0.0109996000732418,215.38169,89.33473
2023-08-09 04:00:00,2.9620865493678994,289.44670126454133,280.69842693384385,258.81461859350173,0.0109996000732418,211.28019,90.45359
2023-08-09 05:00:00,2.9620865493678994,289.44670126454133,280.69842693384385,258.81461859350173,0.0109996000732418,206.60665,90.44254
2023-08-09 06:00:00,2.9620865493678994,289.44670126454133,280.69842693384385,258.81461859350173,0.0109996000732418,207.78335,88.53301
2023-08-09 07:00:00,2.3226188720639644,287.8623788788876,280.23174361276324,129.4111025353655,0.0109996000732418,206.59926,88.15451
2023-08-09 08:00:00,2.3226188720639644,287.8623788788876,280.23174361276324,129.4111025353655,0.0109996000732418,204.80853,87.7908
2023-08-09 09:00:00,2.3226188720639644,287.8623788788876,280.23174361276324,129.4111025353655,0.0109996000732418,203.29612,86.04666
2023-08-09 10:00:00,1.9007669026397849,286.9449986967329,279.6205948971047,0.0,0.0109996000732418,196.61286,83.54688
2023-08-09 11:00:00,1.9007669026397849,286.9449986967329,279.6205948971047,0.0,0.0109996000732418,190.51387,82.56507
2023-08-09 12:00:00,1.9007669026397849,286.9449986967329,279.6205948971047,0.0,0.0109996000732418,189.38907,77.05104
2023-08-09 13:00:00,1.277049853728281,291.55625243563566,279.6685721441576,0.0,0.0109996000732418,181.30393,73.93948
2023-08-09 14:00:00,1.277049853728281,291.55625243563566,279.6685721441576,0.0,0.0109996000732418,169.88512,72.7105
2023-08-09 15:00:00,1.277049853728281,291.55625243563566,279.6685721441576,0.0,0.0109996000732418,168.96997,72.26251
2023-08-09 16:00:00,2.26081540505862,299.93733319507976,278.92355546082166,69.99925953985773,0.0119983627968473,166.71908,70.96515
2023-08-09 17:00:00,2.26081540505862,299.93733319507976,278.92355546082166,69.99925953985773,0.0119983627968473,170.87411,70.97786
2023-08-09 18:00:00,2.26081540505862,299.93733319507976,278.92355546082166,69.99925953985773,0.0119983627968473,179.16515,70.81476
2023-08-09 19:00:00,3.4764202050316566,304.9337876117455,277.9082717169142,328.29181662199244,0.0119983627968473,184.17186,73.2553
2023-08-09 20:00:00,3.4764202050316566,304.9337876117455,277.9082717169142,328.29181662199244,0.0119983627968473,188.51514,74.59245
2023-08-09 21:00:00,3.4764202050316566,304.9337876117455,277.9082717169142,328.29181662199244,0.0119983627968473,199.63392,75.75891
2023-08-09 22:00:00,4.387337969692491,304.81936296832214,278.11064543195164,941.8270789803462,0.0119983627968473,206.32209,77.20843
2023-08-09 23:00:00,4.387337969692491,304.81936296832214,278.11064543195164,941.8270789803462,0.0119983627968473,211.58937,80.40351
