,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro
0,2023-08-31 00:00:00,2023-09-03 15:38:40,3.0,425.28,248.0,40.0
1,2023-08-31 01:00:00,2023-09-03 15:38:40,3.0,427.56,265.0,41.0
2,2023-08-31 02:00:00,2023-09-03 15:38:40,3.0,435.57,310.0,41.0
3,2023-08-31 03:00:00,2023-09-03 15:38:40,3.0,437.9,286.0,36.0
4,2023-08-31 04:00:00,2023-09-03 15:38:40,3.0,427.87,234.0,36.0
5,2023-08-31 05:00:00,2023-09-03 15:38:40,3.0,431.98,225.0,32.0
6,2023-08-31 06:00:00,2023-09-03 15:38:40,3.0,433.79,226.0,31.0
7,2023-08-31 07:00:00,2023-09-03 15:38:40,3.0,425.8,194.0,31.0
8,2023-08-31 08:00:00,2023-09-03 15:38:40,3.0,427.73,201.0,31.0
9,2023-08-31 09:00:00,2023-09-03 15:38:40,3.0,428.41,197.0,30.0
10,2023-08-31 10:00:00,2023-09-03 15:38:40,3.0,429.74,202.0,30.0
11,2023-08-31 11:00:00,2023-09-03 15:38:40,3.0,428.53,204.0,31.0
12,2023-08-31 12:00:00,2023-09-03 15:38:40,3.0,431.51,209.0,30.0
13,2023-08-31 13:00:00,2023-09-03 15:38:40,3.0,434.96,224.0,30.0
14,2023-08-31 14:00:00,2023-09-03 15:38:40,3.0,434.74,223.0,30.0
15,2023-08-31 15:00:00,2023-09-03 15:38:40,3.0,431.26,208.0,30.0
16,2023-08-31 16:00:00,2023-09-03 15:38:40,3.0,422.14,176.0,30.0
17,2023-08-31 17:00:00,2023-09-03 15:38:40,3.0,418.49,171.0,31.0
18,2023-08-31 18:00:00,2023-09-03 15:38:40,3.0,417.04,167.0,31.0
19,2023-08-31 19:00:00,2023-09-03 15:38:40,3.0,419.53,174.0,31.0
20,2023-08-31 20:00:00,2023-09-03 15:38:40,3.0,410.72,200.0,41.0
21,2023-08-31 21:00:00,2023-09-03 15:38:40,3.0,405.27,216.0,48.0
22,2023-08-31 22:00:00,2023-09-03 15:38:40,3.0,397.71,247.0,61.0
23,2023-08-31 23:00:00,2023-09-03 15:38:40,3.0,404.23,297.0,67.0
