,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro
0,2023-08-13 00:00:00,2023-08-15 01:14:24,3.0,226.7,193.0,122.0
1,2023-08-13 01:00:00,2023-08-15 01:14:24,3.0,229.38,199.0,122.0
2,2023-08-13 02:00:00,2023-08-15 01:14:24,3.0,243.2,234.0,122.0
3,2023-08-13 03:00:00,2023-08-15 01:14:24,3.0,253.66,266.0,122.0
4,2023-08-13 04:00:00,2023-08-15 01:14:24,3.0,241.76,230.0,122.0
5,2023-08-13 05:00:00,2023-08-15 01:14:24,3.0,240.66,227.0,122.0
6,2023-08-13 06:00:00,2023-08-15 01:14:24,3.0,240.66,227.0,122.0
7,2023-08-13 07:00:00,2023-08-15 01:14:24,3.0,234.85,212.0,122.0
8,2023-08-13 08:00:00,2023-08-15 01:14:24,3.0,235.25,213.0,122.0
9,2023-08-13 09:00:00,2023-08-15 01:14:24,3.0,237.24,218.0,122.0
10,2023-08-13 10:00:00,2023-08-15 01:14:24,3.0,232.92,209.0,123.0
11,2023-08-13 11:00:00,2023-08-15 01:14:24,3.0,236.54,218.0,123.0
12,2023-08-13 12:00:00,2023-08-15 01:14:24,3.0,234.44,211.0,122.0
13,2023-08-13 13:00:00,2023-08-15 01:14:24,3.0,232.51,208.0,123.0
14,2023-08-13 14:00:00,2023-08-15 01:14:24,3.0,227.6,195.0,122.0
15,2023-08-13 15:00:00,2023-08-15 01:14:24,3.0,214.34,168.0,122.0
16,2023-08-13 16:00:00,2023-08-15 01:14:24,3.0,212.72,165.0,122.0
17,2023-08-13 17:00:00,2023-08-15 01:14:24,3.0,212.72,165.0,122.0
18,2023-08-13 18:00:00,2023-08-15 01:14:24,3.0,216.98,173.0,122.0
19,2023-08-13 19:00:00,2023-08-15 01:14:24,3.0,223.44,186.0,122.0
20,2023-08-13 20:00:00,2023-08-15 01:14:24,3.0,237.94,218.0,121.0
21,2023-08-13 21:00:00,2023-08-15 01:14:24,3.0,236.84,217.0,122.0
22,2023-08-13 22:00:00,2023-08-15 01:14:24,3.0,258.82,284.0,122.0
23,2023-08-13 23:00:00,2023-08-15 01:14:24,3.0,263.29,301.0,122.0
