,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro
0,2023-08-15 00:00:00,2023-08-18 21:41:24,3.0,273.34,345.0,122.0
1,2023-08-15 01:00:00,2023-08-18 21:41:24,3.0,273.13,344.0,122.0
2,2023-08-15 02:00:00,2023-08-18 21:41:24,3.0,277.31,365.0,122.0
3,2023-08-15 03:00:00,2023-08-18 21:41:24,3.0,277.31,365.0,122.0
4,2023-08-15 04:00:00,2023-08-18 21:41:24,3.0,278.07,369.0,122.0
5,2023-08-15 05:00:00,2023-08-18 21:41:24,3.0,278.99,374.0,122.0
6,2023-08-15 06:00:00,2023-08-18 21:41:24,3.0,271.01,334.0,122.0
7,2023-08-15 07:00:00,2023-08-18 21:41:24,3.0,256.87,277.0,122.0
8,2023-08-15 08:00:00,2023-08-18 21:41:24,3.0,251.21,258.0,122.0
9,2023-08-15 09:00:00,2023-08-18 21:41:24,3.0,244.61,238.0,122.0
10,2023-08-15 10:00:00,2023-08-18 21:41:24,3.0,244.26,237.0,122.0
11,2023-08-15 11:00:00,2023-08-18 21:41:24,3.0,244.26,237.0,122.0
12,2023-08-15 12:00:00,2023-08-18 21:41:24,3.0,259.36,286.0,122.0
13,2023-08-15 13:00:00,2023-08-18 21:41:24,3.0,262.78,299.0,122.0
14,2023-08-15 14:00:00,2023-08-18 21:41:24,3.0,261.49,294.0,122.0
15,2023-08-15 15:00:00,2023-08-18 21:41:24,3.0,255.14,271.0,122.0
16,2023-08-15 16:00:00,2023-08-18 21:41:24,3.0,261.49,294.0,122.0
17,2023-08-15 17:00:00,2023-08-18 21:41:24,3.0,262.78,299.0,122.0
18,2023-08-15 18:00:00,2023-08-18 21:41:24,3.0,256.87,277.0,122.0
19,2023-08-15 19:00:00,2023-08-18 21:41:24,3.0,257.15,278.0,122.0
20,2023-08-15 20:00:00,2023-08-18 21:41:24,3.0,261.49,294.0,122.0
21,2023-08-15 21:00:00,2023-08-18 21:41:24,3.0,272.08,339.0,122.0
22,2023-08-15 22:00:00,2023-08-18 21:41:24,3.0,273.96,348.0,122.0
23,2023-08-15 23:00:00,2023-08-18 21:41:24,3.0,273.55,346.0,122.0
