,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro
0,2023-08-18 00:00:00,2023-08-20 14:50:47,3.0,263.01,295.0,120.0
1,2023-08-18 01:00:00,2023-08-20 14:50:47,3.0,263.39,294.0,119.0
2,2023-08-18 02:00:00,2023-08-20 14:50:47,3.0,263.27,296.0,120.0
3,2023-08-18 03:00:00,2023-08-20 14:50:47,3.0,276.91,354.0,119.0
4,2023-08-18 04:00:00,2023-08-20 14:50:47,3.0,257.31,274.0,120.0
5,2023-08-18 05:00:00,2023-08-20 14:50:47,3.0,253.83,260.0,119.0
6,2023-08-18 06:00:00,2023-08-20 14:50:47,3.0,255.34,265.0,119.0
7,2023-08-18 07:00:00,2023-08-20 14:50:47,3.0,243.14,230.0,120.0
8,2023-08-18 08:00:00,2023-08-20 14:50:47,3.0,234.52,206.0,119.0
9,2023-08-18 09:00:00,2023-08-20 14:50:47,3.0,228.42,192.0,119.0
10,2023-08-18 10:00:00,2023-08-20 14:50:47,3.0,231.41,177.0,106.0
11,2023-08-18 11:00:00,2023-08-20 14:50:47,3.0,232.08,175.0,104.0
12,2023-08-18 12:00:00,2023-08-20 14:50:47,3.0,233.06,177.0,104.0
13,2023-08-18 13:00:00,2023-08-20 14:50:47,3.0,241.3,195.0,104.0
14,2023-08-18 14:00:00,2023-08-20 14:50:47,3.0,253.46,224.0,103.0
15,2023-08-18 15:00:00,2023-08-20 14:50:47,3.0,248.24,210.0,103.0
16,2023-08-18 16:00:00,2023-08-20 14:50:47,3.0,237.67,185.0,103.0
17,2023-08-18 17:00:00,2023-08-20 14:50:47,3.0,235.45,182.0,104.0
18,2023-08-18 18:00:00,2023-08-20 14:50:47,3.0,235.45,182.0,104.0
19,2023-08-18 19:00:00,2023-08-20 14:50:47,3.0,234.98,181.0,104.0
20,2023-08-18 20:00:00,2023-08-20 14:50:47,3.0,234.98,181.0,104.0
21,2023-08-18 21:00:00,2023-08-20 14:50:47,3.0,235.1,183.0,105.0
22,2023-08-18 22:00:00,2023-08-20 14:50:47,3.0,243.45,202.0,105.0
23,2023-08-18 23:00:00,2023-08-20 14:50:47,3.0,238.17,215.0,119.0
