UTC time,creation_time (UTC),version,forecasted_avg_carbon_intensity
2023-09-08T00:00:00.000000000,2023-09-08 23:15:10,3.0,413.44941
2023-09-08T01:00:00.000000000,2023-09-08 23:15:10,3.0,413.62056
2023-09-08T02:00:00.000000000,2023-09-08 23:15:10,3.0,414.8767
2023-09-08T03:00:00.000000000,2023-09-08 23:15:10,3.0,420.09
2023-09-08T04:00:00.000000000,2023-09-08 23:15:10,3.0,423.19697
2023-09-08T05:00:00.000000000,2023-09-08 23:15:10,3.0,422.32381
2023-09-08T06:00:00.000000000,2023-09-08 23:15:10,3.0,420.06982
2023-09-08T07:00:00.000000000,2023-09-08 23:15:10,3.0,423.36556
2023-09-08T08:00:00.000000000,2023-09-08 23:15:10,3.0,427.95432
2023-09-08T09:00:00.000000000,2023-09-08 23:15:10,3.0,423.9648
2023-09-08T10:00:00.000000000,2023-09-08 23:15:10,3.0,422.33032
2023-09-08T11:00:00.000000000,2023-09-08 23:15:10,3.0,419.50676
2023-09-08T12:00:00.000000000,2023-09-08 23:15:10,3.0,424.8505
2023-09-08T13:00:00.000000000,2023-09-08 23:15:10,3.0,424.49372
2023-09-08T14:00:00.000000000,2023-09-08 23:15:10,3.0,423.20094
2023-09-08T15:00:00.000000000,2023-09-08 23:15:10,3.0,423.18882
2023-09-08T16:00:00.000000000,2023-09-08 23:15:10,3.0,424.50956
2023-09-08T17:00:00.000000000,2023-09-08 23:15:10,3.0,428.28407
2023-09-08T18:00:00.000000000,2023-09-08 23:15:10,3.0,427.28104
2023-09-08T19:00:00.000000000,2023-09-08 23:15:10,3.0,422.26694
2023-09-08T20:00:00.000000000,2023-09-08 23:15:10,3.0,423.29105
2023-09-08T21:00:00.000000000,2023-09-08 23:15:10,3.0,420.83492
2023-09-08T22:00:00.000000000,2023-09-08 23:15:10,3.0,421.96304
2023-09-08T23:00:00.000000000,2023-09-08 23:15:10,3.0,418.81941
2023-09-09T00:00:00.000000000,2023-09-08 23:15:10,3.0,406.26711
2023-09-09T01:00:00.000000000,2023-09-08 23:15:10,3.0,403.37692
2023-09-09T02:00:00.000000000,2023-09-08 23:15:10,3.0,402.80644
2023-09-09T03:00:00.000000000,2023-09-08 23:15:10,3.0,407.02063
2023-09-09T04:00:00.000000000,2023-09-08 23:15:10,3.0,410.18149
2023-09-09T05:00:00.000000000,2023-09-08 23:15:10,3.0,411.29169
2023-09-09T06:00:00.000000000,2023-09-08 23:15:10,3.0,410.84099
2023-09-09T07:00:00.000000000,2023-09-08 23:15:10,3.0,416.68207
2023-09-09T08:00:00.000000000,2023-09-08 23:15:10,3.0,422.80996
2023-09-09T09:00:00.000000000,2023-09-08 23:15:10,3.0,419.50774
2023-09-09T10:00:00.000000000,2023-09-08 23:15:10,3.0,417.98394
2023-09-09T11:00:00.000000000,2023-09-08 23:15:10,3.0,415.25899
2023-09-09T12:00:00.000000000,2023-09-08 23:15:10,3.0,419.71252
2023-09-09T13:00:00.000000000,2023-09-08 23:15:10,3.0,417.81944
2023-09-09T14:00:00.000000000,2023-09-08 23:15:10,3.0,415.53165
2023-09-09T15:00:00.000000000,2023-09-08 23:15:10,3.0,414.65745
2023-09-09T16:00:00.000000000,2023-09-08 23:15:10,3.0,415.23956
2023-09-09T17:00:00.000000000,2023-09-08 23:15:10,3.0,418.98621
2023-09-09T18:00:00.000000000,2023-09-08 23:15:10,3.0,418.62512
2023-09-09T19:00:00.000000000,2023-09-08 23:15:10,3.0,415.3419
2023-09-09T20:00:00.000000000,2023-09-08 23:15:10,3.0,418.02776
2023-09-09T21:00:00.000000000,2023-09-08 23:15:10,3.0,416.44145
2023-09-09T22:00:00.000000000,2023-09-08 23:15:10,3.0,417.5609
2023-09-09T23:00:00.000000000,2023-09-08 23:15:10,3.0,413.47991
2023-09-10T00:00:00.000000000,2023-09-08 23:15:10,3.0,402.59356
2023-09-10T01:00:00.000000000,2023-09-08 23:15:10,3.0,400.06923
2023-09-10T02:00:00.000000000,2023-09-08 23:15:10,3.0,399.8077
2023-09-10T03:00:00.000000000,2023-09-08 23:15:10,3.0,404.21913
2023-09-10T04:00:00.000000000,2023-09-08 23:15:10,3.0,407.48901
2023-09-10T05:00:00.000000000,2023-09-08 23:15:10,3.0,408.48765
2023-09-10T06:00:00.000000000,2023-09-08 23:15:10,3.0,407.97878
2023-09-10T07:00:00.000000000,2023-09-08 23:15:10,3.0,413.57249
2023-09-10T08:00:00.000000000,2023-09-08 23:15:10,3.0,419.50715
2023-09-10T09:00:00.000000000,2023-09-08 23:15:10,3.0,416.23935
2023-09-10T10:00:00.000000000,2023-09-08 23:15:10,3.0,414.606
2023-09-10T11:00:00.000000000,2023-09-08 23:15:10,3.0,411.79562
2023-09-10T12:00:00.000000000,2023-09-08 23:15:10,3.0,416.25861
2023-09-10T13:00:00.000000000,2023-09-08 23:15:10,3.0,414.4686
2023-09-10T14:00:00.000000000,2023-09-08 23:15:10,3.0,412.2691
2023-09-10T15:00:00.000000000,2023-09-08 23:15:10,3.0,411.46527
2023-09-10T16:00:00.000000000,2023-09-08 23:15:10,3.0,412.0092
2023-09-10T17:00:00.000000000,2023-09-08 23:15:10,3.0,415.61926
2023-09-10T18:00:00.000000000,2023-09-08 23:15:10,3.0,415.08568
2023-09-10T19:00:00.000000000,2023-09-08 23:15:10,3.0,411.71062
2023-09-10T20:00:00.000000000,2023-09-08 23:15:10,3.0,414.27624
2023-09-10T21:00:00.000000000,2023-09-08 23:15:10,3.0,412.57322
2023-09-10T22:00:00.000000000,2023-09-08 23:15:10,3.0,413.69073
2023-09-10T23:00:00.000000000,2023-09-08 23:15:10,3.0,409.79057
