,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro
0,2023-09-08 00:00:00,2023-09-09 16:53:36,3.0,300.4,246.0,57.0
1,2023-09-08 01:00:00,2023-09-09 16:53:36,3.0,300.62,260.0,60.0
2,2023-09-08 02:00:00,2023-09-09 16:53:36,3.0,301.9,266.0,60.0
3,2023-09-08 03:00:00,2023-09-09 16:53:36,3.0,302.11,267.0,60.0
4,2023-09-08 04:00:00,2023-09-09 16:53:36,3.0,304.12,277.0,60.0
5,2023-09-08 05:00:00,2023-09-09 16:53:36,3.0,305.47,284.0,60.0
6,2023-09-08 06:00:00,2023-09-09 16:53:36,3.0,297.02,232.0,57.0
7,2023-09-08 07:00:00,2023-09-09 16:53:36,3.0,301.23,219.0,50.0
8,2023-09-08 08:00:00,2023-09-09 16:53:36,3.0,288.52,216.0,61.0
9,2023-09-08 09:00:00,2023-09-09 16:53:36,3.0,283.11,202.0,62.0
10,2023-09-08 10:00:00,2023-09-09 16:53:36,3.0,286.1,208.0,61.0
11,2023-09-08 11:00:00,2023-09-09 16:53:36,3.0,297.14,208.0,51.0
12,2023-09-08 12:00:00,2023-09-09 16:53:36,3.0,289.96,221.0,61.0
13,2023-09-08 13:00:00,2023-09-09 16:53:36,3.0,291.71,231.0,62.0
14,2023-09-08 14:00:00,2023-09-09 16:53:36,3.0,299.04,236.0,56.0
15,2023-09-08 15:00:00,2023-09-09 16:53:36,3.0,285.91,238.0,70.0
16,2023-09-08 16:00:00,2023-09-09 16:53:36,3.0,276.6,231.0,78.0
17,2023-09-08 17:00:00,2023-09-09 16:53:36,3.0,277.5,234.0,78.0
18,2023-09-08 18:00:00,2023-09-09 16:53:36,3.0,277.5,234.0,78.0
19,2023-09-08 19:00:00,2023-09-09 16:53:36,3.0,275.69,228.0,78.0
20,2023-09-08 20:00:00,2023-09-09 16:53:36,3.0,274.79,228.0,79.0
21,2023-09-08 21:00:00,2023-09-09 16:53:36,3.0,286.38,274.0,80.0
22,2023-09-08 22:00:00,2023-09-09 16:53:36,3.0,296.91,325.0,80.0
23,2023-09-08 23:00:00,2023-09-09 16:53:36,3.0,296.91,325.0,80.0
