,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro
0,2023-08-07 00:00:00,2023-08-08 18:44:47,3.0,263.98,249.0,100.0
1,2023-08-07 01:00:00,2023-08-08 18:44:47,3.0,272.37,279.0,100.0
2,2023-08-07 02:00:00,2023-08-08 18:44:47,3.0,281.27,317.0,100.0
3,2023-08-07 03:00:00,2023-08-08 18:44:47,3.0,291.11,369.0,100.0
4,2023-08-07 04:00:00,2023-08-08 18:44:47,3.0,292.06,371.0,99.0
5,2023-08-07 05:00:00,2023-08-08 18:44:47,3.0,289.44,309.0,86.0
6,2023-08-07 06:00:00,2023-08-08 18:44:47,3.0,272.63,238.0,85.0
7,2023-08-07 07:00:00,2023-08-08 18:44:47,3.0,268.76,223.0,84.0
8,2023-08-07 08:00:00,2023-08-08 18:44:47,3.0,268.43,222.0,84.0
9,2023-08-07 09:00:00,2023-08-08 18:44:47,3.0,264.29,210.0,84.0
10,2023-08-07 10:00:00,2023-08-08 18:44:47,3.0,261.33,202.0,84.0
11,2023-08-07 11:00:00,2023-08-08 18:44:47,3.0,259.4,197.0,84.0
12,2023-08-07 12:00:00,2023-08-08 18:44:47,3.0,265.35,213.0,84.0
13,2023-08-07 13:00:00,2023-08-08 18:44:47,3.0,272.26,234.0,84.0
14,2023-08-07 14:00:00,2023-08-08 18:44:47,3.0,272.26,234.0,84.0
15,2023-08-07 15:00:00,2023-08-08 18:44:47,3.0,263.2,207.0,84.0
16,2023-08-07 16:00:00,2023-08-08 18:44:47,3.0,256.15,189.0,84.0
17,2023-08-07 17:00:00,2023-08-08 18:44:47,3.0,265.7,214.0,84.0
18,2023-08-07 18:00:00,2023-08-08 18:44:47,3.0,274.37,241.0,84.0
19,2023-08-07 19:00:00,2023-08-08 18:44:47,3.0,280.14,265.0,85.0
20,2023-08-07 20:00:00,2023-08-08 18:44:47,3.0,284.88,328.0,98.0
21,2023-08-07 21:00:00,2023-08-08 18:44:47,3.0,289.91,362.0,100.0
22,2023-08-07 22:00:00,2023-08-08 18:44:47,3.0,288.42,350.0,99.0
23,2023-08-07 23:00:00,2023-08-08 18:44:47,3.0,288.86,356.0,100.0
