,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro
0,2023-08-06 00:00:00,2023-08-07 21:51:59,3.0,246.67,200.0,100.0
1,2023-08-06 01:00:00,2023-08-07 21:51:59,3.0,256.85,227.0,100.0
2,2023-08-06 02:00:00,2023-08-07 21:51:59,3.0,265.48,254.0,100.0
3,2023-08-06 03:00:00,2023-08-07 21:51:59,3.0,285.14,336.0,100.0
4,2023-08-06 04:00:00,2023-08-07 21:51:59,3.0,275.37,291.0,100.0
5,2023-08-06 05:00:00,2023-08-07 21:51:59,3.0,279.98,311.0,100.0
6,2023-08-06 06:00:00,2023-08-07 21:51:59,3.0,276.8,297.0,100.0
7,2023-08-06 07:00:00,2023-08-07 21:51:59,3.0,264.89,252.0,100.0
8,2023-08-06 08:00:00,2023-08-07 21:51:59,3.0,256.25,214.0,95.0
9,2023-08-06 09:00:00,2023-08-07 21:51:59,3.0,262.29,207.0,85.0
10,2023-08-06 10:00:00,2023-08-07 21:51:59,3.0,263.2,207.0,84.0
11,2023-08-06 11:00:00,2023-08-07 21:51:59,3.0,259.93,196.0,83.0
12,2023-08-06 12:00:00,2023-08-07 21:51:59,3.0,261.33,202.0,84.0
13,2023-08-06 13:00:00,2023-08-07 21:51:59,3.0,264.29,210.0,84.0
14,2023-08-06 14:00:00,2023-08-07 21:51:59,3.0,258.2,194.0,84.0
15,2023-08-06 15:00:00,2023-08-07 21:51:59,3.0,246.67,168.0,84.0
16,2023-08-06 16:00:00,2023-08-07 21:51:59,3.0,270.38,228.0,84.0
17,2023-08-06 17:00:00,2023-08-07 21:51:59,3.0,259.4,197.0,84.0
18,2023-08-06 18:00:00,2023-08-07 21:51:59,3.0,263.92,209.0,84.0
19,2023-08-06 19:00:00,2023-08-07 21:51:59,3.0,256.98,191.0,84.0
20,2023-08-06 20:00:00,2023-08-07 21:51:59,3.0,254.03,184.0,84.0
21,2023-08-06 21:00:00,2023-08-07 21:51:59,3.0,257.28,194.0,85.0
22,2023-08-06 22:00:00,2023-08-07 21:51:59,3.0,256.94,225.0,99.0
23,2023-08-06 23:00:00,2023-08-07 21:51:59,3.0,256.85,227.0,100.0
