,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro
0,2023-08-20 00:00:00,2023-08-21 21:40:21,3.0,232.11,202.0,120.0
1,2023-08-20 01:00:00,2023-08-21 21:40:21,3.0,230.38,198.0,120.0
2,2023-08-20 02:00:00,2023-08-21 21:40:21,3.0,233.38,205.0,120.0
3,2023-08-20 03:00:00,2023-08-21 21:40:21,3.0,234.94,207.0,119.0
4,2023-08-20 04:00:00,2023-08-21 21:40:21,3.0,230.38,198.0,120.0
5,2023-08-20 05:00:00,2023-08-21 21:40:21,3.0,231.54,199.0,119.0
6,2023-08-20 06:00:00,2023-08-21 21:40:21,3.0,237.46,215.0,120.0
7,2023-08-20 07:00:00,2023-08-21 21:40:21,3.0,238.57,216.0,119.0
8,2023-08-20 08:00:00,2023-08-21 21:40:21,3.0,248.59,215.0,105.0
9,2023-08-20 09:00:00,2023-08-21 21:40:21,3.0,258.63,209.0,90.0
10,2023-08-20 10:00:00,2023-08-21 21:40:21,3.0,272.29,209.0,75.0
11,2023-08-20 11:00:00,2023-08-21 21:40:21,3.0,274.56,210.0,73.0
12,2023-08-20 12:00:00,2023-08-21 21:40:21,3.0,273.88,208.0,73.0
13,2023-08-20 13:00:00,2023-08-21 21:40:21,3.0,269.59,196.0,73.0
14,2023-08-20 14:00:00,2023-08-21 21:40:21,3.0,269.59,196.0,73.0
15,2023-08-20 15:00:00,2023-08-21 21:40:21,3.0,269.96,197.0,73.0
16,2023-08-20 16:00:00,2023-08-21 21:40:21,3.0,271.16,203.0,74.0
17,2023-08-20 17:00:00,2023-08-21 21:40:21,3.0,255.85,195.0,87.0
18,2023-08-20 18:00:00,2023-08-21 21:40:21,3.0,249.38,184.0,89.0
19,2023-08-20 19:00:00,2023-08-21 21:40:21,3.0,243.78,197.0,102.0
20,2023-08-20 20:00:00,2023-08-21 21:40:21,3.0,243.42,200.0,104.0
21,2023-08-20 21:00:00,2023-08-21 21:40:21,3.0,247.45,210.0,104.0
22,2023-08-20 22:00:00,2023-08-21 21:40:21,3.0,247.83,213.0,105.0
23,2023-08-20 23:00:00,2023-08-21 21:40:21,3.0,238.57,216.0,119.0
