UTC time,nat_gas,hydro,solar,wind,biomass,unknown
2023-09-30 00:00:00,44.0,24.0,0.0,305.0,64.0,19.0
2023-09-30 01:00:00,44.0,24.0,0.0,311.0,64.0,14.0
2023-09-30 02:00:00,44.0,24.0,0.0,335.0,65.0,14.0
2023-09-30 03:00:00,44.0,24.0,44.0,381.0,64.0,13.0
2023-09-30 04:00:00,44.0,24.0,45.0,399.0,64.0,14.0
2023-09-30 05:00:00,44.0,24.0,62.0,405.0,64.0,21.0
2023-09-30 06:00:00,44.0,24.0,82.0,409.0,64.0,23.0
2023-09-30 07:00:00,44.0,24.0,98.0,473.0,64.0,28.0
2023-09-30 08:00:00,44.0,24.0,151.0,500.0,64.0,19.0
2023-09-30 09:00:00,44.0,24.0,153.0,595.0,63.0,17.0
2023-09-30 10:00:00,44.0,23.0,174.0,678.0,63.0,17.0
2023-09-30 11:00:00,44.0,23.0,187.0,700.0,58.0,16.0
2023-09-30 12:00:00,44.0,23.0,203.0,736.0,58.0,18.0
2023-09-30 13:00:00,44.0,23.0,207.0,723.0,65.0,15.0
2023-09-30 14:00:00,44.0,23.0,142.0,711.0,66.0,15.0
2023-09-30 15:00:00,44.0,24.0,64.0,614.0,64.0,23.0
2023-09-30 16:00:00,45.0,23.0,49.0,619.0,64.0,47.0
2023-09-30 17:00:00,45.0,23.0,51.0,664.0,64.0,40.0
2023-09-30 18:00:00,45.0,23.0,1.0,697.0,65.0,33.0
2023-09-30 19:00:00,45.0,23.0,0.0,714.0,64.0,17.0
2023-09-30 20:00:00,45.0,23.0,0.0,712.0,65.0,16.0
2023-09-30 21:00:00,45.0,23.0,0.0,639.0,60.0,17.0
2023-09-30 22:00:00,45.0,23.0,0.0,550.0,66.0,12.0
2023-09-30 23:00:00,45.0,23.0,10.0,596.0,66.0,12.0
