UTC time,nat_gas,hydro,solar,wind,biomass,unknown
2023-12-21 00:00:00,38.0,25.0,0.0,705.0,88.0,11.0
2023-12-21 01:00:00,38.0,25.0,0.0,679.0,89.0,9.0
2023-12-21 02:00:00,38.0,25.0,0.0,671.0,88.0,8.0
2023-12-21 03:00:00,38.0,25.0,0.0,684.0,79.0,7.0
2023-12-21 04:00:00,39.0,46.0,0.0,688.0,73.0,18.0
2023-12-21 05:00:00,41.0,96.0,0.0,632.0,72.0,7.0
2023-12-21 06:00:00,42.0,99.0,0.0,577.0,72.0,17.0
2023-12-21 07:00:00,41.0,99.0,40.0,558.0,72.0,19.0
2023-12-21 08:00:00,41.0,99.0,58.0,546.0,72.0,19.0
2023-12-21 09:00:00,41.0,99.0,62.0,530.0,72.0,8.0
2023-12-21 10:00:00,41.0,99.0,98.0,603.0,73.0,8.0
2023-12-21 11:00:00,41.0,99.0,73.0,628.0,72.0,9.0
2023-12-21 12:00:00,40.0,98.0,43.0,671.0,71.0,8.0
2023-12-21 13:00:00,40.0,98.0,31.0,800.0,71.0,8.0
2023-12-21 14:00:00,40.0,98.0,0.0,864.0,72.0,8.0
2023-12-21 15:00:00,40.0,98.0,0.0,900.0,70.0,9.0
2023-12-21 16:00:00,40.0,98.0,0.0,975.0,72.0,20.0
2023-12-21 17:00:00,40.0,98.0,0.0,978.0,72.0,8.0
2023-12-21 18:00:00,40.0,98.0,0.0,965.0,72.0,8.0
2023-12-21 19:00:00,39.0,88.0,0.0,915.0,73.0,7.0
2023-12-21 20:00:00,39.0,52.0,0.0,886.0,73.0,9.0
2023-12-21 21:00:00,39.0,25.0,0.0,830.0,72.0,10.0
2023-12-21 22:00:00,38.0,25.0,0.0,756.0,72.0,11.0
2023-12-21 23:00:00,38.0,37.0,0.0,731.0,73.0,9.0
