Unnamed: 0,UTC time,carbon_intensity,nat_gas,hydro,solar,wind,biomass,unknown
43704,2023-12-27 00:00:00,32.57,41.0,25.0,0.0,428.0,105.0,8.0
43705,2023-12-27 01:00:00,30.7,41.0,25.0,0.0,466.0,104.0,8.0
43706,2023-12-27 02:00:00,27.27,41.0,25.0,0.0,526.0,105.0,7.0
43707,2023-12-27 03:00:00,25.66,41.0,25.0,0.0,571.0,104.0,7.0
43708,2023-12-27 04:00:00,25.22,41.0,26.0,0.0,583.0,104.0,7.0
43709,2023-12-27 05:00:00,24.86,42.0,45.0,0.0,611.0,104.0,8.0
43710,2023-12-27 06:00:00,22.6,42.0,82.0,0.0,656.0,103.0,8.0
43711,2023-12-27 07:00:00,20.26,42.0,98.0,32.0,707.0,107.0,8.0
43712,2023-12-27 08:00:00,18.87,43.0,98.0,68.0,760.0,110.0,8.0
43713,2023-12-27 09:00:00,17.44,43.0,88.0,95.0,832.0,110.0,8.0
43714,2023-12-27 10:00:00,17.29,43.0,88.0,86.0,854.0,107.0,8.0
43715,2023-12-27 11:00:00,17.44,43.0,88.0,74.0,857.0,106.0,8.0
43716,2023-12-27 12:00:00,17.25,43.0,98.0,110.0,824.0,106.0,8.0
43717,2023-12-27 13:00:00,19.69,44.0,88.0,35.0,751.0,106.0,7.0
43718,2023-12-27 14:00:00,21.82,45.0,98.0,1.0,718.0,104.0,8.0
43719,2023-12-27 15:00:00,22.46,45.0,98.0,0.0,692.0,103.0,8.0
43720,2023-12-27 16:00:00,22.61,45.0,98.0,0.0,686.0,103.0,8.0
43721,2023-12-27 17:00:00,23.57,45.0,98.0,0.0,623.0,104.0,7.0
43722,2023-12-27 18:00:00,25.72,45.0,88.0,0.0,561.0,103.0,7.0
43723,2023-12-27 19:00:00,26.85,45.0,98.0,0.0,516.0,104.0,7.0
43724,2023-12-27 20:00:00,29.9,44.0,68.0,0.0,456.0,104.0,7.0
43725,2023-12-27 21:00:00,36.72,45.0,25.0,0.0,383.0,103.0,7.0
43726,2023-12-27 22:00:00,42.48,44.0,25.0,0.0,300.0,102.0,7.0
43727,2023-12-27 23:00:00,48.33,44.0,45.0,0.0,232.0,103.0,8.0
