Unnamed: 0,UTC time,carbon_intensity,nat_gas,hydro,solar,wind,biomass,unknown
42936,2023-11-25 00:00:00,69.19,44.0,26.0,0.0,169.0,84.0,12.0
42937,2023-11-25 01:00:00,74.77,44.0,25.0,0.0,144.0,85.0,12.0
42938,2023-11-25 02:00:00,80.56,44.0,25.0,0.0,136.0,83.0,14.0
42939,2023-11-25 03:00:00,86.61,43.0,25.0,0.0,104.0,85.0,13.0
42940,2023-11-25 04:00:00,95.79,44.0,25.0,0.0,82.0,84.0,13.0
42941,2023-11-25 05:00:00,102.98,44.0,33.0,0.0,75.0,84.0,17.0
42942,2023-11-25 06:00:00,101.95,44.0,25.0,0.0,66.0,85.0,13.0
42943,2023-11-25 07:00:00,91.72,44.0,25.0,26.0,67.0,84.0,13.0
42944,2023-11-25 08:00:00,88.91,44.0,61.0,25.0,72.0,85.0,19.0
42945,2023-11-25 09:00:00,88.33,44.0,31.0,80.0,49.0,85.0,19.0
42946,2023-11-25 10:00:00,104.82,44.0,40.0,45.0,40.0,85.0,22.0
42947,2023-11-25 11:00:00,102.95,44.0,27.0,47.0,56.0,85.0,22.0
42948,2023-11-25 12:00:00,78.58,44.0,26.0,70.0,58.0,85.0,12.0
42949,2023-11-25 13:00:00,90.16,44.0,34.0,43.0,66.0,85.0,17.0
42950,2023-11-25 14:00:00,109.28,44.0,33.0,1.0,84.0,85.0,23.0
42951,2023-11-25 15:00:00,116.83,44.0,25.0,0.0,104.0,84.0,30.0
42952,2023-11-25 16:00:00,107.09,44.0,37.0,0.0,106.0,83.0,27.0
42953,2023-11-25 17:00:00,114.42,44.0,32.0,0.0,95.0,84.0,28.0
42954,2023-11-25 18:00:00,89.59,44.0,25.0,0.0,110.0,84.0,15.0
42955,2023-11-25 19:00:00,98.77,44.0,26.0,0.0,141.0,84.0,27.0
42956,2023-11-25 20:00:00,74.79,44.0,26.0,0.0,164.0,84.0,15.0
42957,2023-11-25 21:00:00,67.94,45.0,26.0,0.0,202.0,84.0,15.0
42958,2023-11-25 22:00:00,68.8,44.0,26.0,0.0,193.0,84.0,15.0
42959,2023-11-25 23:00:00,74.5,44.0,25.0,0.0,173.0,84.0,16.0
