Unnamed: 0,UTC time,carbon_intensity,nat_gas,hydro,solar,wind,biomass,unknown
38232,2023-05-13 00:00:00,79.82,10.0,25.0,0.0,253.0,69.0,7.0
38233,2023-05-13 01:00:00,88.61,11.0,25.0,2.0,214.0,68.0,7.0
38234,2023-05-13 02:00:00,89.54,10.0,25.0,13.0,191.0,68.0,6.0
38235,2023-05-13 03:00:00,85.25,10.0,25.0,45.0,200.0,68.0,7.0
38236,2023-05-13 04:00:00,80.97,10.0,26.0,111.0,187.0,68.0,7.0
38237,2023-05-13 05:00:00,89.0,10.0,36.0,211.0,88.0,68.0,8.0
38238,2023-05-13 06:00:00,91.41,10.0,41.0,310.0,14.0,68.0,8.0
38239,2023-05-13 07:00:00,89.21,10.0,25.0,372.0,5.0,68.0,8.0
38240,2023-05-13 08:00:00,85.22,10.0,26.0,406.0,12.0,68.0,8.0
38241,2023-05-13 09:00:00,83.76,10.0,25.0,420.0,16.0,68.0,8.0
38242,2023-05-13 10:00:00,84.22,10.0,26.0,412.0,16.0,68.0,8.0
38243,2023-05-13 11:00:00,86.6,10.0,26.0,383.0,15.0,68.0,8.0
38244,2023-05-13 12:00:00,84.19,10.0,50.0,330.0,32.0,68.0,7.0
38245,2023-05-13 13:00:00,88.54,11.0,51.0,256.0,50.0,68.0,7.0
38246,2023-05-13 14:00:00,108.41,11.0,35.0,160.0,36.0,68.0,7.0
38247,2023-05-13 15:00:00,145.4,11.0,26.0,73.0,26.0,68.0,8.0
38248,2023-05-13 16:00:00,162.31,11.0,38.0,25.0,25.0,68.0,7.0
38249,2023-05-13 17:00:00,141.1,11.0,44.0,6.0,62.0,68.0,7.0
38250,2023-05-13 18:00:00,117.12,11.0,70.0,0.0,88.0,68.0,7.0
38251,2023-05-13 19:00:00,97.11,11.0,72.0,0.0,143.0,68.0,7.0
38252,2023-05-13 20:00:00,89.82,10.0,49.0,0.0,185.0,68.0,7.0
38253,2023-05-13 21:00:00,71.69,11.0,25.0,0.0,306.0,68.0,7.0
38254,2023-05-13 22:00:00,63.41,10.0,26.0,0.0,363.0,68.0,7.0
38255,2023-05-13 23:00:00,70.96,10.0,26.0,0.0,306.0,69.0,7.0
