UTC time,nat_gas,hydro,solar,wind,biomass,unknown
2023-08-29 00:00:00,0.0,23.0,0.0,12.0,86.0,34.0
2023-08-29 01:00:00,0.0,23.0,0.0,15.0,84.0,34.0
2023-08-29 02:00:00,0.0,23.0,1.0,21.0,84.0,37.0
2023-08-29 03:00:00,0.0,23.0,2.0,43.0,85.0,30.0
2023-08-29 04:00:00,0.0,23.0,18.0,66.0,84.0,41.0
2023-08-29 05:00:00,0.0,23.0,31.0,87.0,85.0,42.0
2023-08-29 06:00:00,0.0,23.0,26.0,114.0,86.0,42.0
2023-08-29 07:00:00,0.0,23.0,37.0,153.0,86.0,46.0
2023-08-29 08:00:00,0.0,23.0,57.0,306.0,87.0,46.0
2023-08-29 09:00:00,0.0,23.0,141.0,268.0,86.0,38.0
2023-08-29 10:00:00,0.0,23.0,188.0,215.0,82.0,35.0
2023-08-29 11:00:00,0.0,23.0,231.0,215.0,76.0,41.0
2023-08-29 12:00:00,0.0,23.0,268.0,205.0,86.0,43.0
2023-08-29 13:00:00,0.0,23.0,221.0,185.0,87.0,41.0
2023-08-29 14:00:00,0.0,23.0,174.0,217.0,86.0,43.0
2023-08-29 15:00:00,0.0,23.0,126.0,231.0,86.0,43.0
2023-08-29 16:00:00,0.0,23.0,62.0,269.0,86.0,43.0
2023-08-29 17:00:00,17.0,23.0,51.0,333.0,86.0,47.0
2023-08-29 18:00:00,38.0,23.0,1.0,385.0,87.0,38.0
2023-08-29 19:00:00,38.0,23.0,0.0,327.0,88.0,38.0
2023-08-29 20:00:00,38.0,23.0,0.0,262.0,88.0,37.0
2023-08-29 21:00:00,38.0,23.0,0.0,281.0,87.0,39.0
2023-08-29 22:00:00,38.0,23.0,0.0,309.0,88.0,30.0
2023-08-29 23:00:00,38.0,23.0,0.0,286.0,88.0,30.0
