Unnamed: 0,UTC time,carbon_intensity,nat_gas,hydro,solar,wind,biomass,unknown
37032,2023-03-24 00:00:00,11.13,12.0,50.0,0.0,556.0,85.0,6.0
37033,2023-03-24 01:00:00,12.87,12.0,50.0,0.0,459.0,86.0,6.0
37034,2023-03-24 02:00:00,13.96,12.0,47.0,0.0,414.0,86.0,6.0
37035,2023-03-24 03:00:00,14.22,12.0,47.0,0.0,403.0,87.0,6.0
37036,2023-03-24 04:00:00,14.53,12.0,77.0,5.0,357.0,86.0,6.0
37037,2023-03-24 05:00:00,16.72,12.0,72.0,42.0,254.0,86.0,6.0
37038,2023-03-24 06:00:00,17.42,12.0,67.0,108.0,174.0,86.0,6.0
37039,2023-03-24 07:00:00,17.3,12.0,88.0,149.0,115.0,86.0,6.0
37040,2023-03-24 08:00:00,16.51,12.0,91.0,140.0,143.0,86.0,6.0
37041,2023-03-24 09:00:00,13.0,12.0,96.0,131.0,276.0,86.0,6.0
37042,2023-03-24 10:00:00,11.8,12.0,66.0,112.0,339.0,86.0,5.0
37043,2023-03-24 11:00:00,11.52,12.0,64.0,101.0,367.0,86.0,5.0
37044,2023-03-24 12:00:00,11.1,12.0,96.0,79.0,434.0,84.0,6.0
37045,2023-03-24 13:00:00,10.4,12.0,97.0,60.0,500.0,84.0,6.0
37046,2023-03-24 14:00:00,9.6,12.0,97.0,35.0,588.0,84.0,6.0
37047,2023-03-24 15:00:00,9.3,12.0,96.0,14.0,635.0,85.0,6.0
37048,2023-03-24 16:00:00,9.17,12.0,78.0,1.0,679.0,84.0,6.0
37049,2023-03-24 17:00:00,8.85,12.0,96.0,0.0,693.0,85.0,6.0
37050,2023-03-24 18:00:00,9.32,12.0,97.0,0.0,646.0,86.0,6.0
37051,2023-03-24 19:00:00,9.41,12.0,96.0,0.0,577.0,87.0,5.0
37052,2023-03-24 20:00:00,9.65,12.0,97.0,0.0,558.0,86.0,5.0
37053,2023-03-24 21:00:00,11.02,12.0,68.0,0.0,544.0,86.0,6.0
37054,2023-03-24 22:00:00,11.11,12.0,47.0,0.0,559.0,86.0,6.0
37055,2023-03-24 23:00:00,11.5,12.0,25.0,0.0,556.0,87.0,6.0
