Unnamed: 0,UTC time,carbon_intensity,nat_gas,hydro,solar,wind,biomass,unknown
39912,2023-07-22 00:00:00,141.88,45.0,24.0,0.0,158.0,70.0,3.0
39913,2023-07-22 01:00:00,148.52,45.0,24.0,2.0,142.0,70.0,3.0
39914,2023-07-22 02:00:00,148.39,45.0,24.0,17.0,131.0,70.0,3.0
39915,2023-07-22 03:00:00,152.37,45.0,24.0,51.0,97.0,70.0,3.0
39916,2023-07-22 04:00:00,142.95,45.0,24.0,109.0,74.0,69.0,3.0
39917,2023-07-22 05:00:00,141.57,45.0,25.0,180.0,24.0,69.0,3.0
39918,2023-07-22 06:00:00,132.2,45.0,24.0,224.0,20.0,69.0,3.0
39919,2023-07-22 07:00:00,135.53,45.0,24.0,215.0,17.0,70.0,3.0
39920,2023-07-22 08:00:00,140.09,44.0,24.0,187.0,21.0,69.0,3.0
39921,2023-07-22 09:00:00,145.49,43.0,24.0,155.0,29.0,70.0,3.0
39922,2023-07-22 10:00:00,135.36,43.0,24.0,160.0,51.0,69.0,3.0
39923,2023-07-22 11:00:00,122.62,43.0,24.0,203.0,62.0,70.0,3.0
39924,2023-07-22 12:00:00,127.37,43.0,24.0,177.0,63.0,69.0,3.0
39925,2023-07-22 13:00:00,137.39,42.0,24.0,128.0,66.0,69.0,3.0
39926,2023-07-22 14:00:00,128.34,42.0,24.0,157.0,71.0,69.0,3.0
39927,2023-07-22 15:00:00,123.81,42.0,24.0,135.0,102.0,70.0,3.0
39928,2023-07-22 16:00:00,115.12,42.0,24.0,94.0,161.0,70.0,3.0
39929,2023-07-22 17:00:00,125.18,42.0,25.0,49.0,157.0,70.0,3.0
39930,2023-07-22 18:00:00,141.67,42.0,24.0,2.0,149.0,70.0,3.0
39931,2023-07-22 19:00:00,136.25,42.0,24.0,0.0,163.0,70.0,3.0
39932,2023-07-22 20:00:00,129.47,42.0,24.0,0.0,182.0,72.0,3.0
39933,2023-07-22 21:00:00,104.82,42.0,25.0,0.0,266.0,72.0,3.0
39934,2023-07-22 22:00:00,89.09,42.0,24.0,0.0,349.0,72.0,3.0
39935,2023-07-22 23:00:00,83.88,42.0,24.0,0.0,370.0,65.0,3.0
