UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_nat_gas_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_biomass_production_forecast,avg_unknown_production_forecast
2023-07-23 00:00:00,2024-07-17 00:00:00,3.1,2.664027424610727,286.8722487535937,285.2885758248917,0.5576714860769735,0.8099918808536561,35.90785,22.72305,0.0,240.99999,66.65037,3.32713
2023-07-23 01:00:00,2024-07-17 00:00:00,3.1,2.315672889663415,286.6967455321345,285.8497494286452,0.6774592529762531,0.4225443132646878,37.83095,23.10713,0.0,240.99999,67.0877,3.36251
2023-07-23 02:00:00,2024-07-17 00:00:00,3.1,2.315672889663415,286.6967455321345,285.8497494286452,0.6774592529762531,0.4225443132646878,36.95939,22.98759,4.0,237.0,66.41094,3.20611
2023-07-23 03:00:00,2024-07-17 00:00:00,3.1,2.315672889663415,286.6967455321345,285.8497494286452,0.6774592529762531,0.4225443132646878,30.38513,23.65693,29.0,225.99999,66.53974,3.3596
2023-07-23 04:00:00,2024-07-17 00:00:00,3.1,2.657851762659125,289.6421963650848,286.8457089109015,54.66773515801482,0.5120296008616784,29.26446,22.47859,72.0,194.99999,66.65925,3.35681
2023-07-23 05:00:00,2024-07-17 00:00:00,3.1,2.657851762659125,289.6421963650848,286.8457089109015,54.66773515801482,0.5120296008616784,31.23845,25.25985,157.00001,159.0,66.15556,3.31197
2023-07-23 06:00:00,2024-07-17 00:00:00,3.1,2.657851762659125,289.6421963650848,286.8457089109015,54.66773515801482,0.5120296008616784,35.29988,23.33133,267.0,142.0,66.10382,3.41515
2023-07-23 07:00:00,2024-07-17 00:00:00,3.1,3.620401114439765,293.18183933734593,286.4977388913505,311.1461945559691,0.048863410116666,36.25491,23.31196,368.0,153.0,65.95698,3.56307
2023-07-23 08:00:00,2024-07-17 00:00:00,3.1,3.620401114439765,293.18183933734593,286.4977388913505,311.1461945559691,0.048863410116666,44.20647,21.95494,401.99999,163.0,66.04279,3.51178
2023-07-23 09:00:00,2024-07-17 00:00:00,3.1,3.620401114439765,293.18183933734593,286.4977388913505,311.1461945559691,0.048863410116666,48.65863,22.96672,390.00001,185.0,66.30878,3.43043
2023-07-23 10:00:00,2024-07-17 00:00:00,3.1,4.702021995039417,294.9803598835395,286.83879987155,396.8175432417996,0.3904296880678629,56.25166,23.83188,311.99999,211.0,66.05664,3.31913
2023-07-23 11:00:00,2024-07-17 00:00:00,3.1,4.702021995039417,294.9803598835395,286.83879987155,396.8175432417996,0.3904296880678629,63.02284,23.66701,306.99999,232.99999,65.79005,3.29993
2023-07-23 12:00:00,2024-07-17 00:00:00,3.1,4.702021995039417,294.9803598835395,286.83879987155,396.8175432417996,0.3904296880678629,66.45722,25.233,223.00001,231.00001,65.63712,3.34613
2023-07-23 13:00:00,2024-07-17 00:00:00,3.1,4.201457054525842,294.63412244896995,287.5762997137484,419.7622621177778,0.4833028323455922,65.14019,24.56711,147.0,222.0,66.0431,3.27442
