UTC time,nat_gas,hydro,solar,wind,biomass,unknown
2023-07-25 00:00:00,42.0,24.0,0.0,291.0,81.0,3.0
2023-07-25 01:00:00,42.0,24.0,1.0,225.0,81.0,3.0
2023-07-25 02:00:00,42.0,24.0,11.0,145.0,82.0,3.0
2023-07-25 03:00:00,43.0,24.0,34.0,105.0,82.0,3.0
2023-07-25 04:00:00,43.0,24.0,47.0,148.0,81.0,3.0
2023-07-25 05:00:00,43.0,24.0,132.0,192.0,81.0,3.0
2023-07-25 06:00:00,43.0,24.0,242.0,212.0,81.0,3.0
2023-07-25 07:00:00,42.0,24.0,361.0,233.0,81.0,3.0
2023-07-25 08:00:00,43.0,24.0,441.0,281.0,75.0,3.0
2023-07-25 09:00:00,43.0,24.0,491.0,293.0,68.0,3.0
2023-07-25 10:00:00,43.0,24.0,501.0,262.0,68.0,3.0
2023-07-25 11:00:00,42.0,24.0,468.0,358.0,68.0,3.0
2023-07-25 12:00:00,42.0,24.0,403.0,455.0,68.0,3.0
2023-07-25 13:00:00,42.0,24.0,309.0,437.0,68.0,3.0
2023-07-25 14:00:00,42.0,24.0,207.0,492.0,69.0,3.0
2023-07-25 15:00:00,43.0,24.0,110.0,400.0,71.0,3.0
2023-07-25 16:00:00,43.0,25.0,41.0,288.0,79.0,3.0
2023-07-25 17:00:00,43.0,25.0,12.0,237.0,80.0,3.0
2023-07-25 18:00:00,43.0,25.0,1.0,186.0,82.0,3.0
2023-07-25 19:00:00,43.0,24.0,0.0,177.0,81.0,3.0
2023-07-25 20:00:00,43.0,25.0,0.0,168.0,80.0,3.0
2023-07-25 21:00:00,43.0,25.0,0.0,170.0,81.0,3.0
2023-07-25 22:00:00,43.0,24.0,0.0,208.0,81.0,3.0
2023-07-25 23:00:00,43.0,24.0,0.0,216.0,81.0,3.0
