Unnamed: 0,UTC time,carbon_intensity,nat_gas,hydro,solar,wind,biomass,unknown
42144,2023-10-23 00:00:00,179.39,51.0,24.0,0.0,129.0,87.0,10.0
42145,2023-10-23 01:00:00,187.61,59.0,25.0,0.0,128.0,88.0,10.0
42146,2023-10-23 02:00:00,220.69,94.0,25.0,0.0,124.0,87.0,10.0
42147,2023-10-23 03:00:00,265.28,157.0,24.0,0.0,121.0,87.0,10.0
42148,2023-10-23 04:00:00,340.04,308.0,24.0,0.0,117.0,86.0,26.0
42149,2023-10-23 05:00:00,382.97,475.0,24.0,8.0,102.0,87.0,37.0
42150,2023-10-23 06:00:00,395.61,475.0,24.0,16.0,73.0,87.0,40.0
42151,2023-10-23 07:00:00,391.75,475.0,24.0,31.0,67.0,86.0,40.0
42152,2023-10-23 08:00:00,394.07,472.0,25.0,48.0,45.0,87.0,40.0
42153,2023-10-23 09:00:00,361.65,472.0,24.0,97.0,68.0,87.0,40.0
42154,2023-10-23 10:00:00,362.08,472.0,24.0,97.0,68.0,87.0,41.0
42155,2023-10-23 11:00:00,329.81,463.0,25.0,90.0,148.0,89.0,41.0
42156,2023-10-23 12:00:00,323.27,432.0,24.0,41.0,194.0,89.0,41.0
42157,2023-10-23 13:00:00,334.88,459.0,24.0,29.0,186.0,89.0,39.0
42158,2023-10-23 14:00:00,342.77,442.0,24.0,11.0,171.0,88.0,35.0
42159,2023-10-23 15:00:00,348.92,453.0,24.0,10.0,168.0,87.0,40.0
42160,2023-10-23 16:00:00,336.87,418.0,25.0,0.0,184.0,87.0,36.0
42161,2023-10-23 17:00:00,350.74,444.0,24.0,0.0,165.0,87.0,36.0
42162,2023-10-23 18:00:00,345.74,457.0,25.0,0.0,182.0,87.0,37.0
42163,2023-10-23 19:00:00,349.63,479.0,24.0,0.0,182.0,87.0,36.0
42164,2023-10-23 20:00:00,329.4,360.0,24.0,0.0,173.0,88.0,36.0
42165,2023-10-23 21:00:00,298.57,264.0,24.0,0.0,143.0,88.0,8.0
42166,2023-10-23 22:00:00,304.67,229.0,25.0,0.0,116.0,87.0,13.0
42167,2023-10-23 23:00:00,299.15,229.0,25.0,0.0,125.0,87.0,13.0
