UTC time,nat_gas,hydro,solar,wind,biomass,unknown
2023-11-01 00:00:00,52.0,35.0,0.0,613.0,80.0,15.0
2023-11-01 01:00:00,52.0,25.0,0.0,617.0,81.0,14.0
2023-11-01 02:00:00,52.0,25.0,0.0,606.0,81.0,14.0
2023-11-01 03:00:00,52.0,25.0,0.0,674.0,82.0,14.0
2023-11-01 04:00:00,52.0,25.0,0.0,692.0,86.0,14.0
2023-11-01 05:00:00,52.0,25.0,0.0,724.0,84.0,14.0
2023-11-01 06:00:00,52.0,51.0,40.0,587.0,85.0,19.0
2023-11-01 07:00:00,52.0,40.0,54.0,529.0,85.0,14.0
2023-11-01 08:00:00,51.0,25.0,78.0,524.0,86.0,22.0
2023-11-01 09:00:00,51.0,26.0,101.0,573.0,85.0,22.0
2023-11-01 10:00:00,51.0,26.0,92.0,595.0,86.0,15.0
2023-11-01 11:00:00,51.0,26.0,80.0,546.0,85.0,15.0
2023-11-01 12:00:00,51.0,36.0,63.0,462.0,84.0,15.0
2023-11-01 13:00:00,51.0,36.0,55.0,386.0,85.0,15.0
2023-11-01 14:00:00,51.0,42.0,49.0,331.0,85.0,15.0
2023-11-01 15:00:00,52.0,26.0,1.0,300.0,85.0,16.0
2023-11-01 16:00:00,52.0,26.0,0.0,338.0,84.0,16.0
2023-11-01 17:00:00,52.0,26.0,0.0,328.0,84.0,25.0
2023-11-01 18:00:00,52.0,50.0,0.0,260.0,85.0,25.0
2023-11-01 19:00:00,52.0,36.0,0.0,187.0,75.0,29.0
2023-11-01 20:00:00,51.0,37.0,0.0,191.0,73.0,16.0
2023-11-01 21:00:00,50.0,48.0,0.0,162.0,73.0,18.0
2023-11-01 22:00:00,51.0,25.0,0.0,176.0,73.0,16.0
2023-11-01 23:00:00,51.0,25.0,0.0,207.0,73.0,15.0
