Unnamed: 0,UTC time,carbon_intensity,nat_gas,hydro,solar,wind,biomass,unknown
38400,2023-05-20 00:00:00,42.87,35.0,47.0,0.0,219.0,88.0,7.0
38401,2023-05-20 01:00:00,42.97,35.0,47.0,3.0,216.0,87.0,7.0
38402,2023-05-20 02:00:00,44.09,35.0,25.0,15.0,216.0,87.0,7.0
38403,2023-05-20 03:00:00,41.1,35.0,25.0,48.0,211.0,87.0,7.0
38404,2023-05-20 04:00:00,37.06,35.0,41.0,126.0,162.0,87.0,7.0
38405,2023-05-20 05:00:00,33.81,35.0,44.0,240.0,91.0,85.0,7.0
38406,2023-05-20 06:00:00,29.73,35.0,31.0,349.0,63.0,86.0,7.0
38407,2023-05-20 07:00:00,26.36,35.0,25.0,428.0,64.0,85.0,7.0
38408,2023-05-20 08:00:00,23.87,35.0,26.0,475.0,95.0,73.0,7.0
38409,2023-05-20 09:00:00,23.22,35.0,26.0,496.0,102.0,65.0,7.0
38410,2023-05-20 10:00:00,23.91,35.0,26.0,491.0,86.0,65.0,7.0
38411,2023-05-20 11:00:00,25.04,35.0,26.0,461.0,84.0,65.0,7.0
38412,2023-05-20 12:00:00,27.74,35.0,26.0,404.0,75.0,65.0,7.0
38413,2023-05-20 13:00:00,31.91,35.0,26.0,315.0,63.0,86.0,7.0
38414,2023-05-20 14:00:00,41.0,35.0,25.0,197.0,63.0,87.0,7.0
38415,2023-05-20 15:00:00,53.58,36.0,26.0,86.0,73.0,86.0,6.0
38416,2023-05-20 16:00:00,61.65,36.0,26.0,25.0,92.0,87.0,6.0
38417,2023-05-20 17:00:00,49.25,35.0,74.0,7.0,124.0,87.0,6.0
38418,2023-05-20 18:00:00,44.55,35.0,74.0,1.0,177.0,87.0,7.0
38419,2023-05-20 19:00:00,37.26,35.0,68.0,0.0,273.0,87.0,8.0
38420,2023-05-20 20:00:00,31.12,35.0,74.0,0.0,359.0,88.0,8.0
38421,2023-05-20 21:00:00,31.97,35.0,25.0,0.0,377.0,87.0,7.0
38422,2023-05-20 22:00:00,32.87,35.0,25.0,0.0,346.0,87.0,6.0
38423,2023-05-20 23:00:00,38.82,36.0,25.0,0.0,277.0,88.0,6.0
