UTC Time,Solar,Wind Offshore,Wind Onshore
2019-01-07 14:00:00+00:00,7.0,711.0,1937.0
2019-01-07 15:00:00+00:00,0.0,814.0,2373.0
2019-01-07 16:00:00+00:00,0.0,914.0,2833.0
2019-01-07 17:00:00+00:00,0.0,964.0,3143.0
2019-01-07 18:00:00+00:00,0.0,972.0,3249.0
2019-01-07 19:00:00+00:00,0.0,975.0,3168.0
2019-01-07 20:00:00+00:00,0.0,975.0,3034.0
2019-01-07 21:00:00+00:00,0.0,973.0,2964.0
2019-01-07 22:00:00+00:00,0.0,968.0,3060.0
2019-01-07 23:00:00+00:00,0.0,921.0,3094.0
2019-01-08 00:00:00+00:00,0.0,939.0,2724.0
2019-01-08 01:00:00+00:00,0.0,861.0,2814.0
2019-01-08 02:00:00+00:00,0.0,909.0,2763.0
2019-01-08 03:00:00+00:00,0.0,930.0,2697.0
2019-01-08 04:00:00+00:00,0.0,719.0,2843.0
2019-01-08 05:00:00+00:00,0.0,571.0,3101.0
2019-01-08 06:00:00+00:00,0.0,674.0,3119.0
2019-01-08 07:00:00+00:00,0.0,811.0,3010.0
2019-01-08 08:00:00+00:00,8.0,923.0,2861.0
2019-01-08 09:00:00+00:00,34.0,955.0,2954.0
2019-01-08 10:00:00+00:00,54.0,978.0,3195.0
2019-01-08 11:00:00+00:00,51.0,984.0,3381.0
2019-01-08 12:00:00+00:00,42.0,983.0,3439.0
2019-01-08 13:00:00+00:00,26.0,980.0,3490.0
2019-01-08 14:00:00+00:00,7.0,978.0,3506.0
2019-01-08 15:00:00+00:00,0.0,977.0,3586.0
2019-01-08 16:00:00+00:00,0.0,978.0,3646.0
2019-01-08 17:00:00+00:00,0.0,978.0,3656.0
2019-01-08 18:00:00+00:00,0.0,978.0,3746.0
2019-01-08 19:00:00+00:00,0.0,978.0,3678.0
2019-01-08 20:00:00+00:00,0.0,977.0,3573.0
2019-01-08 21:00:00+00:00,0.0,976.0,3490.0
2019-01-08 22:00:00+00:00,0.0,975.0,3554.0
2019-01-08 23:00:00+00:00,0.0,959.0,2917.0
2019-01-09 00:00:00+00:00,0.0,960.0,3151.0
2019-01-09 01:00:00+00:00,0.0,960.0,3271.0
2019-01-09 02:00:00+00:00,0.0,963.0,3250.0
2019-01-09 03:00:00+00:00,0.0,966.0,3146.0
2019-01-09 04:00:00+00:00,0.0,956.0,3125.0
2019-01-09 05:00:00+00:00,0.0,956.0,3174.0
2019-01-09 06:00:00+00:00,0.0,957.0,3136.0
2019-01-09 07:00:00+00:00,0.0,960.0,3068.0
2019-01-09 08:00:00+00:00,28.0,963.0,2980.0
2019-01-09 09:00:00+00:00,88.0,966.0,2985.0
2019-01-09 10:00:00+00:00,131.0,966.0,2979.0
2019-01-09 11:00:00+00:00,146.0,963.0,2900.0
2019-01-09 12:00:00+00:00,121.0,958.0,2784.0
2019-01-09 13:00:00+00:00,71.0,950.0,2605.0
2019-01-09 14:00:00+00:00,21.0,941.0,2315.0
2019-01-09 15:00:00+00:00,0.0,926.0,2069.0
2019-01-09 16:00:00+00:00,0.0,904.0,1878.0
2019-01-09 17:00:00+00:00,0.0,871.0,1668.0
2019-01-09 18:00:00+00:00,0.0,806.0,1465.0
2019-01-09 19:00:00+00:00,0.0,705.0,1268.0
2019-01-09 20:00:00+00:00,0.0,590.0,1081.0
2019-01-09 21:00:00+00:00,0.0,485.0,912.0
2019-01-09 22:00:00+00:00,0.0,398.0,779.0
2019-01-09 23:00:00+00:00,0.0,200.0,274.0
2019-01-10 00:00:00+00:00,0.0,119.0,254.0
2019-01-10 01:00:00+00:00,0.0,102.0,209.0
2019-01-10 02:00:00+00:00,0.0,78.0,155.0
2019-01-10 03:00:00+00:00,0.0,65.0,102.0
2019-01-10 04:00:00+00:00,0.0,59.0,69.0
2019-01-10 05:00:00+00:00,0.0,45.0,71.0
2019-01-10 06:00:00+00:00,0.0,24.0,71.0
2019-01-10 07:00:00+00:00,0.0,20.0,101.0
2019-01-10 08:00:00+00:00,21.0,23.0,155.0
2019-01-10 09:00:00+00:00,64.0,27.0,215.0
2019-01-10 10:00:00+00:00,91.0,41.0,269.0
2019-01-10 11:00:00+00:00,80.0,65.0,334.0
2019-01-10 12:00:00+00:00,51.0,107.0,417.0
2019-01-10 13:00:00+00:00,29.0,164.0,516.0
2019-01-10 14:00:00+00:00,8.0,221.0,605.0
2019-01-10 15:00:00+00:00,0.0,282.0,682.0
2019-01-10 16:00:00+00:00,0.0,349.0,753.0
2019-01-10 17:00:00+00:00,0.0,403.0,845.0
2019-01-10 18:00:00+00:00,0.0,448.0,962.0
2019-01-10 19:00:00+00:00,0.0,499.0,1105.0
2019-01-10 20:00:00+00:00,0.0,558.0,1266.0
2019-01-10 21:00:00+00:00,0.0,610.0,1439.0
2019-01-10 22:00:00+00:00,0.0,664.0,1660.0
2019-01-10 23:00:00+00:00,0.0,587.0,1943.0
2019-01-11 00:00:00+00:00,0.0,714.0,2049.0
2019-01-11 01:00:00+00:00,0.0,875.0,2235.0
2019-01-11 02:00:00+00:00,0.0,862.0,2374.0
2019-01-11 03:00:00+00:00,0.0,859.0,2474.0
2019-01-11 04:00:00+00:00,0.0,855.0,2612.0
2019-01-11 05:00:00+00:00,0.0,889.0,2860.0
2019-01-11 06:00:00+00:00,0.0,915.0,2829.0
2019-01-11 07:00:00+00:00,0.0,933.0,2667.0
2019-01-11 08:00:00+00:00,22.0,947.0,2680.0
2019-01-11 09:00:00+00:00,72.0,955.0,2771.0
2019-01-11 10:00:00+00:00,114.0,958.0,2865.0
2019-01-11 11:00:00+00:00,136.0,959.0,2911.0
2019-01-11 12:00:00+00:00,118.0,960.0,2896.0
2019-01-11 13:00:00+00:00,70.0,959.0,2821.0
2019-01-11 14:00:00+00:00,22.0,927.0,2629.0
2019-01-11 15:00:00+00:00,0.0,839.0,2428.0
2019-01-11 16:00:00+00:00,0.0,740.0,2234.0
2019-01-11 17:00:00+00:00,0.0,659.0,2007.0
2019-01-11 18:00:00+00:00,0.0,595.0,1777.0
2019-01-11 19:00:00+00:00,0.0,541.0,1576.0
2019-01-11 20:00:00+00:00,0.0,495.0,1410.0
2019-01-11 21:00:00+00:00,0.0,462.0,1300.0
2019-01-11 22:00:00+00:00,0.0,450.0,1280.0
2019-01-11 23:00:00+00:00,0.0,430.0,1310.0
2019-01-12 00:00:00+00:00,0.0,471.0,1362.0
2019-01-12 01:00:00+00:00,0.0,551.0,1520.0
2019-01-12 02:00:00+00:00,0.0,595.0,1588.0
2019-01-12 03:00:00+00:00,0.0,676.0,1702.0
2019-01-12 04:00:00+00:00,0.0,780.0,1872.0
2019-01-12 05:00:00+00:00,0.0,674.0,1891.0
2019-01-12 06:00:00+00:00,0.0,649.0,1706.0
2019-01-12 07:00:00+00:00,0.0,718.0,1511.0
2019-01-12 08:00:00+00:00,7.0,804.0,1508.0
2019-01-12 09:00:00+00:00,20.0,829.0,1604.0
2019-01-12 10:00:00+00:00,40.0,826.0,1773.0
2019-01-12 11:00:00+00:00,52.0,817.0,1999.0
2019-01-12 12:00:00+00:00,55.0,837.0,2205.0
2019-01-12 13:00:00+00:00,36.0,896.0,2351.0
2019-01-12 14:00:00+00:00,10.0,940.0,2434.0
2019-01-12 15:00:00+00:00,0.0,953.0,2480.0
2019-01-12 16:00:00+00:00,0.0,954.0,2469.0
2019-01-12 17:00:00+00:00,0.0,941.0,2400.0
2019-01-12 18:00:00+00:00,0.0,910.0,2062.0
2019-01-12 19:00:00+00:00,0.0,853.0,1334.0
2019-01-12 20:00:00+00:00,0.0,802.0,1276.0
2019-01-12 21:00:00+00:00,0.0,779.0,1224.0
2019-01-12 22:00:00+00:00,0.0,764.0,1192.0
2019-01-12 23:00:00+00:00,0.0,669.0,1545.0
2019-01-13 00:00:00+00:00,0.0,638.0,1504.0
2019-01-13 01:00:00+00:00,0.0,676.0,1623.0
2019-01-13 02:00:00+00:00,0.0,645.0,1802.0
2019-01-13 03:00:00+00:00,0.0,624.0,2146.0
2019-01-13 04:00:00+00:00,0.0,780.0,2253.0
2019-01-13 05:00:00+00:00,0.0,914.0,2127.0
2019-01-13 06:00:00+00:00,0.0,937.0,2146.0
2019-01-13 07:00:00+00:00,0.0,961.0,2479.0
2019-01-13 08:00:00+00:00,6.0,985.0,2892.0
2019-01-13 09:00:00+00:00,31.0,995.0,3218.0
2019-01-13 10:00:00+00:00,64.0,999.0,3413.0
2019-01-13 11:00:00+00:00,80.0,1000.0,3560.0
2019-01-13 12:00:00+00:00,70.0,999.0,3660.0
2019-01-13 13:00:00+00:00,41.0,1000.0,3729.0
2019-01-13 14:00:00+00:00,11.0,999.0,3738.0
2019-01-13 15:00:00+00:00,0.0,999.0,3742.0
2019-01-13 16:00:00+00:00,0.0,998.0,3735.0
2019-01-13 17:00:00+00:00,0.0,998.0,3704.0
2019-01-13 18:00:00+00:00,0.0,994.0,2477.0
2019-01-13 19:00:00+00:00,0.0,987.0,2139.0
2019-01-13 20:00:00+00:00,0.0,981.0,2168.0
2019-01-13 21:00:00+00:00,0.0,981.0,2158.0
2019-01-13 22:00:00+00:00,0.0,623.0,2323.0
2019-01-13 23:00:00+00:00,0.0,589.0,3478.0
2019-01-14 00:00:00+00:00,0.0,442.0,3283.0
2019-01-14 01:00:00+00:00,0.0,429.0,3154.0
2019-01-14 02:00:00+00:00,0.0,434.0,3400.0
2019-01-14 03:00:00+00:00,0.0,589.0,3515.0
2019-01-14 04:00:00+00:00,0.0,641.0,3471.0
2019-01-14 05:00:00+00:00,0.0,882.0,3534.0
2019-01-14 06:00:00+00:00,0.0,969.0,3475.0
2019-01-14 07:00:00+00:00,2.0,974.0,3382.0
2019-01-14 08:00:00+00:00,34.0,977.0,3294.0
2019-01-14 09:00:00+00:00,99.0,979.0,3286.0
2019-01-14 10:00:00+00:00,155.0,978.0,3348.0
2019-01-14 11:00:00+00:00,169.0,977.0,3463.0
2019-01-14 12:00:00+00:00,144.0,976.0,3534.0
2019-01-14 13:00:00+00:00,89.0,979.0,3550.0
2019-01-14 14:00:00+00:00,30.0,981.0,3516.0
2019-01-14 15:00:00+00:00,0.0,981.0,3518.0
2019-01-14 16:00:00+00:00,0.0,982.0,3550.0
2019-01-14 17:00:00+00:00,0.0,983.0,3530.0
2019-01-14 18:00:00+00:00,0.0,984.0,3478.0
2019-01-14 19:00:00+00:00,0.0,983.0,3465.0
2019-01-14 20:00:00+00:00,0.0,984.0,3466.0
2019-01-14 21:00:00+00:00,0.0,981.0,3290.0
2019-01-14 22:00:00+00:00,0.0,977.0,3018.0
2019-01-14 23:00:00+00:00,0.0,963.0,2309.0
2019-01-15 00:00:00+00:00,0.0,970.0,2013.0
2019-01-15 01:00:00+00:00,0.0,955.0,2012.0
2019-01-15 02:00:00+00:00,0.0,914.0,2051.0
2019-01-15 03:00:00+00:00,0.0,953.0,2033.0
2019-01-15 04:00:00+00:00,0.0,866.0,1886.0
2019-01-15 05:00:00+00:00,0.0,764.0,1814.0
2019-01-15 06:00:00+00:00,0.0,698.0,1637.0
2019-01-15 07:00:00+00:00,0.0,674.0,1470.0
2019-01-15 08:00:00+00:00,9.0,638.0,1516.0
2019-01-15 09:00:00+00:00,25.0,629.0,1768.0
2019-01-15 10:00:00+00:00,40.0,691.0,2295.0
2019-01-15 11:00:00+00:00,44.0,812.0,2798.0
2019-01-15 12:00:00+00:00,47.0,942.0,3124.0
2019-01-15 13:00:00+00:00,37.0,983.0,3332.0
2019-01-15 14:00:00+00:00,14.0,985.0,3353.0
2019-01-15 15:00:00+00:00,0.0,979.0,3251.0
2019-01-15 16:00:00+00:00,0.0,964.0,3040.0
2019-01-15 17:00:00+00:00,0.0,948.0,2696.0
2019-01-15 18:00:00+00:00,0.0,946.0,2306.0
2019-01-15 19:00:00+00:00,0.0,953.0,2005.0
2019-01-15 20:00:00+00:00,0.0,949.0,1735.0
2019-01-15 21:00:00+00:00,0.0,923.0,1478.0
2019-01-15 22:00:00+00:00,0.0,900.0,1425.0
2019-01-15 23:00:00+00:00,0.0,926.0,1525.0
2019-01-16 00:00:00+00:00,0.0,947.0,1656.0
2019-01-16 01:00:00+00:00,0.0,820.0,1868.0
2019-01-16 02:00:00+00:00,0.0,678.0,2024.0
2019-01-16 03:00:00+00:00,0.0,602.0,2283.0
2019-01-16 04:00:00+00:00,0.0,635.0,2476.0
2019-01-16 05:00:00+00:00,0.0,815.0,2631.0
2019-01-16 06:00:00+00:00,0.0,933.0,2713.0
2019-01-16 07:00:00+00:00,0.0,923.0,2676.0
2019-01-16 08:00:00+00:00,8.0,896.0,2678.0
2019-01-16 09:00:00+00:00,21.0,919.0,2754.0
2019-01-16 10:00:00+00:00,36.0,935.0,2887.0
2019-01-16 11:00:00+00:00,37.0,935.0,3020.0
2019-01-16 12:00:00+00:00,34.0,936.0,3097.0
2019-01-16 13:00:00+00:00,23.0,948.0,3115.0
2019-01-16 14:00:00+00:00,7.0,961.0,3121.0
2019-01-16 15:00:00+00:00,0.0,972.0,3189.0
2019-01-16 16:00:00+00:00,0.0,977.0,3229.0
2019-01-16 17:00:00+00:00,0.0,979.0,3225.0
2019-01-16 18:00:00+00:00,0.0,981.0,3241.0
2019-01-16 19:00:00+00:00,0.0,981.0,3042.0
2019-01-16 20:00:00+00:00,0.0,981.0,2769.0
2019-01-16 21:00:00+00:00,0.0,981.0,2488.0
2019-01-16 22:00:00+00:00,0.0,978.0,2533.0
2019-01-16 23:00:00+00:00,0.0,970.0,2333.0
2019-01-17 00:00:00+00:00,0.0,968.0,2161.0
2019-01-17 01:00:00+00:00,0.0,962.0,1946.0
2019-01-17 02:00:00+00:00,0.0,939.0,1679.0
2019-01-17 03:00:00+00:00,0.0,915.0,1521.0
2019-01-17 04:00:00+00:00,0.0,875.0,1231.0
2019-01-17 05:00:00+00:00,0.0,702.0,1196.0
2019-01-17 06:00:00+00:00,0.0,551.0,1065.0
2019-01-17 07:00:00+00:00,1.0,517.0,916.0
2019-01-17 08:00:00+00:00,21.0,551.0,893.0
2019-01-17 09:00:00+00:00,52.0,647.0,917.0
2019-01-17 10:00:00+00:00,74.0,743.0,970.0
2019-01-17 11:00:00+00:00,68.0,818.0,1083.0
2019-01-17 12:00:00+00:00,57.0,887.0,1166.0
2019-01-17 13:00:00+00:00,36.0,926.0,1188.0
2019-01-17 14:00:00+00:00,13.0,924.0,1163.0
2019-01-17 15:00:00+00:00,0.0,891.0,1263.0
2019-01-17 16:00:00+00:00,0.0,847.0,1451.0
2019-01-17 17:00:00+00:00,0.0,830.0,1626.0
2019-01-17 18:00:00+00:00,0.0,825.0,1726.0
2019-01-17 19:00:00+00:00,0.0,804.0,1676.0
2019-01-17 20:00:00+00:00,0.0,783.0,1551.0
2019-01-17 21:00:00+00:00,0.0,749.0,1321.0
2019-01-17 22:00:00+00:00,0.0,675.0,1181.0
2019-01-17 23:00:00+00:00,0.0,499.0,718.0
2019-01-18 00:00:00+00:00,0.0,489.0,604.0
2019-01-18 01:00:00+00:00,0.0,467.0,472.0
2019-01-18 02:00:00+00:00,0.0,443.0,550.0
2019-01-18 03:00:00+00:00,0.0,361.0,690.0
2019-01-18 04:00:00+00:00,0.0,329.0,790.0
2019-01-18 05:00:00+00:00,0.0,274.0,854.0
2019-01-18 06:00:00+00:00,0.0,221.0,773.0
2019-01-18 07:00:00+00:00,2.0,275.0,713.0
2019-01-18 08:00:00+00:00,44.0,303.0,715.0
2019-01-18 09:00:00+00:00,118.0,339.0,701.0
2019-01-18 10:00:00+00:00,176.0,381.0,703.0
2019-01-18 11:00:00+00:00,197.0,416.0,744.0
2019-01-18 12:00:00+00:00,174.0,445.0,784.0
2019-01-18 13:00:00+00:00,112.0,461.0,774.0
2019-01-18 14:00:00+00:00,41.0,465.0,760.0
2019-01-18 15:00:00+00:00,1.0,457.0,765.0
2019-01-18 16:00:00+00:00,0.0,428.0,745.0
2019-01-18 17:00:00+00:00,0.0,388.0,706.0
2019-01-18 18:00:00+00:00,0.0,344.0,655.0
2019-01-18 19:00:00+00:00,0.0,308.0,619.0
2019-01-18 20:00:00+00:00,0.0,288.0,593.0
2019-01-18 21:00:00+00:00,0.0,285.0,570.0
2019-01-18 22:00:00+00:00,0.0,291.0,577.0
2019-01-18 23:00:00+00:00,0.0,251.0,495.0
2019-01-19 00:00:00+00:00,0.0,279.0,467.0
2019-01-19 01:00:00+00:00,0.0,269.0,418.0
2019-01-19 02:00:00+00:00,0.0,284.0,405.0
2019-01-19 03:00:00+00:00,0.0,300.0,397.0
2019-01-19 04:00:00+00:00,0.0,279.0,390.0
2019-01-19 05:00:00+00:00,0.0,237.0,403.0
2019-01-19 06:00:00+00:00,0.0,187.0,416.0
2019-01-19 07:00:00+00:00,2.0,185.0,474.0
2019-01-19 08:00:00+00:00,33.0,220.0,501.0
2019-01-19 09:00:00+00:00,81.0,251.0,522.0
2019-01-19 10:00:00+00:00,114.0,265.0,551.0
2019-01-19 11:00:00+00:00,125.0,272.0,584.0
2019-01-19 12:00:00+00:00,108.0,264.0,583.0
2019-01-19 13:00:00+00:00,72.0,242.0,553.0
2019-01-19 14:00:00+00:00,28.0,216.0,503.0
2019-01-19 15:00:00+00:00,1.0,204.0,477.0
2019-01-19 16:00:00+00:00,0.0,207.0,457.0
2019-01-19 17:00:00+00:00,0.0,221.0,450.0
2019-01-19 18:00:00+00:00,0.0,239.0,448.0
2019-01-19 19:00:00+00:00,0.0,245.0,454.0
2019-01-19 20:00:00+00:00,0.0,242.0,457.0
2019-01-19 21:00:00+00:00,0.0,236.0,444.0
2019-01-19 22:00:00+00:00,0.0,230.0,444.0
2019-01-19 23:00:00+00:00,0.0,223.0,514.0
2019-01-20 00:00:00+00:00,0.0,232.0,493.0
2019-01-20 01:00:00+00:00,0.0,196.0,438.0
2019-01-20 02:00:00+00:00,0.0,200.0,385.0
2019-01-20 03:00:00+00:00,0.0,206.0,334.0
2019-01-20 04:00:00+00:00,0.0,176.0,296.0
2019-01-20 05:00:00+00:00,0.0,163.0,281.0
2019-01-20 06:00:00+00:00,0.0,137.0,260.0
2019-01-20 07:00:00+00:00,2.0,149.0,229.0
2019-01-20 08:00:00+00:00,42.0,146.0,205.0
2019-01-20 09:00:00+00:00,106.0,148.0,186.0
2019-01-20 10:00:00+00:00,152.0,146.0,185.0
2019-01-20 11:00:00+00:00,168.0,137.0,197.0
2019-01-20 12:00:00+00:00,143.0,125.0,203.0
2019-01-20 13:00:00+00:00,93.0,115.0,205.0
