Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,unknown
37944,2023-05-01 00:00:00,2024-07-17 00:00:00,3.1,44.4,351.0,196.0,4303.0,0.0,1553.0,0.0,1456.0,642.0,72.0
37945,2023-05-01 01:00:00,2024-07-17 00:00:00,3.1,44.87,355.0,194.0,4303.0,0.0,1591.0,1.0,1376.0,643.0,72.0
37946,2023-05-01 02:00:00,2024-07-17 00:00:00,3.1,46.02,365.0,196.0,4304.0,0.0,1642.0,30.0,1283.0,645.0,75.0
37947,2023-05-01 03:00:00,2024-07-17 00:00:00,3.1,47.52,381.0,192.0,4303.0,0.0,1756.0,99.0,1014.0,642.0,72.0
37948,2023-05-01 04:00:00,2024-07-17 00:00:00,3.1,48.78,390.0,189.0,4303.0,0.0,1934.0,182.0,625.0,632.0,69.0
37949,2023-05-01 05:00:00,2024-07-17 00:00:00,3.1,49.04,390.0,194.0,4303.0,0.0,2073.0,266.0,354.0,636.0,66.0
37950,2023-05-01 06:00:00,2024-07-17 00:00:00,3.1,49.11,399.0,190.0,4303.0,0.0,2102.0,347.0,303.0,626.0,62.0
37951,2023-05-01 07:00:00,2024-07-17 00:00:00,3.1,48.04,394.0,198.0,4303.0,0.0,2047.0,404.0,414.0,624.0,57.0
37952,2023-05-01 08:00:00,2024-07-17 00:00:00,3.1,45.73,370.0,196.0,4303.0,0.0,1856.0,427.0,633.0,622.0,58.0
37953,2023-05-01 09:00:00,2024-07-17 00:00:00,3.1,43.35,348.0,187.0,4303.0,0.0,1661.0,429.0,873.0,619.0,59.0
37954,2023-05-01 10:00:00,2024-07-17 00:00:00,3.1,42.88,342.0,200.0,4302.0,0.0,1584.0,400.0,1065.0,627.0,59.0
37955,2023-05-01 11:00:00,2024-07-17 00:00:00,3.1,43.16,339.0,195.0,4230.0,0.0,1414.0,361.0,1173.0,619.0,56.0
37956,2023-05-01 12:00:00,2024-07-17 00:00:00,3.1,44.71,336.0,193.0,4058.0,0.0,1322.0,317.0,1085.0,615.0,52.0
37957,2023-05-01 13:00:00,2024-07-17 00:00:00,3.1,45.14,348.0,188.0,3845.0,0.0,1774.0,247.0,991.0,618.0,52.0
37958,2023-05-01 14:00:00,2024-07-17 00:00:00,3.1,50.55,373.0,190.0,3496.0,0.0,1913.0,169.0,788.0,620.0,53.0
37959,2023-05-01 15:00:00,2024-07-17 00:00:00,3.1,53.76,410.0,180.0,3458.0,0.0,2197.0,97.0,590.0,626.0,54.0
37960,2023-05-01 16:00:00,2024-07-17 00:00:00,3.1,55.5,426.0,194.0,3458.0,0.0,2313.0,39.0,597.0,634.0,57.0
37961,2023-05-01 17:00:00,2024-07-17 00:00:00,3.1,57.15,433.0,199.0,3456.0,0.0,2318.0,7.0,536.0,632.0,59.0
37962,2023-05-01 18:00:00,2024-07-17 00:00:00,3.1,58.56,445.0,193.0,3459.0,0.0,2284.0,0.0,520.0,640.0,62.0
37963,2023-05-01 19:00:00,2024-07-17 00:00:00,3.1,58.95,444.0,195.0,3460.0,0.0,2242.0,0.0,545.0,631.0,65.0
37964,2023-05-01 20:00:00,2024-07-17 00:00:00,3.1,60.41,430.0,196.0,3459.0,0.0,2001.0,0.0,489.0,614.0,68.0
37965,2023-05-01 21:00:00,2024-07-17 00:00:00,3.1,62.97,425.0,198.0,3459.0,0.0,1778.0,0.0,366.0,620.0,68.0
37966,2023-05-01 22:00:00,2024-07-17 00:00:00,3.1,66.07,437.0,195.0,3460.0,1.0,1652.0,0.0,270.0,634.0,68.0
37967,2023-05-01 23:00:00,2024-07-17 00:00:00,3.1,66.86,440.0,200.0,3460.0,1.0,1577.0,0.0,312.0,641.0,68.0
