Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,unknown
40992,2023-09-05 00:00:00,2024-07-17 00:00:00,3.1,46.2,268.0,632.0,13358.0,0.0,3574.0,0.0,10150.0,1624.0,164.0
40993,2023-09-05 01:00:00,2024-07-17 00:00:00,3.1,46.19,265.0,682.0,13429.0,0.0,3830.0,0.0,10477.0,1621.0,164.0
40994,2023-09-05 02:00:00,2024-07-17 00:00:00,3.1,45.18,268.0,669.0,13428.0,0.0,3937.0,0.0,11151.0,1609.0,164.0
40995,2023-09-05 03:00:00,2024-07-17 00:00:00,3.1,45.67,270.0,674.0,13499.0,0.0,5169.0,85.0,9884.0,1599.0,162.0
40996,2023-09-05 04:00:00,2024-07-17 00:00:00,3.1,47.63,286.0,689.0,13504.0,0.0,6039.0,262.0,8280.0,1612.0,166.0
40997,2023-09-05 05:00:00,2024-07-17 00:00:00,3.1,52.64,397.0,756.0,13576.0,0.0,7323.0,442.0,6321.0,1631.0,160.0
40998,2023-09-05 06:00:00,2024-07-17 00:00:00,3.1,56.32,558.0,702.0,13584.0,7.0,8479.0,791.0,5232.0,1638.0,160.0
40999,2023-09-05 07:00:00,2024-07-17 00:00:00,3.1,56.83,649.0,564.0,13663.0,12.0,8643.0,1157.0,4783.0,1614.0,160.0
41000,2023-09-05 08:00:00,2024-07-17 00:00:00,3.1,52.48,463.0,555.0,13654.0,7.0,8655.0,1323.0,4415.0,1649.0,150.0
41001,2023-09-05 09:00:00,2024-07-17 00:00:00,3.1,59.88,615.0,736.0,13651.0,4.0,8939.0,1393.0,3627.0,1712.0,148.0
41002,2023-09-05 10:00:00,2024-07-17 00:00:00,3.1,63.82,806.0,661.0,13667.0,0.0,8732.0,1264.0,3502.0,1712.0,140.0
41003,2023-09-05 11:00:00,2024-07-17 00:00:00,3.1,57.02,588.0,558.0,13678.0,0.0,8003.0,1067.0,3979.0,1698.0,143.0
41004,2023-09-05 12:00:00,2024-07-17 00:00:00,3.1,53.62,410.0,679.0,13661.0,0.0,7554.0,970.0,4936.0,1706.0,154.0
41005,2023-09-05 13:00:00,2024-07-17 00:00:00,3.1,50.27,278.0,753.0,13699.0,0.0,7233.0,810.0,6250.0,1702.0,174.0
41006,2023-09-05 14:00:00,2024-07-17 00:00:00,3.1,49.12,270.0,679.0,13790.0,0.0,6907.0,560.0,6247.0,1654.0,183.0
41007,2023-09-05 15:00:00,2024-07-17 00:00:00,3.1,48.27,276.0,666.0,13799.0,0.0,7257.0,280.0,6596.0,1655.0,177.0
41008,2023-09-05 16:00:00,2024-07-17 00:00:00,3.1,45.35,283.0,601.0,13830.0,0.0,7001.0,64.0,8165.0,1639.0,156.0
41009,2023-09-05 17:00:00,2024-07-17 00:00:00,3.1,43.92,296.0,649.0,13829.0,0.0,6428.0,0.0,11134.0,1643.0,169.0
41010,2023-09-05 18:00:00,2024-07-17 00:00:00,3.1,42.28,302.0,658.0,13832.0,0.0,5842.0,0.0,13877.0,1662.0,180.0
41011,2023-09-05 19:00:00,2024-07-17 00:00:00,3.1,43.03,301.0,769.0,13870.0,0.0,4731.0,0.0,15201.0,1649.0,185.0
41012,2023-09-05 20:00:00,2024-07-17 00:00:00,3.1,43.2,297.0,727.0,13871.0,0.0,3634.0,0.0,14994.0,1626.0,192.0
41013,2023-09-05 21:00:00,2024-07-17 00:00:00,3.1,43.59,299.0,624.0,13876.0,0.0,3990.0,0.0,12978.0,1624.0,192.0
41014,2023-09-05 22:00:00,2024-07-17 00:00:00,3.1,46.11,297.0,696.0,13842.0,0.0,3875.0,0.0,11403.0,1580.0,197.0
41015,2023-09-05 23:00:00,2024-07-17 00:00:00,3.1,49.98,419.0,765.0,13839.0,0.0,3968.0,0.0,11729.0,1583.0,218.0
