Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,unknown
41664,2023-10-03 00:00:00,17.65,235.0,637.0,16007.0,0.0,8497.0,0.0,2484.0,1670.0,192.0
41665,2023-10-03 01:00:00,17.51,240.0,610.0,16010.0,0.0,8472.0,0.0,2414.0,1667.0,192.0
41666,2023-10-03 02:00:00,18.17,268.0,614.0,16011.0,0.0,8496.0,0.0,2537.0,1675.0,192.0
41667,2023-10-03 03:00:00,17.68,279.0,567.0,16022.0,0.0,8796.0,0.0,2651.0,1658.0,194.0
41668,2023-10-03 04:00:00,18.9,315.0,584.0,16021.0,0.0,8978.0,59.0,2515.0,1662.0,205.0
41669,2023-10-03 05:00:00,22.47,424.0,693.0,16013.0,0.0,9164.0,238.0,2403.0,1656.0,197.0
41670,2023-10-03 06:00:00,23.43,439.0,715.0,16041.0,0.0,8784.0,554.0,1817.0,1628.0,189.0
41671,2023-10-03 07:00:00,24.37,425.0,798.0,16039.0,0.0,8724.0,822.0,1094.0,1621.0,184.0
41672,2023-10-03 08:00:00,23.29,427.0,714.0,16034.0,0.0,8913.0,946.0,994.0,1614.0,184.0
41673,2023-10-03 09:00:00,22.29,455.0,592.0,16006.0,0.0,8849.0,1004.0,1384.0,1615.0,184.0
41674,2023-10-03 10:00:00,22.0,441.0,624.0,15983.0,0.0,8895.0,848.0,1772.0,1614.0,177.0
41675,2023-10-03 11:00:00,23.58,486.0,666.0,15979.0,0.0,9121.0,617.0,1696.0,1616.0,174.0
41676,2023-10-03 12:00:00,21.61,455.0,544.0,15977.0,0.0,9219.0,506.0,1626.0,1677.0,183.0
41677,2023-10-03 13:00:00,25.09,528.0,646.0,15975.0,0.0,9238.0,352.0,1509.0,1725.0,203.0
41678,2023-10-03 14:00:00,26.66,564.0,658.0,15977.0,0.0,9361.0,122.0,1366.0,1684.0,220.0
41679,2023-10-03 15:00:00,26.25,601.0,595.0,16003.0,0.0,9387.0,1.0,1840.0,1645.0,205.0
41680,2023-10-03 16:00:00,23.71,533.0,582.0,16073.0,0.0,9419.0,0.0,2576.0,1660.0,201.0
41681,2023-10-03 17:00:00,22.07,474.0,585.0,16125.0,0.0,9254.0,0.0,3221.0,1687.0,208.0
41682,2023-10-03 18:00:00,20.55,406.0,584.0,16094.0,0.0,9007.0,0.0,3315.0,1735.0,208.0
41683,2023-10-03 19:00:00,19.17,324.0,608.0,16110.0,0.0,9111.0,0.0,2752.0,1730.0,209.0
41684,2023-10-03 20:00:00,19.22,312.0,589.0,16140.0,0.0,8921.0,0.0,2395.0,1679.0,220.0
41685,2023-10-03 21:00:00,19.14,270.0,598.0,16156.0,0.0,8211.0,0.0,1774.0,1668.0,220.0
41686,2023-10-03 22:00:00,19.06,250.0,586.0,16159.0,0.0,7882.0,0.0,1195.0,1687.0,220.0
41687,2023-10-03 23:00:00,19.98,244.0,618.0,16156.0,0.0,7053.0,0.0,1074.0,1688.0,220.0
