Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,unknown
42960,2023-11-26 00:00:00,155.86,3593.0,1294.0,17456.0,4.0,6720.0,0.0,600.0,3382.0,759.0
42961,2023-11-26 01:00:00,161.55,3754.0,1295.0,17459.0,4.0,6247.0,0.0,530.0,3391.0,778.0
42962,2023-11-26 02:00:00,160.62,3703.0,1287.0,17459.0,2.0,6198.0,0.0,601.0,3409.0,794.0
42963,2023-11-26 03:00:00,159.13,3700.0,1180.0,17455.0,0.0,6159.0,0.0,692.0,3348.0,795.0
42964,2023-11-26 04:00:00,162.91,3960.0,1257.0,17455.0,0.0,6633.0,0.0,761.0,3432.0,796.0
42965,2023-11-26 05:00:00,162.7,4054.0,1185.0,17457.0,0.0,6894.0,0.0,870.0,3538.0,797.0
42966,2023-11-26 06:00:00,165.91,4403.0,1132.0,17456.0,0.0,7306.0,2.0,1150.0,3553.0,800.0
42967,2023-11-26 07:00:00,163.63,4524.0,1100.0,17454.0,0.0,7847.0,62.0,1606.0,3607.0,796.0
42968,2023-11-26 08:00:00,164.48,4636.0,1102.0,17450.0,0.0,8045.0,180.0,1542.0,3516.0,786.0
42969,2023-11-26 09:00:00,169.21,4936.0,1379.0,17453.0,0.0,8756.0,234.0,1425.0,3377.0,772.0
42970,2023-11-26 10:00:00,167.77,4744.0,1397.0,17454.0,0.0,8289.0,200.0,1435.0,3428.0,756.0
42971,2023-11-26 11:00:00,171.48,4834.0,1403.0,17449.0,0.0,8184.0,112.0,1205.0,3607.0,765.0
42972,2023-11-26 12:00:00,175.49,5064.0,1465.0,17449.0,0.0,8380.0,26.0,1293.0,3610.0,795.0
42973,2023-11-26 13:00:00,171.92,4978.0,1451.0,17451.0,0.0,8584.0,0.0,1719.0,3596.0,834.0
42974,2023-11-26 14:00:00,172.18,5168.0,1511.0,17448.0,0.0,9035.0,0.0,2100.0,3563.0,830.0
42975,2023-11-26 15:00:00,168.54,5083.0,1531.0,17446.0,0.0,8873.0,0.0,2924.0,3593.0,846.0
42976,2023-11-26 16:00:00,166.28,5127.0,1495.0,17449.0,0.0,8292.0,0.0,4046.0,3577.0,818.0
42977,2023-11-26 17:00:00,158.69,4942.0,1332.0,17447.0,0.0,7526.0,0.0,5689.0,3590.0,827.0
42978,2023-11-26 18:00:00,155.03,4863.0,1110.0,17445.0,0.0,6400.0,0.0,6886.0,3626.0,822.0
42979,2023-11-26 19:00:00,151.13,4632.0,1165.0,17447.0,0.0,6180.0,0.0,7298.0,3636.0,831.0
42980,2023-11-26 20:00:00,149.04,4397.0,1209.0,17449.0,0.0,6054.0,0.0,7034.0,3582.0,847.0
42981,2023-11-26 21:00:00,148.32,4284.0,1161.0,17450.0,0.0,6158.0,0.0,6494.0,3532.0,858.0
42982,2023-11-26 22:00:00,145.46,4205.0,1127.0,17451.0,0.0,6125.0,0.0,6910.0,3529.0,864.0
42983,2023-11-26 23:00:00,143.7,4016.0,1176.0,17454.0,0.0,5096.0,0.0,7563.0,3498.0,876.0
