UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_hydro_production_forecast,avg_wind_production_forecast,avg_biomass_production_forecast,avg_unknown_production_forecast
2023-12-21 00:00:00,2024-07-17 00:00:00,3.1,2.766589198057107,276.8892995304324,272.7251289541042,0.0,0.1734580814020505,2674.70244,164.58116,1727.52362,31.39669,30.08586,34.26492
2023-12-21 01:00:00,2024-07-17 00:00:00,3.1,3.267642669239533,277.49691039932924,274.18469594836995,0.0,0.4678994496840897,2655.80885,163.6348,1637.88144,34.84937,30.12277,34.65671
2023-12-21 02:00:00,2024-07-17 00:00:00,3.1,3.267642669239533,277.49691039932924,274.18469594836995,0.0,0.4678994496840897,2642.75573,163.97786,1626.01488,36.42177,30.14278,33.86599
2023-12-21 03:00:00,2024-07-17 00:00:00,3.1,3.267642669239533,277.49691039932924,274.18469594836995,0.0,0.4678994496840897,2653.36304,164.04556,1623.22988,42.44142,30.11668,34.24267
2023-12-21 04:00:00,2024-07-17 00:00:00,3.1,2.972650014083806,277.4461697412613,275.7444325335855,0.0,2.010048897431997,2650.66919,164.44918,1730.29374,51.9324,30.07517,33.47017
2023-12-21 05:00:00,2024-07-17 00:00:00,3.1,2.972650014083806,277.4461697412613,275.7444325335855,0.0,2.010048897431997,2657.0338,165.62249,1777.21718,52.84173,30.19428,32.94516
2023-12-21 06:00:00,2024-07-17 00:00:00,3.1,2.972650014083806,277.4461697412613,275.7444325335855,0.0,2.010048897431997,2659.45247,166.48865,1837.01497,53.67018,30.2045,33.76198
2023-12-21 07:00:00,2024-07-17 00:00:00,3.1,3.1981353851186265,278.2574360265186,275.5378327362998,39.04612198112295,1.749056093906886,2621.98846,167.28454,1892.4791,53.58419,30.13562,33.01307
2023-12-21 08:00:00,2024-07-17 00:00:00,3.1,3.1981353851186265,278.2574360265186,275.5378327362998,39.04612198112295,1.749056093906886,2653.37866,165.21194,1968.04486,56.62873,30.05214,32.12623
2023-12-21 09:00:00,2024-07-17 00:00:00,3.1,3.1981353851186265,278.2574360265186,275.5378327362998,39.04612198112295,1.749056093906886,2700.68914,161.96431,2054.21104,62.36325,30.09316,31.90706
2023-12-21 10:00:00,2024-07-17 00:00:00,3.1,4.074023753603944,278.6112066130292,274.06367105420946,89.97248087482095,2.8852551310237766,2699.69623,160.05508,2161.33679,60.92853,30.07754,31.83478
2023-12-21 11:00:00,2024-07-17 00:00:00,3.1,4.074023753603944,278.6112066130292,274.06367105420946,89.97248087482095,2.8852551310237766,2699.60122,159.78787,2148.48962,69.93159,30.11061,32.12071
2023-12-21 12:00:00,2024-07-17 00:00:00,3.1,4.074023753603944,278.6112066130292,274.06367105420946,89.97248087482095,2.8852551310237766,2685.36423,158.24821,2107.37869,71.4177,30.10954,32.57009
2023-12-21 13:00:00,2024-07-17 00:00:00,3.1,3.879300966980957,276.8169756538778,274.1120204197589,62.679658388964505,1.072487275965104,2684.31053,157.71833,2033.2471,74.54899,30.1777,31.47835
2023-12-21 14:00:00,2024-07-17 00:00:00,3.1,3.879300966980957,276.8169756538778,274.1120204197589,62.679658388964505,1.072487275965104,2689.49798,156.95336,2001.18301,74.81065,30.11331,32.56343
2023-12-21 15:00:00,2024-07-17 00:00:00,3.1,3.879300966980957,276.8169756538778,274.1120204197589,62.679658388964505,1.072487275965104,2678.49462,156.53919,2001.59066,71.60675,30.13162,32.83567
