UTC time,nat_gas,coal,wind
2019-09-27 07:00:00,399.0,792.0,260.0
2019-09-27 08:00:00,377.0,714.0,272.0
2019-09-27 09:00:00,392.0,681.0,265.0
2019-09-27 10:00:00,382.0,668.0,287.0
2019-09-27 11:00:00,446.0,792.0,273.0
2019-09-27 12:00:00,413.0,1067.0,287.0
2019-09-27 13:00:00,534.0,1093.0,252.0
2019-09-27 14:00:00,554.0,1041.0,210.0
2019-09-27 15:00:00,649.0,1098.0,254.0
2019-09-27 16:00:00,710.0,1079.0,309.0
2019-09-27 17:00:00,844.0,1175.0,304.0
2019-09-27 18:00:00,931.0,1267.0,291.0
2019-09-27 19:00:00,1146.0,1290.0,254.0
2019-09-27 20:00:00,1207.0,1286.0,208.0
2019-09-27 21:00:00,1223.0,1294.0,177.0
2019-09-27 22:00:00,1174.0,1301.0,192.0
2019-09-27 23:00:00,1147.0,1307.0,236.0
2019-09-28 00:00:00,1154.0,1267.0,239.0
2019-09-28 01:00:00,1154.0,1269.0,300.0
2019-09-28 02:00:00,1148.0,1312.0,276.0
2019-09-28 03:00:00,1088.0,1335.0,260.0
2019-09-28 04:00:00,789.0,1304.0,311.0
2019-09-28 05:00:00,441.0,1320.0,308.0
2019-09-28 06:00:00,445.0,1336.0,226.0
2019-09-28 07:00:00,379.0,1296.0,288.0
2019-09-28 08:00:00,383.0,1167.0,355.0
2019-09-28 09:00:00,453.0,1196.0,327.0
2019-09-28 10:00:00,430.0,1248.0,203.0
2019-09-28 11:00:00,446.0,1386.0,76.0
2019-09-28 12:00:00,407.0,1565.0,80.0
2019-09-28 13:00:00,383.0,1611.0,82.0
2019-09-28 14:00:00,399.0,1650.0,79.0
2019-09-28 15:00:00,407.0,1670.0,87.0
2019-09-28 16:00:00,441.0,1680.0,106.0
2019-09-28 17:00:00,408.0,1780.0,101.0
2019-09-28 18:00:00,578.0,1906.0,69.0
2019-09-28 19:00:00,715.0,1941.0,69.0
2019-09-28 20:00:00,797.0,2028.0,43.0
2019-09-28 21:00:00,868.0,2019.0,53.0
2019-09-28 22:00:00,925.0,1937.0,64.0
2019-09-28 23:00:00,857.0,1966.0,55.0
2019-09-29 00:00:00,768.0,1911.0,117.0
2019-09-29 01:00:00,708.0,1946.0,141.0
2019-09-29 02:00:00,476.0,1934.0,164.0
2019-09-29 03:00:00,477.0,1918.0,123.0
2019-09-29 04:00:00,479.0,1824.0,161.0
2019-09-29 05:00:00,479.0,1768.0,148.0
2019-09-29 06:00:00,479.0,1706.0,156.0
2019-09-29 07:00:00,479.0,1576.0,149.0
2019-09-29 08:00:00,480.0,1461.0,137.0
2019-09-29 09:00:00,481.0,1398.0,142.0
2019-09-29 10:00:00,481.0,1321.0,146.0
2019-09-29 11:00:00,483.0,1280.0,147.0
2019-09-29 12:00:00,483.0,1317.0,151.0
2019-09-29 13:00:00,484.0,1355.0,160.0
2019-09-29 14:00:00,483.0,1582.0,172.0
2019-09-29 15:00:00,464.0,1683.0,203.0
2019-09-29 16:00:00,552.0,1823.0,210.0
2019-09-29 17:00:00,741.0,1824.0,215.0
2019-09-29 18:00:00,835.0,1831.0,261.0
2019-09-29 19:00:00,972.0,1940.0,301.0
2019-09-29 20:00:00,1055.0,1912.0,313.0
2019-09-29 21:00:00,1091.0,2002.0,283.0
2019-09-29 22:00:00,1152.0,2056.0,264.0
2019-09-29 23:00:00,1134.0,2054.0,262.0
2019-09-30 00:00:00,1154.0,1947.0,244.0
2019-09-30 01:00:00,1121.0,1941.0,256.0
2019-09-30 02:00:00,922.0,1863.0,304.0
2019-09-30 03:00:00,662.0,1823.0,349.0
2019-09-30 04:00:00,456.0,1725.0,364.0
2019-09-30 05:00:00,458.0,1486.0,341.0
2019-09-30 06:00:00,451.0,1266.0,341.0
2019-09-30 07:00:00,442.0,1097.0,342.0
2019-09-30 08:00:00,447.0,1020.0,323.0
2019-09-30 09:00:00,445.0,941.0,312.0
2019-09-30 10:00:00,407.0,944.0,328.0
2019-09-30 11:00:00,395.0,1172.0,333.0
2019-09-30 12:00:00,401.0,1445.0,342.0
2019-09-30 13:00:00,381.0,1563.0,353.0
2019-09-30 14:00:00,528.0,1609.0,277.0
2019-09-30 15:00:00,651.0,1757.0,323.0
2019-09-30 16:00:00,788.0,1928.0,359.0
2019-09-30 17:00:00,1020.0,1972.0,360.0
2019-09-30 18:00:00,1215.0,2006.0,356.0
2019-09-30 19:00:00,1224.0,1933.0,353.0
2019-09-30 20:00:00,1228.0,1992.0,367.0
2019-09-30 21:00:00,1182.0,2048.0,357.0
2019-09-30 22:00:00,1216.0,2060.0,353.0
2019-09-30 23:00:00,1215.0,2063.0,311.0
2019-10-01 00:00:00,1189.0,2063.0,256.0
2019-10-01 01:00:00,1176.0,2075.0,265.0
2019-10-01 02:00:00,905.0,2062.0,268.0
2019-10-01 03:00:00,644.0,2036.0,304.0
2019-10-01 04:00:00,453.0,1833.0,301.0
2019-10-01 05:00:00,428.0,1647.0,251.0
2019-10-01 06:00:00,445.0,1362.0,203.0
2019-10-01 07:00:00,442.0,1125.0,179.0
2019-10-01 08:00:00,451.0,1035.0,199.0
2019-10-01 09:00:00,393.0,1017.0,231.0
2019-10-01 10:00:00,380.0,1029.0,235.0
2019-10-01 11:00:00,415.0,1171.0,220.0
2019-10-01 12:00:00,403.0,1531.0,257.0
2019-10-01 13:00:00,462.0,1602.0,265.0
2019-10-01 14:00:00,462.0,1745.0,248.0
2019-10-01 15:00:00,681.0,1835.0,237.0
2019-10-01 16:00:00,810.0,1901.0,256.0
2019-10-01 17:00:00,1018.0,2013.0,275.0
2019-10-01 18:00:00,1172.0,2050.0,269.0
2019-10-01 19:00:00,1178.0,2062.0,291.0
2019-10-01 20:00:00,1211.0,2059.0,298.0
2019-10-01 21:00:00,1210.0,2066.0,329.0
2019-10-01 22:00:00,1224.0,2068.0,299.0
2019-10-01 23:00:00,1198.0,2064.0,272.0
2019-10-02 00:00:00,1162.0,2021.0,239.0
2019-10-02 01:00:00,1243.0,1993.0,225.0
2019-10-02 02:00:00,1096.0,2037.0,189.0
2019-10-02 03:00:00,959.0,2011.0,144.0
2019-10-02 04:00:00,495.0,1829.0,216.0
2019-10-02 05:00:00,460.0,1776.0,225.0
2019-10-02 06:00:00,459.0,1607.0,228.0
2019-10-02 07:00:00,460.0,1463.0,235.0
2019-10-02 08:00:00,455.0,1431.0,157.0
2019-10-02 09:00:00,454.0,1354.0,113.0
2019-10-02 10:00:00,449.0,1367.0,109.0
2019-10-02 11:00:00,472.0,1598.0,90.0
2019-10-02 12:00:00,481.0,1900.0,83.0
2019-10-02 13:00:00,481.0,1809.0,91.0
2019-10-02 14:00:00,656.0,1833.0,73.0
2019-10-02 15:00:00,873.0,1948.0,90.0
2019-10-02 16:00:00,1011.0,2015.0,88.0
2019-10-02 17:00:00,1180.0,2007.0,81.0
2019-10-02 18:00:00,1208.0,1987.0,81.0
2019-10-02 19:00:00,1224.0,2015.0,99.0
2019-10-02 20:00:00,1218.0,1988.0,102.0
2019-10-02 21:00:00,1231.0,2013.0,102.0
2019-10-02 22:00:00,1212.0,2004.0,118.0
2019-10-02 23:00:00,1211.0,1988.0,126.0
2019-10-03 00:00:00,1174.0,1997.0,127.0
2019-10-03 01:00:00,1228.0,1992.0,104.0
2019-10-03 02:00:00,1176.0,1964.0,148.0
2019-10-03 03:00:00,927.0,1950.0,198.0
2019-10-03 04:00:00,552.0,1828.0,202.0
2019-10-03 05:00:00,577.0,1518.0,201.0
2019-10-03 06:00:00,614.0,1250.0,211.0
2019-10-03 07:00:00,574.0,1141.0,247.0
2019-10-03 08:00:00,578.0,1070.0,251.0
2019-10-03 09:00:00,579.0,958.0,226.0
2019-10-03 10:00:00,579.0,921.0,237.0
2019-10-03 11:00:00,580.0,1047.0,243.0
2019-10-03 12:00:00,580.0,1491.0,231.0
2019-10-03 13:00:00,580.0,1662.0,183.0
2019-10-03 14:00:00,579.0,1725.0,149.0
2019-10-03 15:00:00,580.0,1841.0,131.0
2019-10-03 16:00:00,580.0,1884.0,89.0
2019-10-03 17:00:00,756.0,1975.0,67.0
2019-10-03 18:00:00,866.0,2024.0,45.0
2019-10-03 19:00:00,942.0,2025.0,44.0
2019-10-03 20:00:00,920.0,1989.0,69.0
2019-10-03 21:00:00,949.0,2001.0,97.0
2019-10-03 22:00:00,947.0,2046.0,63.0
2019-10-03 23:00:00,912.0,1974.0,76.0
2019-10-04 00:00:00,758.0,1882.0,90.0
2019-10-04 01:00:00,764.0,2009.0,87.0
2019-10-04 02:00:00,758.0,1937.0,88.0
2019-10-04 03:00:00,580.0,1873.0,103.0
2019-10-04 04:00:00,564.0,1743.0,119.0
2019-10-04 05:00:00,577.0,1480.0,150.0
2019-10-04 06:00:00,574.0,1226.0,159.0
2019-10-04 07:00:00,548.0,1083.0,159.0
2019-10-04 08:00:00,561.0,1052.0,156.0
2019-10-04 09:00:00,554.0,1075.0,159.0
2019-10-04 10:00:00,533.0,1136.0,177.0
2019-10-04 11:00:00,559.0,1437.0,169.0
2019-10-04 12:00:00,576.0,1709.0,163.0
2019-10-04 13:00:00,579.0,1753.0,138.0
2019-10-04 14:00:00,580.0,1745.0,127.0
2019-10-04 15:00:00,583.0,1833.0,107.0
2019-10-04 16:00:00,607.0,1857.0,49.0
2019-10-04 17:00:00,661.0,1859.0,42.0
2019-10-04 18:00:00,664.0,1844.0,48.0
2019-10-04 19:00:00,669.0,1934.0,25.0
2019-10-04 20:00:00,674.0,2017.0,51.0
2019-10-04 21:00:00,711.0,2048.0,56.0
2019-10-04 22:00:00,791.0,2036.0,40.0
2019-10-04 23:00:00,782.0,2046.0,72.0
2019-10-05 00:00:00,639.0,1984.0,128.0
2019-10-05 01:00:00,614.0,1913.0,103.0
2019-10-05 02:00:00,614.0,1807.0,112.0
2019-10-05 03:00:00,608.0,1563.0,208.0
2019-10-05 04:00:00,533.0,1328.0,274.0
2019-10-05 05:00:00,427.0,1282.0,271.0
2019-10-05 06:00:00,364.0,1052.0,241.0
2019-10-05 07:00:00,363.0,933.0,219.0
2019-10-05 08:00:00,391.0,903.0,210.0
2019-10-05 09:00:00,366.0,920.0,225.0
2019-10-05 10:00:00,440.0,916.0,237.0
2019-10-05 11:00:00,454.0,945.0,240.0
2019-10-05 12:00:00,433.0,1096.0,263.0
2019-10-05 13:00:00,552.0,1137.0,287.0
2019-10-05 14:00:00,584.0,1237.0,318.0
2019-10-05 15:00:00,587.0,1459.0,331.0
2019-10-05 16:00:00,586.0,1643.0,298.0
2019-10-05 17:00:00,685.0,1912.0,132.0
2019-10-05 18:00:00,689.0,1876.0,106.0
2019-10-05 19:00:00,778.0,1972.0,121.0
2019-10-05 20:00:00,717.0,1905.0,88.0
2019-10-05 21:00:00,720.0,1978.0,142.0
2019-10-05 22:00:00,718.0,1966.0,166.0
2019-10-05 23:00:00,688.0,1998.0,183.0
2019-10-06 00:00:00,681.0,1974.0,136.0
2019-10-06 01:00:00,572.0,1906.0,232.0
2019-10-06 02:00:00,559.0,1926.0,203.0
2019-10-06 03:00:00,575.0,1722.0,156.0
2019-10-06 04:00:00,583.0,1449.0,138.0
2019-10-06 05:00:00,601.0,1297.0,137.0
2019-10-06 06:00:00,558.0,1156.0,139.0
2019-10-06 07:00:00,582.0,997.0,144.0
2019-10-06 08:00:00,611.0,979.0,121.0
2019-10-06 09:00:00,559.0,978.0,125.0
2019-10-06 10:00:00,561.0,999.0,129.0
2019-10-06 11:00:00,580.0,1147.0,147.0
2019-10-06 12:00:00,566.0,1308.0,146.0
2019-10-06 13:00:00,574.0,1508.0,146.0
2019-10-06 14:00:00,620.0,1733.0,147.0
2019-10-06 15:00:00,630.0,1892.0,144.0
2019-10-06 16:00:00,704.0,1871.0,140.0
2019-10-06 17:00:00,740.0,1889.0,138.0
2019-10-06 18:00:00,749.0,1932.0,142.0
2019-10-06 19:00:00,746.0,1934.0,141.0
2019-10-06 20:00:00,641.0,1522.0,181.0
2019-10-06 21:00:00,692.0,1550.0,173.0
2019-10-06 22:00:00,685.0,1389.0,149.0
2019-10-06 23:00:00,671.0,1480.0,138.0
2019-10-07 00:00:00,678.0,1325.0,143.0
2019-10-07 01:00:00,688.0,1411.0,138.0
2019-10-07 02:00:00,668.0,1476.0,121.0
2019-10-07 03:00:00,569.0,1285.0,91.0
2019-10-07 04:00:00,440.0,1128.0,94.0
2019-10-07 05:00:00,384.0,1118.0,111.0
2019-10-07 06:00:00,423.0,1131.0,145.0
2019-10-07 07:00:00,374.0,1132.0,147.0
2019-10-07 08:00:00,382.0,1162.0,123.0
2019-10-07 09:00:00,443.0,1179.0,84.0
2019-10-07 10:00:00,480.0,1248.0,41.0
2019-10-07 11:00:00,515.0,1444.0,25.0
2019-10-07 12:00:00,592.0,1809.0,26.0
2019-10-07 13:00:00,576.0,2074.0,36.0
2019-10-07 14:00:00,595.0,2065.0,27.0
2019-10-07 15:00:00,599.0,2030.0,12.0
2019-10-07 16:00:00,710.0,2198.0,4.0
2019-10-07 17:00:00,712.0,2251.0,5.0
2019-10-07 18:00:00,713.0,2285.0,1.0
2019-10-07 19:00:00,714.0,2276.0,1.0
2019-10-07 20:00:00,715.0,2223.0,0.0
2019-10-07 21:00:00,725.0,2223.0,0.0
2019-10-07 22:00:00,719.0,2264.0,0.0
2019-10-07 23:00:00,721.0,2200.0,0.0
2019-10-08 00:00:00,721.0,2174.0,3.0
2019-10-08 01:00:00,714.0,2254.0,19.0
2019-10-08 02:00:00,620.0,2216.0,51.0
2019-10-08 03:00:00,613.0,1921.0,88.0
2019-10-08 04:00:00,597.0,1568.0,122.0
2019-10-08 05:00:00,612.0,1185.0,142.0
2019-10-08 06:00:00,613.0,1094.0,130.0
2019-10-08 07:00:00,603.0,1036.0,137.0
2019-10-08 08:00:00,603.0,1049.0,135.0
2019-10-08 09:00:00,608.0,1039.0,132.0
2019-10-08 10:00:00,600.0,1107.0,143.0
2019-10-08 11:00:00,578.0,1547.0,185.0
2019-10-08 12:00:00,601.0,1938.0,188.0
2019-10-08 13:00:00,584.0,1972.0,185.0
2019-10-08 14:00:00,579.0,1937.0,163.0
2019-10-08 15:00:00,632.0,2013.0,112.0
2019-10-08 16:00:00,632.0,2075.0,140.0
2019-10-08 17:00:00,634.0,1956.0,234.0
2019-10-08 18:00:00,625.0,1884.0,231.0
2019-10-08 19:00:00,621.0,1851.0,224.0
2019-10-08 20:00:00,624.0,1852.0,238.0
2019-10-08 21:00:00,634.0,1858.0,241.0
2019-10-08 22:00:00,635.0,1908.0,248.0
2019-10-08 23:00:00,635.0,1943.0,248.0
2019-10-09 00:00:00,635.0,1958.0,219.0
2019-10-09 01:00:00,636.0,2001.0,282.0
2019-10-09 02:00:00,581.0,1920.0,317.0
2019-10-09 03:00:00,383.0,1814.0,329.0
2019-10-09 04:00:00,174.0,1573.0,314.0
2019-10-09 05:00:00,187.0,1225.0,305.0
2019-10-09 06:00:00,184.0,1058.0,295.0
2019-10-09 07:00:00,216.0,989.0,301.0
2019-10-09 08:00:00,220.0,976.0,289.0
2019-10-09 09:00:00,217.0,1014.0,265.0
2019-10-09 10:00:00,202.0,1036.0,255.0
2019-10-09 11:00:00,203.0,1305.0,259.0
2019-10-09 12:00:00,179.0,1784.0,252.0
2019-10-09 13:00:00,166.0,1906.0,268.0
2019-10-09 14:00:00,184.0,1987.0,270.0
2019-10-09 15:00:00,410.0,1982.0,298.0
2019-10-09 16:00:00,513.0,2004.0,233.0
2019-10-09 17:00:00,557.0,2004.0,202.0
2019-10-09 18:00:00,590.0,1968.0,259.0
2019-10-09 19:00:00,630.0,2069.0,259.0
2019-10-09 20:00:00,624.0,2203.0,217.0
2019-10-09 21:00:00,614.0,2119.0,242.0
2019-10-09 22:00:00,617.0,2153.0,279.0
2019-10-09 23:00:00,619.0,2249.0,293.0
2019-10-10 00:00:00,621.0,2250.0,266.0
2019-10-10 01:00:00,617.0,2263.0,275.0
2019-10-10 02:00:00,620.0,2143.0,272.0
2019-10-10 03:00:00,615.0,1890.0,238.0
2019-10-10 04:00:00,587.0,1491.0,196.0
2019-10-10 05:00:00,461.0,1128.0,234.0
2019-10-10 06:00:00,405.0,1061.0,243.0
2019-10-10 07:00:00,430.0,1056.0,210.0
2019-10-10 08:00:00,371.0,1085.0,275.0
2019-10-10 09:00:00,375.0,1204.0,301.0
2019-10-10 10:00:00,364.0,1280.0,313.0
2019-10-10 11:00:00,362.0,1421.0,323.0
2019-10-10 12:00:00,422.0,1615.0,303.0
2019-10-10 13:00:00,524.0,1730.0,227.0
2019-10-10 14:00:00,671.0,1801.0,211.0
2019-10-10 15:00:00,659.0,1866.0,236.0
2019-10-10 16:00:00,630.0,2128.0,257.0
2019-10-10 17:00:00,585.0,2259.0,210.0
2019-10-10 18:00:00,569.0,2278.0,230.0
2019-10-10 19:00:00,658.0,2276.0,231.0
2019-10-10 20:00:00,657.0,2258.0,259.0
2019-10-10 21:00:00,624.0,1958.0,282.0
2019-10-10 22:00:00,597.0,1727.0,303.0
2019-10-10 23:00:00,519.0,1649.0,345.0
2019-10-11 00:00:00,435.0,1584.0,409.0
2019-10-11 01:00:00,489.0,1483.0,385.0
2019-10-11 02:00:00,488.0,1352.0,372.0
2019-10-11 03:00:00,483.0,1209.0,349.0
2019-10-11 04:00:00,428.0,1074.0,346.0
2019-10-11 05:00:00,428.0,1017.0,342.0
2019-10-11 06:00:00,419.0,1021.0,357.0
2019-10-11 07:00:00,426.0,1012.0,357.0
2019-10-11 08:00:00,431.0,1021.0,336.0
2019-10-11 09:00:00,428.0,1022.0,382.0
2019-10-11 10:00:00,458.0,1034.0,340.0
2019-10-11 11:00:00,425.0,1173.0,352.0
2019-10-11 12:00:00,509.0,1336.0,345.0
2019-10-11 13:00:00,514.0,1537.0,320.0
2019-10-11 14:00:00,485.0,1413.0,330.0
2019-10-11 15:00:00,494.0,1570.0,364.0
2019-10-11 16:00:00,492.0,1616.0,375.0
2019-10-11 17:00:00,415.0,1642.0,378.0
2019-10-11 18:00:00,469.0,1499.0,360.0
2019-10-11 19:00:00,434.0,1575.0,342.0
2019-10-11 20:00:00,433.0,1791.0,348.0
2019-10-11 21:00:00,480.0,1875.0,345.0
2019-10-11 22:00:00,507.0,2009.0,349.0
2019-10-11 23:00:00,501.0,2133.0,292.0
2019-10-12 00:00:00,492.0,2157.0,163.0
2019-10-12 01:00:00,500.0,2188.0,74.0
2019-10-12 02:00:00,514.0,2093.0,63.0
2019-10-12 03:00:00,518.0,2084.0,68.0
2019-10-12 04:00:00,515.0,2022.0,79.0
2019-10-12 05:00:00,490.0,1803.0,115.0
2019-10-12 06:00:00,460.0,1524.0,155.0
2019-10-12 07:00:00,465.0,1408.0,151.0
2019-10-12 08:00:00,449.0,1357.0,148.0
2019-10-12 09:00:00,438.0,1325.0,173.0
2019-10-12 10:00:00,412.0,1339.0,227.0
2019-10-12 11:00:00,405.0,1549.0,263.0
2019-10-12 12:00:00,390.0,1705.0,272.0
2019-10-12 13:00:00,390.0,1880.0,271.0
2019-10-12 14:00:00,426.0,2051.0,237.0
2019-10-12 15:00:00,370.0,2203.0,101.0
2019-10-12 16:00:00,420.0,2123.0,78.0
2019-10-12 17:00:00,407.0,1720.0,230.0
2019-10-12 18:00:00,400.0,1455.0,245.0
2019-10-12 19:00:00,390.0,1220.0,290.0
2019-10-12 20:00:00,414.0,1069.0,345.0
2019-10-12 21:00:00,427.0,1060.0,342.0
2019-10-12 22:00:00,463.0,1062.0,336.0
2019-10-12 23:00:00,495.0,1136.0,281.0
2019-10-13 00:00:00,537.0,1449.0,188.0
2019-10-13 01:00:00,530.0,1659.0,145.0
2019-10-13 02:00:00,505.0,1503.0,179.0
2019-10-13 03:00:00,508.0,1378.0,180.0
2019-10-13 04:00:00,497.0,1267.0,221.0
2019-10-13 05:00:00,461.0,1072.0,283.0
2019-10-13 06:00:00,483.0,1064.0,233.0
2019-10-13 07:00:00,479.0,1065.0,189.0
2019-10-13 08:00:00,482.0,1068.0,176.0
2019-10-13 09:00:00,481.0,1122.0,148.0
2019-10-13 10:00:00,462.0,1174.0,130.0
2019-10-13 11:00:00,432.0,1344.0,109.0
2019-10-13 12:00:00,406.0,1415.0,110.0
2019-10-13 13:00:00,454.0,1626.0,118.0
2019-10-13 14:00:00,498.0,1856.0,103.0
2019-10-13 15:00:00,511.0,1964.0,51.0
2019-10-13 16:00:00,596.0,1866.0,32.0
2019-10-13 17:00:00,614.0,1807.0,44.0
2019-10-13 18:00:00,608.0,1676.0,56.0
2019-10-13 19:00:00,494.0,1586.0,93.0
2019-10-13 20:00:00,478.0,1528.0,116.0
2019-10-13 21:00:00,476.0,1558.0,107.0
2019-10-13 22:00:00,564.0,1626.0,80.0
2019-10-13 23:00:00,683.0,1663.0,46.0
2019-10-14 00:00:00,681.0,1810.0,29.0
2019-10-14 01:00:00,702.0,1982.0,50.0
2019-10-14 02:00:00,679.0,1968.0,54.0
2019-10-14 03:00:00,636.0,1799.0,58.0
2019-10-14 04:00:00,661.0,1492.0,87.0
2019-10-14 05:00:00,646.0,1345.0,103.0
2019-10-14 06:00:00,659.0,1245.0,89.0
2019-10-14 07:00:00,628.0,1237.0,117.0
2019-10-14 08:00:00,622.0,1241.0,183.0
2019-10-14 09:00:00,630.0,1232.0,201.0
2019-10-14 10:00:00,614.0,1357.0,183.0
2019-10-14 11:00:00,595.0,1416.0,193.0
2019-10-14 12:00:00,646.0,1777.0,165.0
2019-10-14 13:00:00,663.0,2037.0,211.0
2019-10-14 14:00:00,709.0,2179.0,224.0
2019-10-14 15:00:00,750.0,2250.0,104.0
2019-10-14 16:00:00,885.0,2166.0,41.0
2019-10-14 17:00:00,886.0,2111.0,81.0
2019-10-14 18:00:00,848.0,2123.0,106.0
2019-10-14 19:00:00,804.0,2118.0,129.0
2019-10-14 20:00:00,771.0,2098.0,166.0
2019-10-14 21:00:00,771.0,2071.0,216.0
2019-10-14 22:00:00,771.0,2028.0,264.0
2019-10-14 23:00:00,775.0,2001.0,231.0
2019-10-15 00:00:00,780.0,2042.0,214.0
2019-10-15 01:00:00,747.0,2052.0,285.0
2019-10-15 02:00:00,694.0,2127.0,292.0
2019-10-15 03:00:00,695.0,2120.0,233.0
2019-10-15 04:00:00,695.0,1924.0,238.0
2019-10-15 05:00:00,671.0,1617.0,308.0
2019-10-15 06:00:00,681.0,1382.0,326.0
2019-10-15 07:00:00,671.0,1319.0,292.0
2019-10-15 08:00:00,689.0,1254.0,325.0
2019-10-15 09:00:00,688.0,1252.0,281.0
2019-10-15 10:00:00,688.0,1327.0,240.0
2019-10-15 11:00:00,679.0,1557.0,231.0
2019-10-15 12:00:00,683.0,1878.0,202.0
2019-10-15 13:00:00,663.0,2044.0,190.0
2019-10-15 14:00:00,590.0,2165.0,133.0
2019-10-15 15:00:00,639.0,2116.0,147.0
2019-10-15 16:00:00,675.0,2069.0,198.0
2019-10-15 17:00:00,676.0,2138.0,218.0
2019-10-15 18:00:00,728.0,2043.0,329.0
2019-10-15 19:00:00,816.0,2076.0,367.0
2019-10-15 20:00:00,853.0,2030.0,370.0
2019-10-15 21:00:00,809.0,1717.0,379.0
2019-10-15 22:00:00,862.0,1573.0,389.0
2019-10-15 23:00:00,878.0,1593.0,365.0
2019-10-16 00:00:00,809.0,1684.0,326.0
2019-10-16 01:00:00,639.0,1900.0,382.0
2019-10-16 02:00:00,698.0,2020.0,348.0
2019-10-16 03:00:00,708.0,1917.0,333.0
2019-10-16 04:00:00,708.0,1811.0,331.0
2019-10-16 05:00:00,710.0,1732.0,277.0
2019-10-16 06:00:00,710.0,1554.0,251.0
2019-10-16 07:00:00,710.0,1476.0,262.0
2019-10-16 08:00:00,701.0,1353.0,287.0
2019-10-16 09:00:00,709.0,1384.0,232.0
2019-10-16 10:00:00,709.0,1523.0,237.0
2019-10-16 11:00:00,714.0,1777.0,200.0
2019-10-16 12:00:00,826.0,2054.0,141.0
2019-10-16 13:00:00,826.0,2170.0,123.0
2019-10-16 14:00:00,841.0,2224.0,112.0
2019-10-16 15:00:00,842.0,2292.0,106.0
2019-10-16 16:00:00,838.0,2272.0,63.0
2019-10-16 17:00:00,946.0,2171.0,23.0
2019-10-16 18:00:00,962.0,2237.0,16.0
2019-10-16 19:00:00,978.0,2246.0,11.0
2019-10-16 20:00:00,993.0,2277.0,4.0
2019-10-16 21:00:00,998.0,2284.0,0.0
2019-10-16 22:00:00,1005.0,2248.0,0.0
2019-10-16 23:00:00,1002.0,2185.0,0.0
2019-10-17 00:00:00,1014.0,2121.0,0.0
2019-10-17 01:00:00,981.0,2176.0,0.0
2019-10-17 02:00:00,846.0,2075.0,0.0
2019-10-17 03:00:00,857.0,1940.0,2.0
2019-10-17 04:00:00,892.0,1673.0,7.0
2019-10-17 05:00:00,920.0,1598.0,6.0
2019-10-17 06:00:00,917.0,1554.0,11.0
2019-10-17 07:00:00,907.0,1479.0,54.0
2019-10-17 08:00:00,829.0,1489.0,82.0
2019-10-17 09:00:00,880.0,1452.0,114.0
2019-10-17 10:00:00,876.0,1443.0,169.0
2019-10-17 11:00:00,914.0,1568.0,197.0
2019-10-17 12:00:00,783.0,1636.0,245.0
2019-10-17 13:00:00,755.0,1699.0,256.0
2019-10-17 14:00:00,810.0,1701.0,225.0
2019-10-17 15:00:00,886.0,1704.0,116.0
2019-10-17 16:00:00,903.0,1696.0,101.0
2019-10-17 17:00:00,986.0,1664.0,115.0
2019-10-17 18:00:00,1024.0,1675.0,135.0
2019-10-17 19:00:00,951.0,1653.0,136.0
2019-10-17 20:00:00,885.0,1545.0,171.0
2019-10-17 21:00:00,817.0,1443.0,186.0
2019-10-17 22:00:00,700.0,1445.0,205.0
2019-10-17 23:00:00,723.0,1454.0,205.0
2019-10-18 00:00:00,729.0,1513.0,204.0
2019-10-18 01:00:00,787.0,1475.0,279.0
2019-10-18 02:00:00,813.0,1296.0,299.0
2019-10-18 03:00:00,808.0,1285.0,290.0
2019-10-18 04:00:00,909.0,1290.0,296.0
2019-10-18 05:00:00,887.0,1217.0,282.0
2019-10-18 06:00:00,892.0,1054.0,252.0
2019-10-18 07:00:00,881.0,949.0,269.0
2019-10-18 08:00:00,916.0,909.0,275.0
2019-10-18 09:00:00,915.0,912.0,281.0
2019-10-18 10:00:00,902.0,1038.0,305.0
2019-10-18 11:00:00,815.0,1374.0,310.0
2019-10-18 12:00:00,909.0,1695.0,324.0
2019-10-18 13:00:00,845.0,1703.0,368.0
2019-10-18 14:00:00,954.0,1681.0,393.0
2019-10-18 15:00:00,948.0,1673.0,376.0
2019-10-18 16:00:00,964.0,1637.0,382.0
2019-10-18 17:00:00,946.0,1681.0,404.0
2019-10-18 18:00:00,954.0,1618.0,408.0
2019-10-18 19:00:00,918.0,1630.0,424.0
2019-10-18 20:00:00,896.0,1559.0,435.0
2019-10-18 21:00:00,924.0,1512.0,424.0
2019-10-18 22:00:00,915.0,1546.0,417.0
2019-10-18 23:00:00,925.0,1581.0,406.0
2019-10-19 00:00:00,894.0,1602.0,392.0
2019-10-19 01:00:00,927.0,1581.0,381.0
2019-10-19 02:00:00,925.0,1343.0,322.0
2019-10-19 03:00:00,845.0,1312.0,236.0
2019-10-19 04:00:00,781.0,1137.0,206.0
2019-10-19 05:00:00,727.0,958.0,222.0
2019-10-19 06:00:00,847.0,802.0,207.0
2019-10-19 07:00:00,891.0,821.0,236.0
2019-10-19 08:00:00,932.0,966.0,126.0
2019-10-19 09:00:00,932.0,1097.0,63.0
2019-10-19 10:00:00,854.0,1365.0,46.0
2019-10-19 11:00:00,857.0,1549.0,35.0
2019-10-19 12:00:00,928.0,1558.0,15.0
2019-10-19 13:00:00,1001.0,1556.0,31.0
2019-10-19 14:00:00,1060.0,1557.0,27.0
