Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,solar
37704,2023-04-21 00:00:00,2024-07-17 00:00:00,3.1,290.5,570.0,156.0
37705,2023-04-21 01:00:00,2024-07-17 00:00:00,3.1,315.98,620.0,106.0
37706,2023-04-21 02:00:00,2024-07-17 00:00:00,3.1,364.46,724.0,11.0
37707,2023-04-21 03:00:00,2024-07-17 00:00:00,3.1,370.0,730.0,0.0
37708,2023-04-21 04:00:00,2024-07-17 00:00:00,3.1,370.0,684.0,0.0
37709,2023-04-21 05:00:00,2024-07-17 00:00:00,3.1,370.0,633.0,0.0
37710,2023-04-21 06:00:00,2024-07-17 00:00:00,3.1,370.0,601.0,0.0
37711,2023-04-21 07:00:00,2024-07-17 00:00:00,3.1,370.0,553.0,0.0
37712,2023-04-21 08:00:00,2024-07-17 00:00:00,3.1,370.0,573.0,0.0
37713,2023-04-21 09:00:00,2024-07-17 00:00:00,3.1,370.0,540.0,0.0
37714,2023-04-21 10:00:00,2024-07-17 00:00:00,3.1,370.0,532.0,0.0
37715,2023-04-21 11:00:00,2024-07-17 00:00:00,3.1,370.0,544.0,0.0
37716,2023-04-21 12:00:00,2024-07-17 00:00:00,3.1,370.0,564.0,0.0
37717,2023-04-21 13:00:00,2024-07-17 00:00:00,3.1,368.17,603.0,3.0
37718,2023-04-21 14:00:00,2024-07-17 00:00:00,3.1,317.35,446.0,74.0
37719,2023-04-21 15:00:00,2024-07-17 00:00:00,3.1,267.93,357.0,136.0
37720,2023-04-21 16:00:00,2024-07-17 00:00:00,3.1,256.66,351.0,155.0
37721,2023-04-21 17:00:00,2024-07-17 00:00:00,3.1,257.52,261.0,114.0
37722,2023-04-21 18:00:00,2024-07-17 00:00:00,3.1,230.22,252.0,153.0
37723,2023-04-21 19:00:00,2024-07-17 00:00:00,3.1,229.56,255.0,156.0
37724,2023-04-21 20:00:00,2024-07-17 00:00:00,3.1,233.5,260.0,152.0
37725,2023-04-21 21:00:00,2024-07-17 00:00:00,3.1,242.3,296.0,156.0
37726,2023-04-21 22:00:00,2024-07-17 00:00:00,3.1,250.1,340.0,163.0
37727,2023-04-21 23:00:00,2024-07-17 00:00:00,3.1,268.04,418.0,159.0
