UTC time,nat_gas,solar
2023-08-16 00:00:00,970.0,172.0
2023-08-16 01:00:00,989.0,134.0
2023-08-16 02:00:00,987.0,62.0
2023-08-16 03:00:00,992.0,44.0
2023-08-16 04:00:00,977.0,30.0
2023-08-16 05:00:00,977.0,6.0
2023-08-16 06:00:00,907.0,0.0
2023-08-16 07:00:00,852.0,0.0
2023-08-16 08:00:00,785.0,0.0
2023-08-16 09:00:00,736.0,0.0
2023-08-16 10:00:00,722.0,0.0
2023-08-16 11:00:00,718.0,0.0
2023-08-16 12:00:00,737.0,0.0
2023-08-16 13:00:00,778.0,1.0
2023-08-16 14:00:00,629.0,90.0
2023-08-16 15:00:00,459.0,148.0
2023-08-16 16:00:00,619.0,254.0
2023-08-16 17:00:00,674.0,259.0
2023-08-16 18:00:00,706.0,280.0
2023-08-16 19:00:00,817.0,239.0
2023-08-16 20:00:00,907.0,225.0
2023-08-16 21:00:00,931.0,197.0
2023-08-16 22:00:00,978.0,202.0
2023-08-16 23:00:00,996.0,196.0
