Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,solar
43560,2023-12-21 00:00:00,2024-07-17 00:00:00,3.1,490.0,851.0,0.0
43561,2023-12-21 01:00:00,2024-07-17 00:00:00,3.1,490.0,970.0,0.0
43562,2023-12-21 02:00:00,2024-07-17 00:00:00,3.1,490.0,951.0,0.0
43563,2023-12-21 03:00:00,2024-07-17 00:00:00,3.1,490.0,932.0,0.0
43564,2023-12-21 04:00:00,2024-07-17 00:00:00,3.1,490.0,965.0,0.0
43565,2023-12-21 05:00:00,2024-07-17 00:00:00,3.1,490.0,912.0,0.0
43566,2023-12-21 06:00:00,2024-07-17 00:00:00,3.1,490.0,899.0,0.0
43567,2023-12-21 07:00:00,2024-07-17 00:00:00,3.1,490.0,885.0,0.0
43568,2023-12-21 08:00:00,2024-07-17 00:00:00,3.1,490.0,865.0,0.0
43569,2023-12-21 09:00:00,2024-07-17 00:00:00,3.1,490.0,771.0,0.0
43570,2023-12-21 10:00:00,2024-07-17 00:00:00,3.1,490.0,648.0,0.0
43571,2023-12-21 11:00:00,2024-07-17 00:00:00,3.1,490.0,704.0,0.0
43572,2023-12-21 12:00:00,2024-07-17 00:00:00,3.1,490.0,689.0,0.0
43573,2023-12-21 13:00:00,2024-07-17 00:00:00,3.1,490.0,692.0,0.0
43574,2023-12-21 14:00:00,2024-07-17 00:00:00,3.1,490.0,772.0,0.0
43575,2023-12-21 15:00:00,2024-07-17 00:00:00,3.1,484.95,697.0,8.0
43576,2023-12-21 16:00:00,2024-07-17 00:00:00,3.1,463.79,655.0,41.0
43577,2023-12-21 17:00:00,2024-07-17 00:00:00,3.1,454.26,710.0,62.0
43578,2023-12-21 18:00:00,2024-07-17 00:00:00,3.1,445.97,683.0,75.0
43579,2023-12-21 19:00:00,2024-07-17 00:00:00,3.1,444.7,803.0,91.0
43580,2023-12-21 20:00:00,2024-07-17 00:00:00,3.1,434.23,691.0,99.0
43581,2023-12-21 21:00:00,2024-07-17 00:00:00,3.1,430.12,701.0,109.0
43582,2023-12-21 22:00:00,2024-07-17 00:00:00,3.1,405.32,651.0,153.0
43583,2023-12-21 23:00:00,2024-07-17 00:00:00,3.1,432.37,699.0,104.0
