UTC time,nat_gas,solar
2023-08-23 00:00:00,1137.0,148.0
2023-08-23 01:00:00,1134.0,96.0
2023-08-23 02:00:00,1143.0,51.0
2023-08-23 03:00:00,1097.0,25.0
2023-08-23 04:00:00,1087.0,4.0
2023-08-23 05:00:00,961.0,0.0
2023-08-23 06:00:00,889.0,0.0
2023-08-23 07:00:00,749.0,0.0
2023-08-23 08:00:00,617.0,0.0
2023-08-23 09:00:00,611.0,0.0
2023-08-23 10:00:00,611.0,0.0
2023-08-23 11:00:00,609.0,0.0
2023-08-23 12:00:00,616.0,0.0
2023-08-23 13:00:00,618.0,0.0
2023-08-23 14:00:00,644.0,4.0
2023-08-23 15:00:00,630.0,17.0
2023-08-23 16:00:00,515.0,38.0
2023-08-23 17:00:00,526.0,52.0
2023-08-23 18:00:00,691.0,31.0
2023-08-23 19:00:00,720.0,21.0
2023-08-23 20:00:00,851.0,25.0
2023-08-23 21:00:00,903.0,56.0
2023-08-23 22:00:00,899.0,87.0
2023-08-23 23:00:00,947.0,65.0
