Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,solar
36072,2023-02-12 00:00:00,2024-07-17 00:00:00,3.1,467.81,343.0,18.0
36073,2023-02-12 01:00:00,2024-07-17 00:00:00,3.1,486.86,422.0,3.0
36074,2023-02-12 02:00:00,2024-07-17 00:00:00,3.1,488.1,466.0,2.0
36075,2023-02-12 03:00:00,2024-07-17 00:00:00,3.1,489.04,463.0,1.0
36076,2023-02-12 04:00:00,2024-07-17 00:00:00,3.1,489.03,459.0,1.0
36077,2023-02-12 05:00:00,2024-07-17 00:00:00,3.1,488.99,439.0,1.0
36078,2023-02-12 06:00:00,2024-07-17 00:00:00,3.1,488.9,405.0,1.0
36079,2023-02-12 07:00:00,2024-07-17 00:00:00,3.1,488.97,430.0,1.0
36080,2023-02-12 08:00:00,2024-07-17 00:00:00,3.1,488.87,392.0,1.0
36081,2023-02-12 09:00:00,2024-07-17 00:00:00,3.1,490.0,312.0,0.0
36082,2023-02-12 10:00:00,2024-07-17 00:00:00,3.1,490.0,302.0,0.0
36083,2023-02-12 11:00:00,2024-07-17 00:00:00,3.1,490.0,302.0,0.0
36084,2023-02-12 12:00:00,2024-07-17 00:00:00,3.1,490.0,311.0,0.0
36085,2023-02-12 13:00:00,2024-07-17 00:00:00,3.1,490.0,322.0,0.0
36086,2023-02-12 14:00:00,2024-07-17 00:00:00,3.1,490.0,341.0,0.0
36087,2023-02-12 15:00:00,2024-07-17 00:00:00,3.1,473.18,331.0,13.0
36088,2023-02-12 16:00:00,2024-07-17 00:00:00,3.1,422.98,282.0,50.0
36089,2023-02-12 17:00:00,2024-07-17 00:00:00,3.1,415.61,279.0,56.0
36090,2023-02-12 18:00:00,2024-07-17 00:00:00,3.1,414.23,307.0,63.0
36091,2023-02-12 19:00:00,2024-07-17 00:00:00,3.1,414.79,295.0,60.0
36092,2023-02-12 20:00:00,2024-07-17 00:00:00,3.1,412.96,277.0,58.0
36093,2023-02-12 21:00:00,2024-07-17 00:00:00,3.1,407.79,278.0,63.0
36094,2023-02-12 22:00:00,2024-07-17 00:00:00,3.1,415.21,297.0,60.0
36095,2023-02-12 23:00:00,2024-07-17 00:00:00,3.1,437.72,338.0,45.0
