UTC time,nat_gas,solar
2023-08-01 00:00:00,1087.0,174.0
2023-08-01 01:00:00,1102.0,124.0
2023-08-01 02:00:00,1142.0,16.0
2023-08-01 03:00:00,1189.0,2.0
2023-08-01 04:00:00,1121.0,2.0
2023-08-01 05:00:00,1108.0,0.0
2023-08-01 06:00:00,1115.0,0.0
2023-08-01 07:00:00,1071.0,0.0
2023-08-01 08:00:00,981.0,0.0
2023-08-01 09:00:00,915.0,0.0
2023-08-01 10:00:00,887.0,0.0
2023-08-01 11:00:00,862.0,0.0
2023-08-01 12:00:00,881.0,0.0
2023-08-01 13:00:00,919.0,2.0
2023-08-01 14:00:00,683.0,64.0
2023-08-01 15:00:00,648.0,80.0
2023-08-01 16:00:00,575.0,101.0
2023-08-01 17:00:00,639.0,164.0
2023-08-01 18:00:00,867.0,224.0
2023-08-01 19:00:00,879.0,214.0
2023-08-01 20:00:00,830.0,172.0
2023-08-01 21:00:00,934.0,189.0
2023-08-01 22:00:00,965.0,196.0
2023-08-01 23:00:00,968.0,191.0
