Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,solar
43776,2023-12-30 00:00:00,2024-07-17 00:00:00,3.1,337.52,530.0,51.0
43777,2023-12-30 01:00:00,2024-07-17 00:00:00,3.1,370.0,679.0,0.0
43778,2023-12-30 02:00:00,2024-07-17 00:00:00,3.1,370.0,704.0,0.0
43779,2023-12-30 03:00:00,2024-07-17 00:00:00,3.1,370.0,709.0,0.0
43780,2023-12-30 04:00:00,2024-07-17 00:00:00,3.1,370.0,698.0,0.0
43781,2023-12-30 05:00:00,2024-07-17 00:00:00,3.1,370.0,682.0,0.0
43782,2023-12-30 06:00:00,2024-07-17 00:00:00,3.1,370.0,618.0,0.0
43783,2023-12-30 07:00:00,2024-07-17 00:00:00,3.1,370.0,532.0,0.0
43784,2023-12-30 08:00:00,2024-07-17 00:00:00,3.1,370.0,589.0,0.0
43785,2023-12-30 09:00:00,2024-07-17 00:00:00,3.1,370.0,737.0,0.0
43786,2023-12-30 10:00:00,2024-07-17 00:00:00,3.1,370.0,734.0,0.0
43787,2023-12-30 11:00:00,2024-07-17 00:00:00,3.1,370.0,752.0,0.0
43788,2023-12-30 12:00:00,2024-07-17 00:00:00,3.1,370.0,776.0,0.0
43789,2023-12-30 13:00:00,2024-07-17 00:00:00,3.1,370.0,796.0,0.0
43790,2023-12-30 14:00:00,2024-07-17 00:00:00,3.1,351.17,690.0,37.0
43791,2023-12-30 15:00:00,2024-07-17 00:00:00,3.1,340.82,549.0,47.0
43792,2023-12-30 16:00:00,2024-07-17 00:00:00,3.1,341.3,547.0,46.0
43793,2023-12-30 17:00:00,2024-07-17 00:00:00,3.1,321.56,551.0,83.0
43794,2023-12-30 18:00:00,2024-07-17 00:00:00,3.1,287.33,497.0,143.0
43795,2023-12-30 19:00:00,2024-07-17 00:00:00,3.1,282.32,454.0,141.0
43796,2023-12-30 20:00:00,2024-07-17 00:00:00,3.1,268.66,395.0,149.0
43797,2023-12-30 21:00:00,2024-07-17 00:00:00,3.1,249.2,328.0,159.0
43798,2023-12-30 22:00:00,2024-07-17 00:00:00,3.1,262.14,367.0,151.0
43799,2023-12-30 23:00:00,2024-07-17 00:00:00,3.1,270.76,412.0,151.0
