Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,solar
38472,2023-05-23 00:00:00,2024-07-17 00:00:00,3.1,301.66,799.0,181.0
38473,2023-05-23 01:00:00,2024-07-17 00:00:00,3.1,308.86,788.0,156.0
38474,2023-05-23 02:00:00,2024-07-17 00:00:00,3.1,339.65,705.0,63.0
38475,2023-05-23 03:00:00,2024-07-17 00:00:00,3.1,352.96,849.0,41.0
38476,2023-05-23 04:00:00,2024-07-17 00:00:00,3.1,350.68,835.0,46.0
38477,2023-05-23 05:00:00,2024-07-17 00:00:00,3.1,350.45,771.0,43.0
38478,2023-05-23 06:00:00,2024-07-17 00:00:00,3.1,355.2,744.0,31.0
38479,2023-05-23 07:00:00,2024-07-17 00:00:00,3.1,370.0,698.0,0.0
38480,2023-05-23 08:00:00,2024-07-17 00:00:00,3.1,369.37,583.0,1.0
38481,2023-05-23 09:00:00,2024-07-17 00:00:00,3.1,370.0,512.0,0.0
38482,2023-05-23 10:00:00,2024-07-17 00:00:00,3.1,370.0,522.0,0.0
38483,2023-05-23 11:00:00,2024-07-17 00:00:00,3.1,370.0,532.0,0.0
38484,2023-05-23 12:00:00,2024-07-17 00:00:00,3.1,370.0,589.0,0.0
38485,2023-05-23 13:00:00,2024-07-17 00:00:00,3.1,355.97,558.0,22.0
38486,2023-05-23 14:00:00,2024-07-17 00:00:00,3.1,277.21,478.0,160.0
38487,2023-05-23 15:00:00,2024-07-17 00:00:00,3.1,304.31,454.0,98.0
38488,2023-05-23 16:00:00,2024-07-17 00:00:00,3.1,235.45,420.0,240.0
38489,2023-05-23 17:00:00,2024-07-17 00:00:00,3.1,235.6,440.0,251.0
38490,2023-05-23 18:00:00,2024-07-17 00:00:00,3.1,233.63,430.0,251.0
38491,2023-05-23 19:00:00,2024-07-17 00:00:00,3.1,247.72,470.0,232.0
38492,2023-05-23 20:00:00,2024-07-17 00:00:00,3.1,266.27,557.0,217.0
38493,2023-05-23 21:00:00,2024-07-17 00:00:00,3.1,280.87,646.0,205.0
38494,2023-05-23 22:00:00,2024-07-17 00:00:00,3.1,282.06,680.0,212.0
38495,2023-05-23 23:00:00,2024-07-17 00:00:00,3.1,281.95,650.0,203.0
