UTC time,nat_gas,solar
2023-03-26 00:00:00,306.0,92.0
2023-03-26 01:00:00,277.0,80.0
2023-03-26 02:00:00,386.0,2.0
2023-03-26 03:00:00,398.0,1.0
2023-03-26 04:00:00,387.0,2.0
2023-03-26 05:00:00,407.0,0.0
2023-03-26 06:00:00,344.0,0.0
2023-03-26 07:00:00,306.0,0.0
2023-03-26 08:00:00,344.0,0.0
2023-03-26 09:00:00,334.0,0.0
2023-03-26 10:00:00,326.0,0.0
2023-03-26 11:00:00,333.0,0.0
2023-03-26 12:00:00,347.0,0.0
2023-03-26 13:00:00,368.0,0.0
2023-03-26 14:00:00,322.0,14.0
2023-03-26 15:00:00,267.0,67.0
2023-03-26 16:00:00,226.0,87.0
2023-03-26 17:00:00,195.0,93.0
2023-03-26 18:00:00,180.0,96.0
2023-03-26 19:00:00,192.0,97.0
2023-03-26 20:00:00,199.0,103.0
2023-03-26 21:00:00,209.0,105.0
2023-03-26 22:00:00,199.0,103.0
2023-03-26 23:00:00,227.0,97.0
