Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,solar
42960,2023-11-26 00:00:00,2024-07-17 00:00:00,3.1,327.18,512.0,67.0
42961,2023-11-26 01:00:00,2024-07-17 00:00:00,3.1,345.37,659.0,47.0
42962,2023-11-26 02:00:00,2024-07-17 00:00:00,3.1,347.07,666.0,44.0
42963,2023-11-26 03:00:00,2024-07-17 00:00:00,3.1,355.03,664.0,28.0
42964,2023-11-26 04:00:00,2024-07-17 00:00:00,3.1,368.91,677.0,2.0
42965,2023-11-26 05:00:00,2024-07-17 00:00:00,3.1,370.0,659.0,0.0
42966,2023-11-26 06:00:00,2024-07-17 00:00:00,3.1,370.0,638.0,0.0
42967,2023-11-26 07:00:00,2024-07-17 00:00:00,3.1,370.0,598.0,0.0
42968,2023-11-26 08:00:00,2024-07-17 00:00:00,3.1,370.0,558.0,0.0
42969,2023-11-26 09:00:00,2024-07-17 00:00:00,3.1,370.0,545.0,0.0
42970,2023-11-26 10:00:00,2024-07-17 00:00:00,3.1,370.0,547.0,0.0
42971,2023-11-26 11:00:00,2024-07-17 00:00:00,3.1,370.0,543.0,0.0
42972,2023-11-26 12:00:00,2024-07-17 00:00:00,3.1,370.0,544.0,0.0
42973,2023-11-26 13:00:00,2024-07-17 00:00:00,3.1,370.0,546.0,0.0
42974,2023-11-26 14:00:00,2024-07-17 00:00:00,3.1,370.0,552.0,0.0
42975,2023-11-26 15:00:00,2024-07-17 00:00:00,3.1,352.5,544.0,27.0
42976,2023-11-26 16:00:00,2024-07-17 00:00:00,3.1,310.0,527.0,102.0
42977,2023-11-26 17:00:00,2024-07-17 00:00:00,3.1,250.71,372.0,177.0
42978,2023-11-26 18:00:00,2024-07-17 00:00:00,3.1,252.09,310.0,145.0
42979,2023-11-26 19:00:00,2024-07-17 00:00:00,3.1,280.79,406.0,129.0
42980,2023-11-26 20:00:00,2024-07-17 00:00:00,3.1,273.83,373.0,131.0
42981,2023-11-26 21:00:00,2024-07-17 00:00:00,3.1,250.44,310.0,148.0
42982,2023-11-26 22:00:00,2024-07-17 00:00:00,3.1,260.82,344.0,144.0
42983,2023-11-26 23:00:00,2024-07-17 00:00:00,3.1,281.08,471.0,149.0
