UTC time,nat_gas,solar
2023-11-15 00:00:00,473.0,37.0
2023-11-15 01:00:00,551.0,0.0
2023-11-15 02:00:00,544.0,0.0
2023-11-15 03:00:00,561.0,0.0
2023-11-15 04:00:00,551.0,0.0
2023-11-15 05:00:00,535.0,0.0
2023-11-15 06:00:00,437.0,0.0
2023-11-15 07:00:00,433.0,0.0
2023-11-15 08:00:00,444.0,0.0
2023-11-15 09:00:00,503.0,0.0
2023-11-15 10:00:00,488.0,0.0
2023-11-15 11:00:00,483.0,0.0
2023-11-15 12:00:00,493.0,0.0
2023-11-15 13:00:00,484.0,0.0
2023-11-15 14:00:00,570.0,1.0
2023-11-15 15:00:00,538.0,86.0
2023-11-15 16:00:00,331.0,177.0
2023-11-15 17:00:00,435.0,181.0
2023-11-15 18:00:00,425.0,184.0
2023-11-15 19:00:00,451.0,174.0
2023-11-15 20:00:00,447.0,172.0
2023-11-15 21:00:00,478.0,141.0
2023-11-15 22:00:00,548.0,132.0
2023-11-15 23:00:00,571.0,146.0
