UTC time,nat_gas,solar
2023-11-17 00:00:00,542.0,11.0
2023-11-17 01:00:00,693.0,0.0
2023-11-17 02:00:00,638.0,0.0
2023-11-17 03:00:00,621.0,0.0
2023-11-17 04:00:00,561.0,0.0
2023-11-17 05:00:00,497.0,0.0
2023-11-17 06:00:00,439.0,0.0
2023-11-17 07:00:00,454.0,0.0
2023-11-17 08:00:00,429.0,0.0
2023-11-17 09:00:00,390.0,0.0
2023-11-17 10:00:00,371.0,0.0
2023-11-17 11:00:00,370.0,0.0
2023-11-17 12:00:00,367.0,0.0
2023-11-17 13:00:00,454.0,0.0
2023-11-17 14:00:00,564.0,0.0
2023-11-17 15:00:00,581.0,28.0
2023-11-17 16:00:00,563.0,65.0
2023-11-17 17:00:00,537.0,65.0
2023-11-17 18:00:00,518.0,125.0
2023-11-17 19:00:00,472.0,169.0
2023-11-17 20:00:00,483.0,133.0
2023-11-17 21:00:00,451.0,174.0
2023-11-17 22:00:00,493.0,156.0
2023-11-17 23:00:00,563.0,130.0
