UTC time,nat_gas,solar
2023-06-17 00:00:00,904.0,68.0
2023-06-17 01:00:00,1013.0,65.0
2023-06-17 02:00:00,1038.0,23.0
2023-06-17 03:00:00,970.0,0.0
2023-06-17 04:00:00,977.0,0.0
2023-06-17 05:00:00,874.0,0.0
2023-06-17 06:00:00,830.0,0.0
2023-06-17 07:00:00,712.0,0.0
2023-06-17 08:00:00,708.0,0.0
2023-06-17 09:00:00,619.0,0.0
2023-06-17 10:00:00,536.0,0.0
2023-06-17 11:00:00,470.0,0.0
2023-06-17 12:00:00,549.0,0.0
2023-06-17 13:00:00,619.0,9.0
2023-06-17 14:00:00,494.0,49.0
2023-06-17 15:00:00,370.0,83.0
2023-06-17 16:00:00,365.0,95.0
2023-06-17 17:00:00,388.0,88.0
2023-06-17 18:00:00,468.0,90.0
2023-06-17 19:00:00,519.0,87.0
2023-06-17 20:00:00,579.0,87.0
2023-06-17 21:00:00,692.0,87.0
2023-06-17 22:00:00,781.0,83.0
2023-06-17 23:00:00,748.0,76.0
