UTC time,nat_gas,solar
2023-03-14 00:00:00,284.0,99.0
2023-03-14 01:00:00,369.0,39.0
2023-03-14 02:00:00,454.0,1.0
2023-03-14 03:00:00,444.0,0.0
2023-03-14 04:00:00,423.0,0.0
2023-03-14 05:00:00,379.0,0.0
2023-03-14 06:00:00,417.0,0.0
2023-03-14 07:00:00,367.0,0.0
2023-03-14 08:00:00,308.0,0.0
2023-03-14 09:00:00,285.0,0.0
2023-03-14 10:00:00,274.0,0.0
2023-03-14 11:00:00,285.0,0.0
2023-03-14 12:00:00,327.0,0.0
2023-03-14 13:00:00,382.0,0.0
2023-03-14 14:00:00,363.0,9.0
2023-03-14 15:00:00,286.0,63.0
2023-03-14 16:00:00,221.0,95.0
2023-03-14 17:00:00,193.0,122.0
2023-03-14 18:00:00,175.0,130.0
2023-03-14 19:00:00,177.0,129.0
2023-03-14 20:00:00,200.0,128.0
2023-03-14 21:00:00,224.0,124.0
2023-03-14 22:00:00,259.0,121.0
2023-03-14 23:00:00,285.0,115.0
