Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,solar
41160,2023-09-12 00:00:00,2024-07-17 00:00:00,3.1,441.17,1006.0,124.0
41161,2023-09-12 01:00:00,2024-07-17 00:00:00,3.1,482.62,1008.0,17.0
41162,2023-09-12 02:00:00,2024-07-17 00:00:00,3.1,489.56,1004.0,1.0
41163,2023-09-12 03:00:00,2024-07-17 00:00:00,3.1,490.0,964.0,0.0
41164,2023-09-12 04:00:00,2024-07-17 00:00:00,3.1,490.0,916.0,0.0
41165,2023-09-12 05:00:00,2024-07-17 00:00:00,3.1,490.0,874.0,0.0
41166,2023-09-12 06:00:00,2024-07-17 00:00:00,3.1,490.0,857.0,0.0
41167,2023-09-12 07:00:00,2024-07-17 00:00:00,3.1,490.0,843.0,0.0
41168,2023-09-12 08:00:00,2024-07-17 00:00:00,3.1,490.0,737.0,0.0
41169,2023-09-12 09:00:00,2024-07-17 00:00:00,3.1,490.0,692.0,0.0
41170,2023-09-12 10:00:00,2024-07-17 00:00:00,3.1,490.0,657.0,0.0
41171,2023-09-12 11:00:00,2024-07-17 00:00:00,3.1,490.0,656.0,0.0
41172,2023-09-12 12:00:00,2024-07-17 00:00:00,3.1,490.0,640.0,0.0
41173,2023-09-12 13:00:00,2024-07-17 00:00:00,3.1,490.0,655.0,0.0
41174,2023-09-12 14:00:00,2024-07-17 00:00:00,3.1,486.91,716.0,5.0
41175,2023-09-12 15:00:00,2024-07-17 00:00:00,3.1,470.45,631.0,29.0
41176,2023-09-12 16:00:00,2024-07-17 00:00:00,3.1,465.01,605.0,36.0
41177,2023-09-12 17:00:00,2024-07-17 00:00:00,3.1,461.47,584.0,40.0
41178,2023-09-12 18:00:00,2024-07-17 00:00:00,3.1,451.92,545.0,51.0
41179,2023-09-12 19:00:00,2024-07-17 00:00:00,3.1,435.81,577.0,80.0
41180,2023-09-12 20:00:00,2024-07-17 00:00:00,3.1,429.29,633.0,100.0
41181,2023-09-12 21:00:00,2024-07-17 00:00:00,3.1,423.86,779.0,136.0
41182,2023-09-12 22:00:00,2024-07-17 00:00:00,3.1,431.25,881.0,134.0
41183,2023-09-12 23:00:00,2024-07-17 00:00:00,3.1,443.65,860.0,100.0
