UTC time,nat_gas,solar
2023-07-28 00:00:00,1036.0,165.0
2023-07-28 01:00:00,1021.0,140.0
2023-07-28 02:00:00,1053.0,66.0
2023-07-28 03:00:00,1031.0,43.0
2023-07-28 04:00:00,1037.0,40.0
2023-07-28 05:00:00,1020.0,16.0
2023-07-28 06:00:00,995.0,3.0
2023-07-28 07:00:00,971.0,0.0
2023-07-28 08:00:00,923.0,0.0
2023-07-28 09:00:00,914.0,0.0
2023-07-28 10:00:00,877.0,0.0
2023-07-28 11:00:00,856.0,0.0
2023-07-28 12:00:00,865.0,1.0
2023-07-28 13:00:00,868.0,5.0
2023-07-28 14:00:00,722.0,99.0
2023-07-28 15:00:00,736.0,176.0
2023-07-28 16:00:00,778.0,249.0
2023-07-28 17:00:00,825.0,262.0
2023-07-28 18:00:00,859.0,250.0
2023-07-28 19:00:00,1001.0,226.0
2023-07-28 20:00:00,968.0,228.0
2023-07-28 21:00:00,1008.0,220.0
2023-07-28 22:00:00,1054.0,207.0
2023-07-28 23:00:00,1030.0,210.0
