UTC time,nat_gas,solar
2023-07-25 00:00:00,897.0,187.0
2023-07-25 01:00:00,988.0,164.0
2023-07-25 02:00:00,1014.0,84.0
2023-07-25 03:00:00,985.0,47.0
2023-07-25 04:00:00,1037.0,40.0
2023-07-25 05:00:00,991.0,13.0
2023-07-25 06:00:00,1030.0,3.0
2023-07-25 07:00:00,940.0,1.0
2023-07-25 08:00:00,879.0,0.0
2023-07-25 09:00:00,862.0,0.0
2023-07-25 10:00:00,815.0,0.0
2023-07-25 11:00:00,746.0,0.0
2023-07-25 12:00:00,751.0,0.0
2023-07-25 13:00:00,680.0,8.0
2023-07-25 14:00:00,614.0,112.0
2023-07-25 15:00:00,650.0,189.0
2023-07-25 16:00:00,649.0,247.0
2023-07-25 17:00:00,753.0,253.0
2023-07-25 18:00:00,840.0,246.0
2023-07-25 19:00:00,908.0,240.0
2023-07-25 20:00:00,975.0,222.0
2023-07-25 21:00:00,1001.0,202.0
2023-07-25 22:00:00,1038.0,201.0
2023-07-25 23:00:00,1045.0,195.0
